x prx pry gtx gty
1.0 0.2688001113739124 -0.33486237635524624 0.0 0.0
1.28995 2.197288110481945 1.6065228987473974 1.8140000104904175 1.9809999465942383
1.28923 2.172041033039285 1.574616797191595 1.8289999961853027 1.934000015258789
1.289947 2.2070334528563955 1.6245920196946486 1.8410000801086426 1.8969999551773071
1.29015 2.2178504759173165 1.6402961921799417 1.8519999980926514 1.906000018119812
1.290616 2.2344586647274447 1.6611763070738916 1.8600000143051147 1.878000020980835
1.290999 2.2513478099451847 1.6841465215301774 1.8680000305175781 1.9199999570846558
1.291419 2.2623985970343705 1.695684934943962 1.8739999532699585 1.9249999523162842
1.291777 2.2719427339541802 1.7056910441029436 1.8799999952316284 1.9300000667572021
1.292378 2.2859924343393407 1.7187791100650665 1.8819999694824219 1.903999924659729
1.292558 2.29295608543896 1.7276898035325055 1.8830000162124634 1.906000018119812
1.293677 2.315423597243514 1.7447739524703674 1.8849999904632568 1.8209999799728394
1.295263 2.3446153606662254 1.7627796602377375 1.8870000839233398 1.8220000267028809
1.295825 2.357021275201269 1.772616283029511 1.8889999389648438 1.7100000381469727
1.296869 2.3778729722815153 1.7862258604198094 1.8899999856948853 1.7400000095367432
1.298369 2.435808727364167 1.8576219953689719 1.9259999990463257 1.7419999837875366
1.298915 2.4525025183019604 1.875038072545537 1.9630000591278076 1.7430000305175781
1.299649 2.4701542269793406 1.8891732900310814 1.9640001058578491 1.6579999923706055
1.301164 2.5025770623927976 1.909530787123669 1.9660000801086426 1.6309999227523804
1.300957 2.5035892866965854 1.9172509365311439 1.968000054359436 1.6610000133514404
1.301413 2.5132091381272876 1.9228809740492394 1.9690001010894775 1.690999984741211
1.301776 2.5246831754569614 1.9345627108569097 1.971000075340271 1.5780000686645508
1.302148 2.536598850461213 1.9467543050792484 1.972999930381775 1.5219999551773071
1.30223 2.5512837725966158 1.972425776100443 1.9739998579025269 1.5230000019073486
1.30278 2.586749806161102 2.023936722500208 2.010999917984009 1.4959999322891235
1.303093 2.5977345654492443 2.0358409799027544 2.0480000972747803 1.468999981880188
1.303331 2.612046609533182 2.055979511032338 2.049999952316284 1.5269999504089355
1.304155 2.634643087323626 2.075125714470705 2.0510001182556152 1.5290000438690186
1.304925 2.6538746280291505 2.0890433122171173 2.052999973297119 1.6459999084472656
1.305864 2.6780330056299024 2.106713035496086 2.055000066757202 1.7049999237060547
1.305995 2.6854368349407114 2.1167753586134466 2.0920000076293945 1.6779999732971191
1.30632 2.6959319966284307 2.1267606734100757 2.0940001010894775 1.7089999914169312
1.306947 2.7428270851685257 2.1959638008288955 2.0949997901916504 1.8550000190734863
1.307682 2.769421684756404 2.223432374051927 2.132999897003174 1.9429999589920044
1.308132 2.7827660787728337 2.234583553238738 2.197000026702881 1.9450000524520874
1.309085 2.8138893943200496 2.2630567332591935 2.2960000038146973 1.9470000267028809
1.310051 2.840712028945304 2.2822927476010655 2.2980000972747803 1.9769998788833618
1.310699 2.860921820366504 2.298934728468683 2.299999952316284 2.006999969482422
1.310324 2.855002313121547 2.3002723772300997 2.3010001182556152 1.9499999284744263
1.311159 2.8804097926572183 2.3203091522094175 2.330000162124634 1.9809999465942383
1.311352 2.897259135539853 2.3456373294467503 2.3589999675750732 2.069999933242798
1.311509 2.9287941645244184 2.39941116694082 2.3610000610351562 2.1009998321533203
1.312311 2.964104470357811 2.438496812669398 2.3630001544952393 2.0429999828338623
1.312409 2.9721242591248562 2.450096560542322 2.4000000953674316 1.9869999885559082
1.312764 2.9866216975544395 2.465118870402003 2.5279998779296875 1.9600000381469727
