x prx pry gtx gty
1.313038 7.1704455168453425 11.46670883296636 10.192000389099121 10.64900016784668
1.312983 7.165116917775509 11.459013634930407 10.489999771118164 11.052000045776367
1.314766 7.622858746256992 12.304597400342724 10.815000534057617 11.527999877929688
1.314976 7.8827623496432535 12.83451297924393 11.11299991607666 12.03600025177002
1.314954 7.878832461979157 12.827769089944388 11.375 12.472000122070312
1.316085 8.44847144046691 13.938505148306765 11.673999786376953 12.9089994430542
1.316406 8.595768976736718 14.222385111043646 11.96399974822998 13.378999710083008
1.316322 8.600393275141023 14.23779638347193 12.32800006866455 13.848999977111816
1.317571 9.08274886837605 15.149561158249165 12.720000267028809 14.331999778747559
1.318306 9.397248992923448 15.746234741298233 13.055999755859375 14.879000663757324
1.318303 9.46321477745519 15.882465329889163 13.420999526977539 15.491000175476074
1.319154 9.829664271667959 16.574527088786894 13.78700065612793 16.071998596191406
1.319635 10.07158368247571 17.035629862553268 14.116000175476074 16.612998962402344
1.319646 10.001660948933983 16.891276627434923 14.418000221252441 17.26099967956543
1.320602 10.914795591074 18.68832181380095 14.821000099182129 17.910999298095703
1.320843 11.113566749813529 19.075361386211064 15.251999855041504 18.5939998626709
1.320835 11.128481499299623 19.106429762529444 15.684999465942383 19.246999740600586
1.321236 11.713157751266744 20.26631523799959 16.052000045776367 19.900999069213867
1.322501 12.1747944019849 21.101390499964147 16.447999954223633 20.621999740600586
1.322518 12.190335031363905 21.131521800714484 16.852998733520508 21.420000076293945
1.323505 13.295849877590426 23.286376083481887 17.185001373291016 22.187000274658203
1.323718 13.61019236616079 23.902580353860362 17.489999771118164 23.019001007080078
1.323795 13.62044856120388 23.91649301527757 17.78499984741211 23.885000228881836
1.324854 14.534936153638954 25.663373913822966 18.118999481201172 24.742000579833984
1.32568 15.007586449964306 26.53584812537966 18.554000854492188 25.632999420166016
1.325256 14.955055886952147 26.47022032057391 18.924999237060547 26.505001068115234
1.326606 16.331454606597173 29.096606746179795 19.26799964904785 27.509000778198242
1.327357 16.840039666032354 30.036052108179423 19.742000579833984 28.54800033569336
1.327445 16.86109458773583 30.06906810607356 20.336999893188477 29.600000381469727
1.327799 17.328252968274626 30.962978275911908 20.904998779296875 30.708999633789062
1.328058 18.192160984810094 32.652936443648755 21.371999740600586 31.950998306274414
1.328157 18.175806517520297 32.60987929851578 21.97800064086914 33.27199935913086
1.329746 19.93479617874412 35.91539681273268 22.621999740600586 34.628997802734375
1.330775 20.827534104074708 37.553662297910435 23.332000732421875 36.06500244140625
1.32994 20.648035587473732 37.29891624691246 24.097999572753906 37.5260009765625
1.33179 22.113767955368708 39.953315793440275 25.033000946044922 39.0890007019043
1.332542 23.11936636363939 41.82282543816892 26.0049991607666 40.70099639892578
1.332542 23.12446143566076 41.83276122639824 26.91400146484375 42.38199996948242
1.334306 25.026508683533446 45.29399090978459 27.860000610351562 44.0989990234375
1.334695 26.38618889755983 47.866492077856726 28.732999801635742 45.86000061035156
1.33464 26.205335046044926 47.525466319346776 29.700000762939453 47.6140022277832
