x prx pry gtx gty
1.314766 6.0937808772981095 12.259114341159814 10.815000534057617 11.527999877929688
1.314976 6.295702009811129 12.781791195578508 11.11299991607666 12.03600025177002
1.314954 6.29281185582338 12.775360832556823 11.375 12.472000122070312
1.316085 6.730071380534436 13.862570518819153 11.673999786376953 12.9089994430542
1.316406 6.842933930239974 14.139749264434045 11.96399974822998 13.378999710083008
1.316322 6.847399552670484 14.156187199466455 12.32800006866455 13.848999977111816
1.317571 7.215202871641854 15.042417635593676 12.720000267028809 14.331999778747559
1.318306 7.4559553424321 15.62272094181427 13.055999755859375 14.879000663757324
1.318303 7.50814007204834 15.757801185523538 13.420999526977539 15.491000175476074
1.319154 7.789031480092503 16.43014927312384 13.78700065612793 16.071998596191406
1.319635 7.975529725879778 16.879176328576193 14.116000175476074 16.612998962402344
1.319646 7.919948443822432 16.7359367672733 14.418000221252441 17.26099967956543
1.320602 8.635683331393743 18.501258515929454 14.821000099182129 17.910999298095703
1.320843 8.791702154703927 18.88095098996057 15.251999855041504 18.5939998626709
1.320835 8.803749723711888 18.911968212483437 15.684999465942383 19.246999740600586
1.321236 9.26821260475408 20.05694274636674 16.052000045776367 19.900999069213867
1.322501 9.62333438580671 20.8608593733775 16.447999954223633 20.621999740600586
1.322518 9.635656764669372 20.89047364972163 16.852998733520508 21.420000076293945
1.323505 10.51977313687707 23.015858402486888 17.185001373291016 22.187000274658203
1.323718 10.773889008563586 23.62637820301 17.489999771118164 23.019001007080078
1.323795 10.781098819279281 23.638431722841446 17.78499984741211 23.885000228881836
1.324854 11.51778474571479 25.361132081022152 18.118999481201172 24.742000579833984
1.32568 11.896392876114415 26.215825423541876 18.554000854492188 25.632999420166016
1.325256 11.859788782078844 26.160629495479448 18.924999237060547 26.505001068115234
1.326606 12.990182160034694 28.771109625001667 19.26799964904785 27.509000778198242
1.327357 13.407486789368845 29.701641555319892 19.742000579833984 28.54800033569336
1.327445 13.423775990920024 29.732770875612527 20.336999893188477 29.600000381469727
1.327799 13.81535123106302 30.6298805799809 20.904998779296875 30.708999633789062
1.328058 14.552834277325958 32.34310935354836 21.371999740600586 31.950998306274414
1.328157 14.536766572373626 32.296507992412764 21.97800064086914 33.27199935913086
1.329746 16.040914103271685 35.64407774750731 22.621999740600586 34.628997802734375
1.330775 16.81190642316979 37.311056449930184 23.332000732421875 36.06500244140625
1.32994 16.669339820292542 37.06863891571107 24.097999572753906 37.5260009765625
