x prx pry gtx gty
1.0 0.3898564318682926 0.03201671949810346 0.0 0.0
1.28995 1.943165785387631 1.5064660298175445 1.8140000104904175 1.9809999465942383
1.28923 1.9216305208262547 1.4636825549079122 1.8289999961853027 1.934000015258789
1.289947 1.9486682470890715 1.532153793118167 1.8410000801086426 1.8969999551773071
1.29015 1.9569390597321221 1.5538236798987328 1.8519999980926514 1.906000018119812
1.290616 1.9713019702457535 1.5821197296134062 1.8600000143051147 1.878000020980835
1.290999 1.9850860555105485 1.6137440090158317 1.8680000305175781 1.9199999570846558
1.291419 1.9958919881947252 1.6290470750218953 1.8739999532699585 1.9249999523162842
1.291777 2.0052137272666712 1.6423710898538837 1.8799999952316284 1.9300000667572021
1.292378 2.019757321807919 1.6594776486066256 1.8819999694824219 1.903999924659729
1.292558 2.025784578580076 1.6717979573888604 1.8830000162124634 1.906000018119812
1.293677 2.0508824900937457 1.6932861959945467 1.8849999904632568 1.8209999799728394
1.295263 2.0851580397516765 1.714573500817522 1.8870000839233398 1.8220000267028809
1.295825 2.098665296941873 1.727155998681765 1.8889999389648438 1.7100000381469727
1.296869 2.1225259316887968 1.743595360531759 1.8899999856948853 1.7400000095367432
1.298369 2.175048937538403 1.8450713115100306 1.9259999990463257 1.7419999837875366
1.298915 2.1915692173219474 1.869416574313962 1.9630000591278076 1.7430000305175781
1.299649 2.2107581933769858 1.8882417984218236 1.9640001058578491 1.6579999923706055
1.301164 2.247979061138463 1.9136390237832022 1.9660000801086426 1.6309999227523804
1.300957 2.2465147898349884 1.9262545434143554 1.968000054359436 1.6610000133514404
1.301413 2.257688060703607 1.9331557113403521 1.9690001010894775 1.690999984741211
1.301776 2.26917967973797 1.9497108766659699 1.971000075340271 1.5780000686645508
1.302148 2.2811037443691395 1.967056711426459 1.972999930381775 1.5219999551773071
1.30223 2.291973804777431 2.00630935135929 1.9739998579025269 1.5230000019073486
1.30278 2.322118266416044 2.083789110091694 2.010999917984009 1.4959999322891235
1.303093 2.333003850775386 2.1011835584657237 2.0480000972747803 1.468999981880188
1.303331 2.3454776255389285 2.131535434611797 2.049999952316284 1.5269999504089355
1.304155 2.369935977400381 2.1587800505647814 2.0510001182556152 1.5290000438690186
1.304925 2.3915652730643466 2.178103394038753 2.052999973297119 1.6459999084472656
1.305864 2.4185678089467717 2.2027409058727243 2.055000066757202 1.7049999237060547
1.305995 2.4252661193939167 2.2181245426106946 2.0920000076293945 1.6779999732971191
