x prx pry gtx gty
1.0 0.3898564318682926 0.03201671949810346 0.0 0.0
1.28995 1.943165785387631 1.5064660298175445 2.2060000896453857 1.5549999475479126
1.288881 1.918756362015478 1.4784192986094344 2.177999973297119 1.5089999437332153
1.289391 1.9332728664329568 1.5053599921223646 2.1559998989105225 1.5140000581741333
1.289744 1.9409179080541679 1.512618461673118 2.138000011444092 1.5180000066757202
1.289322 1.9508125319914746 1.5890360632013025 2.124000072479248 1.5219999551773071
1.289932 1.9642488888305136 1.6027241925184958 2.1520001888275146 1.524999976158142
1.293904 2.041388630300562 1.6319161745225954 2.1389999389648438 1.496999979019165
1.294492 2.053317186117021 1.6360924043786471 2.1629998683929443 1.5299999713897705
1.294996 2.065259013559526 1.6471347004757373 2.191999912261963 1.6159999370574951
1.295755 2.0819049372479967 1.6566891979920362 2.194999933242798 1.6169999837875366
1.296425 2.096962006256555 1.665925403214906 2.197000026702881 1.5609999895095825
1.296993 2.110851271622046 1.678412755573869 2.1989998817443848 1.590999960899353
1.297551 2.1231277355161167 1.6835941518888 2.2360000610351562 1.5920000076293945
1.298241 2.1398416342223316 1.6964590163037438 2.2740001678466797 1.593000054359436
1.300984 2.202966648803178 1.721541139913226 2.2770001888275146 1.6790000200271606
1.302253 2.233356412069936 1.7330023809544501 2.2789998054504395 1.7079999446868896
1.302804 2.248022138348592 1.7442603057134274 2.316999912261963 1.7379999160766602
1.303704 2.271068835618332 1.756411345710553 2.319000005722046 1.7669999599456787
1.30499 2.302901796274723 1.7642675809672692 2.382999897003174 1.7389999628067017
1.305556 2.320051367012766 1.78297470983868 2.4210000038146973 1.6829999685287476
1.306172 2.336597856052261 1.7911081489314016 2.388000011444092 1.6549999713897705
1.307092 2.363815755831964 1.814787630228203 2.390000104904175 1.7130000591278076
1.310173 2.4530659541038835 1.866419130015405 2.4200000762939453 1.7430000305175781
1.310547 2.4678078970047244 1.8924176934275507 2.3960001468658447 1.74399995803833
1.312092 2.5161863109053795 1.925923284790982 2.364000082015991 1.7450000047683716
1.312943 2.5463459674582434 1.9607076360630429 2.4009997844696045 1.746000051498413
1.314637 2.6003196858047595 1.9891635540224641 2.4659998416900635 1.746999979019165
1.315283 2.6212153696369582 1.9990826090965659 2.5320000648498535 1.777000069618225
1.315951 2.643237617726154 2.0100762829217342 2.5350000858306885 1.777999997138977
1.316537 2.6635265875322593 2.023946923605302 2.501999855041504 1.78000009059906
