x prx pry gtx gty
1.0 0.15082044988580495 -0.25963767118576025 0.0 0.0
1.28995 2.1993977496561095 1.1677570336823633 1.8140000104904175 1.9809999465942383
1.28923 2.171386180516917 1.1216715071912076 1.8289999961853027 1.934000015258789
1.289947 2.206628911328253 1.1975861048407934 1.8410000801086426 1.8969999551773071
1.29015 2.2174039352414883 1.2216363800633707 1.8519999980926514 1.906000018119812
1.290616 2.236086634486446 1.251929103379085 1.8600000143051147 1.878000020980835
1.290999 2.2540281583752506 1.2864073621550578 1.8680000305175781 1.9199999570846558
1.291419 2.2680647529900484 1.30182461522639 1.8739999532699585 1.9249999523162842
1.291777 2.2801655577542985 1.3152611876450004 1.8799999952316284 1.9300000667572021
1.292378 2.299003548043142 1.331717780979727 1.8819999694824219 1.903999924659729
1.292558 2.306842443171192 1.344899724918602 1.8830000162124634 1.906000018119812
1.293677 2.339168555014977 1.3634619056620174 1.8849999904632568 1.8209999799728394
1.295263 2.3828627700612874 1.3789787074518172 1.8870000839233398 1.8220000267028809
1.295825 2.4000649559176788 1.3901738232308822 1.8889999389648438 1.7100000381469727
1.296869 2.4301831913172878 1.4029154288772514 1.8899999856948853 1.7400000095367432
1.298369 2.4981737422283756 1.5097619381516305 1.9259999990463257 1.7419999837875366
1.298915 2.519306188947492 1.5341286748500385 1.9630000591278076 1.7430000305175781
1.299649 2.543497910252724 1.5509992114411462 1.9640001058578491 1.6579999923706055
1.301164 2.5897514016508842 1.5702948617378243 1.9660000801086426 1.6309999227523804
1.300957 2.5885020488652164 1.585913365441916 1.968000054359436 1.6610000133514404
1.301413 2.602310246316983 1.5908236927022388 1.9690001010894775 1.690999984741211
1.301776 2.616889412207656 1.6072366797225193 1.971000075340271 1.5780000686645508
1.302148 2.6320133934274015 1.6244540755451402 1.972999930381775 1.5219999551773071
1.30223 2.646823618889043 1.6682723500904146 1.9739998579025269 1.5230000019073486
1.30278 2.686493628413738 1.751979877076442 2.010999917984009 1.4959999322891235
1.303093 2.7003741976115343 1.7694761447199858 2.0480000972747803 1.468999981880188
1.303331 2.716711391567894 1.8019919711162506 2.049999952316284 1.5269999504089355
1.304155 2.7473524397247786 1.8270450582488145 2.0510001182556152 1.5290000438690186
1.304925 2.774144661133402 1.843468793862381 2.052999973297119 1.6459999084472656
1.305864 2.807482043576601 1.8645652735662386 2.055000066757202 1.7049999237060547
1.305995 2.816213550238272 1.8808651230910272 2.0920000076293945 1.6779999732971191
1.30632 2.8299330971846044 1.894967865672497 2.0940001010894775 1.7089999914169312
1.306947 2.8837766212386637 2.0100272447257224 2.0949997901916504 1.8550000190734863
1.307682 2.9182124891961267 2.0508617699542917 2.132999897003174 1.9429999589920044
1.308132 2.9363010715170934 2.065929803924918 2.197000026702881 1.9450000524520874
1.309085 2.9776451583118337 2.10638616021324 2.2960000038146973 1.9470000267028809
1.310051 3.0145512883547156 2.130271113148849 2.2980000972747803 1.9769998788833618
1.310699 3.0416576370718578 2.1528687398532766 2.299999952316284 2.006999969482422
1.310324 3.032211101140696 2.159351385360715 2.3010001182556152 1.9499999284744263
1.311159 3.0665262765823598 2.1860205741765735 2.330000162124634 1.9809999465942383
1.311352 3.0864890410847865 2.2292145110365382 2.3589999675750732 2.069999933242798
1.311509 3.1222344856390905 2.323309347783436 2.3610000610351562 2.1009998321533203
1.312311 3.167709087192002 2.384764210417958 2.3630001544952393 2.0429999828338623
1.312409 3.1773629332033373 2.404404993301672 2.4000000953674316 1.9869999885559082
1.312764 3.196341118687438 2.4276308125241823 2.5279998779296875 1.9600000381469727
1.313265 3.2338238420600116 2.4915606647562307 2.556999921798706 1.9910000562667847
1.313976 3.2995581755115566 2.617030254291867 2.557999849319458 2.0220000743865967
1.314132 3.311516541024478 2.6370952912601218 2.5959999561309814 2.05400013923645
1.314432 3.345869464503511 2.7078587875573956 2.6619999408721924 2.055999994277954
1.315982 3.4090336371371164 2.744219358277918 2.700000047683716 2.058000087738037
1.316141 3.4548243490050923 2.858605517583111 2.640000104904175 2.1480000019073486
1.316722 3.501927188601937 2.9363881120164246 2.642000198364258 2.2380001544952393
1.317468 3.547570167860379 2.9939047319638004 2.678999900817871 2.240000009536743
1.317713 3.569747182996489 3.032312273731392 2.7809998989105225 2.3289999961853027
1.318045 3.5931561725941386 3.065843602103994 2.819000005722046 2.3320000171661377
1.319071 3.637847606059461 3.0926642052656037 2.7950000762939453 2.364000082015991
1.318508 3.6321316030232746 3.129400061784417 2.7960000038146973 2.4839999675750732
1.318806 3.6530557311991005 3.1586858854253492 2.861999988555908 2.6040000915527344
1.320368 3.724716361283819 3.2068284231225364 2.927000045776367 2.694000005722046
1.320725 3.7514022858910745 3.2451280096326416 2.930999994277954 2.75600004196167
1.321216 3.811154440313957 3.3589220323823907 2.933000087738037 2.8580000400543213
1.321794 3.8549923976560136 3.420980898987978 2.934999942779541 2.9190001487731934
1.321956 3.876721196631617 3.463190509696699 2.9639999866485596 2.921999931335449
1.322292 3.9206356372971998 3.5471082174073323 2.994999885559082 2.9839999675750732
1.323288 3.9989523779094505 3.6577682636917714 2.997999906539917 3.0460000038146973
1.32421 4.071944436529627 3.7594699202844675 2.9630000591278076 3.0190000534057617
1.32446 4.109220012932125 3.831624843128295 3.0290000438690186 3.050999879837036
1.324609 4.177962782438139 3.992693230151861 3.059000015258789 3.171999931335449
1.325131 4.22142799202982 4.053683277264757 3.0889999866485596 3.2339999675750732
1.325321 4.261747363906021 4.137257788223743 3.1560001373291016 3.296999931335449
1.326288 4.349564084618299 4.265998287387073 3.3509998321533203 3.2990000247955322
1.326382 4.382836956704346 4.33972779180299 3.4819998741149902 3.302000045776367
1.32785 4.463993024533481 4.4016309047123245 3.5490000247955322 3.365000009536743
1.328201 4.522323402732564 4.511725375739598 3.616000175476074 3.3970000743865967
1.328474 4.57521543052258 4.615122409053509 3.684000015258789 3.4000000953674316
1.328185 4.564654005389602 4.616772389246837 3.879999876022339 3.36299991607666
1.328705 4.638307161206079 4.74651728562971 4.139999866485596 3.365999937057495
1.32928 4.704890708594633 4.852814571130545 4.309000015258789 3.3989999294281006
1.329381 4.750434683363254 4.952636413498979 4.414000034332275 3.4019999504089355
1.330388 4.872898420466224 5.149312409260911 4.573999881744385 3.4049999713897705
1.331023 4.948910899148098 5.268859148365905 4.8349995613098145 3.437000036239624
1.331915 5.054081401999357 5.431026838285865 5.0320000648498535 3.4700000286102295
1.332594 5.156371063241275 5.604852998057967 5.229999542236328 3.5139999389648438
1.333066 5.244852041452378 5.764882924211101 5.400000095367432 3.5880000591278076
1.334199 5.330965701822145 5.8537768474857454 5.497000217437744 3.5910000801086426
1.335547 5.450102000199303 5.994794814249166 5.53000020980835 3.5939998626708984
