x prx pry gtx gty
1.0 0.1165372606627624 0.28373244292384114 0.0 0.0
1.28995 1.2809073593214537 2.060017596086359 2.2060000896453857 1.5549999475479126
1.288881 1.2595375031097669 2.0301438078898637 2.177999973297119 1.5089999437332153
1.289391 1.275167993107101 2.05634551380911 2.1559998989105225 1.5140000581741333
1.289744 1.281431475798533 2.0644462681991818 2.138000011444092 1.5180000066757202
1.289322 1.3082014007909573 2.1296947196182554 2.124000072479248 1.5219999551773071
1.289932 1.3195284068961224 2.1446855401903746 2.1520001888275146 1.524999976158142
1.293904 1.3710651624976788 2.190648062844964 2.1389999389648438 1.496999979019165
1.294492 1.3789238006725921 2.197482455102724 2.1629998683929443 1.5299999713897705
1.294996 1.388756803696069 2.2099385527944464 2.191999912261963 1.6159999370574951
1.295755 1.400803570282769 2.222533844479763 2.194999933242798 1.6169999837875366
1.296425 1.4118799200601295 2.2344183076407016 2.197000026702881 1.5609999895095825
1.296993 1.4232584132750703 2.248635247338503 2.1989998817443848 1.590999960899353
1.297551 1.4316224157961641 2.2564099485026747 2.2360000610351562 1.5920000076293945
1.298241 1.4447147353014254 2.2717611257372536 2.2740001678466797 1.593000054359436
1.300984 1.4873028404325466 2.3104965427693944 2.2770001888275146 1.6790000200271606
1.302253 1.5076181982614467 2.328642505564704 2.2789998054504395 1.7079999446868896
1.302804 1.5191741766897426 2.342125974582571 2.316999912261963 1.7379999160766602
1.303704 1.535661457176404 2.358752065322768 2.319000005722046 1.7669999599456787
1.30499 1.5556836824988733 2.3743392463791984 2.382999897003174 1.7389999628067017
1.305556 1.5709927026883967 2.3947225309708595 2.4210000038146973 1.6829999685287476
1.306172 1.5826847653164497 2.4061851400832457 2.388000011444092 1.6549999713897705
1.307092 1.6051832639691757 2.433586313079646 2.390000104904175 1.7130000591278076
1.310173 1.6710490217061489 2.5019704133675913 2.4200000762939453 1.7430000305175781
1.310547 1.6875711351016958 2.5277989889675054 2.3960001468658447 1.74399995803833
1.312092 1.7253009380367137 2.569541030755161 2.364000082015991 1.7450000047683716
1.312943 1.7533789663060284 2.6071411357905956 2.4009997844696045 1.746000051498413
1.314637 1.7928707219171014 2.6463808278616248 2.4659998416900635 1.746999979019165
1.315283 1.8078303624636252 2.6606629116765608 2.5320000648498535 1.777000069618225
1.315951 1.8237888836613472 2.6761669005836115 2.5350000858306885 1.777999997138977
1.316537 1.8397433580177882 2.693579265229304 2.501999855041504 1.78000009059906
1.318612 1.8880110015891773 2.736342743950473 2.4689998626708984 1.809000015258789
1.319721 1.914223924996724 2.7588549804139566 2.4719998836517334 1.8969999551773071
1.320326 1.9309393355880242 2.775742003506735 2.5369999408721924 1.9270000457763672
1.322179 1.976600153100172 2.814406822263726 2.5399999618530273 2.0139999389648438
1.322777 2.002190524504577 2.8485666220411803 2.506999969482422 2.1589999198913574
1.32484 2.053535844801842 2.8885813164489664 2.5450000762939453 2.246000051498413
1.326036 2.099120096815223 2.9424192677780767 2.6469998359680176 2.2760000228881836
1.326439 2.1116921590386335 2.9545969210191947 2.7129998207092285 2.2780001163482666
1.327243 2.1348102360591117 2.9744808835415313 2.7799999713897705 2.2209999561309814
1.328133 2.1778559490311657 3.031191311568693 2.818000078201294 2.30899977684021
1.329136 2.2282982190241656 3.0979961331337726 2.8480000495910645 2.3960001468658447
1.329765 2.262413534271091 3.1443349385021917 2.888000011444092 2.427000045776367
1.330788 2.2988214569048977 3.1803479744148224 2.8919999599456787 2.4570000171661377
1.331771 2.3585947085435968 3.263744852676143 2.921999931335449 2.5450000762939453
1.333005 2.406417898066722 3.3122625708956064 2.9240000247955322 2.6430001258850098
1.333684 2.434852572347146 3.342507560845531 2.990999937057495 2.703000068664551
1.335017 2.479088075528744 3.3772882700766154 3.058000087738037 2.7039999961853027
1.336375 2.5279064247679144 3.418228119183928 3.0980000495910645 2.7060000896453857
1.337473 2.568001086877385 3.451049313569589 3.0739998817443848 2.7360000610351562
1.338902 2.6241380157280623 3.4994920677787498 3.0759999752044678 2.73799991607666
1.339987 2.666602440963301 3.53429794503974 3.1059999465942383 2.797999858856201
1.341766 2.7450617672599367 3.6055446978408208 3.138000011444092 2.8570001125335693
1.342132 2.768392947475224 3.633817097477044 3.115000009536743 2.9170000553131104
1.343485 2.8222624427791154 3.6730698975614833 3.053999900817871 3.0350000858306885
1.343964 2.8645322587125586 3.731811922138169 3.121999979019165 3.065999984741211
1.34428 2.8986676810988685 3.7825564898110455 3.190000057220459 3.0959999561309814
