x prx pry gtx gty
1.0 0.15082044988580495 -0.25963767118576025 0.0 0.0
1.28995 2.1993977496561095 1.1677570336823633 2.2060000896453857 1.5549999475479126
1.288881 2.167733081534372 1.1406231789428656 2.177999973297119 1.5089999437332153
1.289391 2.186613637131879 1.1693515579610905 2.1559998989105225 1.5140000581741333
1.289744 2.196531124938044 1.1759682572704366 2.138000011444092 1.5180000066757202
1.289322 2.2093280131615223 1.266538710395317 2.124000072479248 1.5219999551773071
1.289932 2.2268902313928796 1.2792228867662476 2.1520001888275146 1.524999976158142
1.293904 2.3261225236803105 1.2916528757622576 2.1389999389648438 1.496999979019165
1.294492 2.3411806062503864 1.293168044418998 2.1629998683929443 1.5299999713897705
1.294996 2.356367006537821 1.3030303344288803 2.191999912261963 1.6159999370574951
1.295755 2.37730956883209 1.309674529434122 2.194999933242798 1.6169999837875366
1.296425 2.3961864466597564 1.3164045732492515 2.197000026702881 1.5609999895095825
1.296993 2.4136752895750972 1.327421324460347 2.1989998817443848 1.590999960899353
1.297551 2.4288738382841304 1.3300579552139102 2.2360000610351562 1.5920000076293945
1.298241 2.4497137541521576 1.3406853307148403 2.2740001678466797 1.593000054359436
1.300984 2.5265323931930213 1.3524531317562283 2.2770001888275146 1.6790000200271606
1.302253 2.5629606044143647 1.3574495443790147 2.2789998054504395 1.7079999446868896
1.302804 2.580793558916563 1.3667522266792147 2.316999912261963 1.7379999160766602
1.303704 2.6083562937312217 1.3747286916004575 2.319000005722046 1.7669999599456787
1.30499 2.6455424057862387 1.3751125539455542 2.382999897003174 1.7389999628067017
1.305556 2.6665268815947583 1.3926233353285473 2.4210000038146973 1.6829999685287476
1.306172 2.685978815584809 1.3976864659873152 2.388000011444092 1.6549999713897705
1.307092 2.718659957884837 1.418285715610679 2.390000104904175 1.7130000591278076
1.310173 2.8227340166566677 1.455002875886434 2.4200000762939453 1.7430000305175781
1.310547 2.841373410505575 1.4816816898037732 2.3960001468658447 1.74399995803833
1.312092 2.8976339801400037 1.5081152922756857 2.364000082015991 1.7450000047683716
1.312943 2.933875393498404 1.5408915951777418 2.4009997844696045 1.746000051498413
1.314637 2.995142331942935 1.559962556256646 2.4659998416900635 1.746999979019165
1.315283 3.0186172298868184 1.5661069480248 2.5320000648498535 1.777000069618225
1.315951 3.0433354451497068 1.5732387910517271 2.5350000858306885 1.777999997138977
1.316537 3.0664404160172496 1.5841729458724492 2.501999855041504 1.78000009059906
1.318612 3.1434058222334316 1.5981137388492814 2.4689998626708984 1.809000015258789
1.319721 3.1853413369931833 1.604559034098377 2.4719998836517334 1.8969999551773071
1.320326 3.2099720340021864 1.6136508486178827 2.5369999408721924 1.9270000457763672
1.322179 3.282493065077912 1.6244611477768138 2.5399999618530273 2.0139999389648438
1.322777 3.313165681568963 1.6545221028743973 2.506999969482422 2.1589999198913574
