# Xlam,PX,Ylam,PY
1.000000000000000000e+00,-2.481488098783078190e-04,1.000000000000000000e+00,-4.699634603409584728e-03
1.003239390994492997e+00,-2.481488098783078190e-04,1.001436781609195359e+00,-3.860414138515016243e-03
1.006802721088435382e+00,-2.481488098783078190e-04,1.003192848020434180e+00,-4.699634603409584728e-03
1.010204081632652962e+00,-2.481488098783078190e-04,1.004948914431673002e+00,-4.699634603409584728e-03
1.013767411726595347e+00,-2.481488098783078190e-04,1.006704980842911823e+00,-4.699634603409584728e-03
1.017330741820537732e+00,-2.481488098783078190e-04,1.008461047254150644e+00,-4.699634603409584728e-03
1.020246193715581562e+00,5.790138897160515595e-04,1.010057471264367734e+00,-4.699634603409584728e-03
1.023647554259799142e+00,-1.075311509472667414e-03,1.011494252873563315e+00,-3.860414138515016243e-03
1.027210884353741527e+00,-2.481488098783078190e-04,1.013250319284802137e+00,-4.699634603409584728e-03
1.030774214447683690e+00,-1.075311509472667414e-03,1.015006385696040958e+00,-3.860414138515016243e-03
1.034337544541626075e+00,-2.481488098783078190e-04,1.016762452107279557e+00,-4.699634603409584728e-03
1.037900874635568460e+00,5.790138897160515595e-04,1.018678160919540332e+00,-4.699634603409584728e-03
1.040816326530612290e+00,1.406176589310411101e-03,1.020274584929757200e+00,-2.937271627130990780e-03
1.044379656624554675e+00,5.790138897160515595e-04,1.021871008939974290e+00,-2.937271627130990780e-03
1.047942986718496838e+00,5.790138897160515595e-04,1.023467432950191602e+00,-4.699634603409584728e-03
1.051668286362163807e+00,-1.075311509472667414e-03,1.025383141762452155e+00,-3.860414138515016243e-03
1.055393586005830775e+00,5.790138897160515595e-04,1.027139208173690976e+00,-3.860414138515016243e-03
1.058956916099773160e+00,1.406176589310411101e-03,1.028895274584929798e+00,-2.937271627130990780e-03
1.061872367994816990e+00,-2.481488098783078190e-04,1.030491698595146888e+00,-2.937271627130990780e-03
1.065597667638483959e+00,5.790138897160515595e-04,1.032088122605363978e+00,-3.860414138515016243e-03
1.069160997732426344e+00,1.406176589310411101e-03,1.033844189016602799e+00,-3.860414138515016243e-03
1.073048266925817895e+00,5.790138897160515595e-04,1.035600255427841621e+00,-3.860414138515016243e-03
1.076611597019760280e+00,5.790138897160515595e-04,1.037515964240102173e+00,-1.258830697341852944e-03
1.080336896663427249e+00,5.790138897160515595e-04,1.039272030651340994e+00,-1.258830697341852944e-03
1.083252348558470857e+00,5.790138897160515595e-04,1.040868454661558085e+00,1.258830697341852944e-03
1.087139617751862630e+00,5.790138897160515595e-04,1.042464878671775175e+00,-1.258830697341852944e-03
1.090864917395529599e+00,1.406176589310411101e-03,1.044220945083013996e+00,4.196102324472843507e-04
1.094752186588921372e+00,5.541990087282208481e-03,1.046136653895274549e+00,1.258830697341852944e-03
1.098477486232588118e+00,3.060501988499129532e-03,1.047892720306513370e+00,4.196102324472843507e-04
1.102202785876255087e+00,6.369152786876566830e-03,1.049648786717752191e+00,1.258830697341852944e-03
1.105118237771298917e+00,5.541990087282208481e-03,1.051245210727969281e+00,2.098051162236421862e-03
1.109167476514415274e+00,7.196315486470927780e-03,1.053001277139208103e+00,2.098051162236421862e-03
1.113054745707806825e+00,7.196315486470927780e-03,1.054757343550446924e+00,6.378075533198722565e-03
1.116942014901198599e+00,1.042225001488892785e-02,1.056513409961685745e+00,5.538855068304153646e-03
1.120829284094590150e+00,1.290373811367200724e-02,1.058429118773946298e+00,7.217295998093291483e-03
1.124716553287981702e+00,1.207657541407764629e-02,1.060185185185185119e+00,8.895736927882428452e-03
1.127632005183025532e+00,1.455806351286072393e-02,1.061781609195402210e+00,9.734957392776997370e-03
1.131681243926141889e+00,1.373090081326636645e-02,1.063537675606641031e+00,1.225261878746070239e-02
1.135568513119533440e+00,2.026548614006180513e-02,1.065293742017879852e+00,1.057417785767156629e-02
1.139617751862649797e+00,2.357413693843924546e-02,1.067209450830140627e+00,1.653264315842300353e-02
1.143505021056041571e+00,2.688278773681668232e-02,1.069125159642400957e+00,1.737186362331757244e-02
1.147554259799157705e+00,3.093588496482903988e-02,1.070881226053639779e+00,2.333032892406901315e-02
1.150631681243926119e+00,3.755318656158392054e-02,1.072477650063856869e+00,2.500876985385814752e-02
1.154680919987042476e+00,4.243344648919063905e-02,1.074233716475095690e+00,2.920487217833099558e-02
1.158568189180434027e+00,4.574209728756807591e-02,1.076149425287356465e+00,3.516333747908242935e-02
1.162617427923550384e+00,5.227668261436351632e-02,1.078065134099616795e+00,4.196102324472843897e-02
1.166666666666666741e+00,5.972114691071274406e-02,1.079980842911877348e+00,4.363946417451757681e-02
1.170715905409782875e+00,6.791005763669691331e-02,1.081736909323116169e+00,4.959792947526901058e-02
1.173793326854551289e+00,7.858045646146415153e-02,1.083333333333333259e+00,5.631169319442556193e-02
1.178004535147392229e+00,8.106194456024722050e-02,1.085249042145593812e+00,5.975249710049328894e-02
1.182053773890508586e+00,9.173234338501445873e-02,1.087005108556832633e+00,6.906784426082300532e-02
1.186264982183349526e+00,1.032299049093760579e-01,1.088920817369093186e+00,7.242472612040128099e-02
1.190476190476190466e+00,1.105916529357658523e-01,1.090836526181353738e+00,8.174007328073099043e-02
1.194525429219306600e+00,1.212620517605330905e-01,1.092752234993614291e+00,8.937697951127156204e-02
1.197764820213799819e+00,1.319324505853003149e-01,1.094189016602809650e+00,9.617466527691759248e-02
1.201976028506640759e+00,1.409485240108788451e-01,1.096104725415070202e+00,1.038115715074581641e-01
1.206187236799481699e+00,1.541004109344291662e-01,1.098020434227330755e+00,1.096861147617201326e-01
1.210398445092322639e+00,1.655979724587907653e-01,1.099936143039591308e+00,1.216030453632230141e-01
1.214447683835438996e+00,1.787498593823410586e-01,1.101851851851851860e+00,1.309183925235527235e-01
1.218658892128279714e+00,1.934733554351206475e-01,1.103767560664112191e+00,1.377160782891987401e-01
