# Xlam,PX,Ylam,PY
1.086005830903790104e+00,5.790138897160515595e-04,1.085727969348659006e+00,1.258830697341852944e-03
1.089083252348558517e+00,1.406176589310411101e-03,1.088761174968071455e+00,2.098051162236421862e-03
1.091998704243602125e+00,3.887664688093489182e-03,1.091794380587484126e+00,2.098051162236421862e-03
1.095076125688370539e+00,5.541990087282208481e-03,1.094827586206896575e+00,6.378075533198722565e-03
1.098153547133138952e+00,3.060501988499129532e-03,1.097860791826309024e+00,5.538855068304153646e-03
1.101068999028182560e+00,4.714827387687848398e-03,1.100893997445721473e+00,8.056516462987859534e-03
1.104146420472950973e+00,7.196315486470927780e-03,1.103767560664112191e+00,8.895736927882428452e-03
1.106413994169096249e+00,7.196315486470927780e-03,1.106162196679438159e+00,8.895736927882428452e-03
1.109491415613864662e+00,1.042225001488892785e-02,1.109195402298850608e+00,1.225261878746070239e-02
1.112568837058632853e+00,1.042225001488892785e-02,1.112228607918263057e+00,1.141339832256613521e-02
1.115646258503401267e+00,1.290373811367200724e-02,1.115421455938697237e+00,1.569342269352843461e-02
1.118723679948169680e+00,1.621238891204944410e-02,1.118454661558109908e+00,1.821108408821214136e-02
1.121801101392938094e+00,1.621238891204944410e-02,1.121487867177522357e+00,2.500876985385814752e-02
1.124878522837706507e+00,1.943832344046744764e-02,1.124680715197956538e+00,2.836565171343642319e-02
1.127470035633300949e+00,2.109264883965616608e-02,1.127554278416347255e+00,3.348489654929329151e-02
1.130385487528344557e+00,2.605562503722232137e-02,1.130108556832694733e+00,3.600255794397699827e-02
1.133462908973112970e+00,2.688278773681668232e-02,1.133141762452107182e+00,4.363946417451757681e-02
1.136702299967605967e+00,3.259021036401776178e-02,1.136334610472541584e+00,4.867478696388498338e-02
1.139779721412374380e+00,3.920751196077263551e-02,1.139527458492975764e+00,5.463325226463642409e-02
1.143019112406867599e+00,4.491493458797371496e-02,1.142560664112388213e+00,6.227015849517699569e-02
1.146096533851636012e+00,4.574209728756807591e-02,1.145753512132822616e+00,6.906784426082300532e-02
1.149335924846128787e+00,5.310384531395787727e-02,1.148786717752234843e+00,7.326394658529584991e-02
1.151603498542274062e+00,5.723965881192967509e-02,1.151181353767560589e+00,8.257929374562555935e-02
1.154842889536767059e+00,6.294708143913074760e-02,1.154374201787994769e+00,9.021619997616613096e-02
1.158082280531260055e+00,7.204587113466870418e-02,1.157567049808429172e+00,1.029723510425635952e-01
1.161159701976028469e+00,7.775329376186979058e-02,1.160759897828863352e+00,1.106092572731041668e-01
1.164399092970521465e+00,8.511504178825957112e-02,1.164112388250319263e+00,1.207638248983284451e-01
1.167638483965014684e+00,9.173234338501445873e-02,1.167305236270753444e+00,1.342752743831309992e-01
1.170715905409782875e+00,1.015755795101873360e-01,1.170498084291187624e+00,1.435906215434607225e-01
1.173469387755101900e+00,1.089373275365771304e-01,1.173531289910600295e+00,1.563467726098581589e-01
1.176384839650145731e+00,1.162990755629669387e-01,1.176085568326947550e+00,1.630605363290147103e-01
1.179786200194363310e+00,1.253978652585048814e-01,1.179278416347381953e+00,1.774951283252013123e-01
1.183025591188856529e+00,1.335867759844890368e-01,1.182630906768837864e+00,1.919297203213878589e-01
1.186264982183349526e+00,1.467386629080393579e-01,1.185823754789272044e+00,2.029235084115067200e-01
1.189666342727567105e+00,1.582362244324009570e-01,1.189176245210727956e+00,2.190365413374824322e-01
1.192905733722060324e+00,1.672522978579794872e-01,1.192369093231162136e+00,2.300303294276012933e-01
1.196145124716553099e+00,1.803214685115703542e-01,1.195721583652618047e+00,2.478218032833661433e-01
1.198574667962422957e+00,1.894202582071083107e-01,1.198116219667943794e+00,2.571371504436958388e-01
1.201976028506640759e+00,2.000906570318755351e-01,1.201468710089399705e+00,2.766070652292498822e-01
1.205377389050858339e+00,2.139869903850608046e-01,1.204821200510855839e+00,2.902024367605418598e-01
1.208616780045351335e+00,2.254845519094223760e-01,1.208173690932311750e+00,3.079939106163067097e-01
1.212018140589569137e+00,2.411179269317557661e-01,1.211526181353767662e+00,3.241069435422824774e-01
1.215257531584062134e+00,2.534426511557117401e-01,1.214878671775223573e+00,3.418984173980472718e-01
1.218658892128279714e+00,2.632858872808846451e-01,1.218231162196679485e+00,3.580114503240230395e-01
1.221412374473598961e+00,2.756106115048405636e-01,1.221424010217113665e+00,3.715228998088256351e-01
