# Xlam,PX,Ylam,PY
1.000000000000000000e+00,1.960599786686743136e-04,1.000000000000000000e+00,5.830686201797717497e-04
1.003218538783392288e+00,-1.764539808018068985e-03,1.001461038961038996e+00,-4.858905168164764400e-04
1.006758931445123961e+00,1.176359872012045990e-03,1.003084415584415634e+00,-4.858905168164764400e-04
1.010299324106855412e+00,1.176359872012045990e-03,1.004870129870129913e+00,5.830686201797717497e-04
1.013839716768586863e+00,3.038929669364451996e-03,1.006655844155844193e+00,-4.858905168164764400e-04
1.017380109430318536e+00,3.038929669364451996e-03,1.008441558441558472e+00,-4.858905168164764400e-04
1.020276794335371662e+00,1.176359872012045990e-03,1.010064935064935110e+00,-4.858905168164764400e-04
1.023656260057933531e+00,3.038929669364451996e-03,1.011525974025973884e+00,5.830686201797717497e-04
1.027196652719665204e+00,2.058629776021080483e-03,1.013149350649350744e+00,-4.858905168164764400e-04
1.030737045381396877e+00,4.999529456051195024e-03,1.014935064935064801e+00,-4.858905168164764400e-04
1.034277438043128328e+00,3.038929669364451996e-03,1.016720779220779081e+00,5.830686201797717497e-04
1.037978757644029582e+00,3.038929669364451996e-03,1.018506493506493582e+00,1.554849653812724738e-03
1.040875442549082708e+00,4.999529456051195024e-03,1.020129870129869998e+00,5.830686201797717497e-04
1.044254908271644577e+00,3.038929669364451996e-03,1.021590909090908994e+00,5.830686201797717497e-04
1.047795300933376250e+00,4.019229562707823944e-03,1.023376623376623495e+00,2.526630687445677835e-03
1.051496620534277282e+00,4.999529456051195024e-03,1.025162337662337775e+00,3.498411721078630715e-03
1.055197940135178536e+00,2.058629776021080483e-03,1.026948051948052054e+00,1.554849653812724738e-03
1.058738332796909987e+00,4.999529456051195024e-03,1.028733766233766111e+00,3.498411721078630715e-03
1.061795944641132916e+00,3.038929669364451996e-03,1.030519480519480391e+00,3.498411721078630715e-03
1.065175410363694786e+00,3.038929669364451996e-03,1.031980519480519387e+00,2.526630687445677835e-03
1.069037656903765621e+00,4.999529456051195024e-03,1.033766233766233889e+00,6.413754821977489355e-03
1.072738976504666875e+00,2.058629776021080483e-03,1.035551948051948168e+00,3.498411721078630715e-03
1.076440296105567906e+00,4.019229562707823944e-03,1.037337662337662447e+00,5.441973788344536475e-03
1.080302542645638741e+00,4.019229562707823944e-03,1.039123376623376505e+00,5.441973788344536475e-03
1.083360154489861671e+00,1.176359872012045990e-03,1.040746753246753364e+00,2.526630687445677835e-03
1.086900547151593122e+00,4.999529456051195024e-03,1.042207792207792139e+00,6.413754821977489355e-03
1.090601866752494375e+00,4.019229562707823944e-03,1.043993506493506418e+00,4.470192754711583595e-03
1.094464113292565211e+00,2.058629776021080483e-03,1.045941558441558561e+00,4.470192754711583595e-03
1.098165432893466242e+00,4.999529456051195024e-03,1.047727272727272618e+00,6.413754821977489355e-03
1.102027679433537077e+00,3.038929669364451996e-03,1.049512987012986898e+00,3.498411721078630715e-03
1.105246218216929588e+00,4.999529456051195024e-03,1.051298701298701177e+00,5.441973788344536475e-03
1.108786610878661039e+00,4.999529456051195024e-03,1.052759740259740395e+00,5.441973788344536475e-03
1.112648857418731874e+00,3.038929669364451996e-03,1.054545454545454675e+00,4.470192754711583595e-03
1.116511103958802487e+00,4.999529456051195024e-03,1.056331168831168954e+00,6.413754821977489355e-03
