# Xlam,PX,Ylam,PY
1.072785315243415694e+00,8.523483731908480755e-04,1.035615547243454282e+00,-5.855966644413993297e-04
1.076456504389465163e+00,1.704696746381696151e-03,1.037404456009107134e+00,-5.855966644413993297e-04
1.080287310454908001e+00,4.261741865954240052e-03,1.039193364774760209e+00,3.346266653950853080e-04
1.083320031923383775e+00,4.261741865954240052e-03,1.040819645470808297e+00,-5.855966644413993297e-04
1.086831604150039876e+00,3.409393492763392302e-03,1.042283298097251620e+00,3.346266653950853080e-04
1.090662410215482714e+00,5.966438612335936420e-03,1.044072206862904473e+00,1.171193328882798659e-03
1.094493216280925774e+00,4.261741865954240052e-03,1.046023743698162312e+00,1.171193328882798659e-03
1.098324022346368611e+00,6.818786985526784604e-03,1.047812652463815386e+00,2.844326655858225254e-03
1.102154828411811671e+00,6.818786985526784604e-03,1.049601561229468238e+00,3.680893319345938334e-03
1.105187549880287223e+00,9.375832105099327421e-03,1.051227841925516326e+00,2.844326655858225254e-03
1.108858739026336693e+00,1.278522559786272016e-02,1.052691494551959650e+00,5.437683312670136757e-03
1.112689545091779530e+00,1.363757397105356921e-02,1.054643031387217489e+00,3.680893319345938334e-03
1.116679968076616181e+00,1.610938425330702903e-02,1.056431940152870563e+00,4.517459982833651848e-03
1.120510774142059018e+00,1.363757397105356921e-02,1.058220848918523416e+00,5.437683312670136757e-03
1.124341580207502078e+00,2.037112611926126735e-02,1.060172385753781032e+00,6.274249976157849837e-03
1.127533918595370999e+00,2.207582286564296545e-02,1.061798666449829120e+00,6.274249976157849837e-03
1.131205107741420468e+00,2.718991310478805282e-02,1.063262319076272666e+00,6.274249976157849837e-03
1.135195530726256896e+00,3.059930659755144208e-02,1.065213855911530283e+00,8.783949966620989078e-03
1.139026336791699734e+00,3.486104846350568387e-02,1.067165392746788122e+00,1.221387328692061409e-02
1.143016759776536384e+00,4.082748707584162029e-02,1.068954301512441196e+00,1.305043995040832717e-02
1.146847565841979222e+00,4.585634247766762900e-02,1.070743210278094049e+00,1.305043995040832717e-02
1.150199521149241733e+00,4.841338759724016921e-02,1.072532119043746901e+00,1.815349659768337662e-02
1.153870710295291202e+00,5.864156807553035089e-02,1.073995771670190225e+00,1.480722994373252430e-02
1.158020750199520998e+00,6.460800668786627343e-02,1.075947308505448063e+00,1.564379660722023738e-02
1.162011173184357427e+00,7.304625558245567141e-02,1.077736217271100916e+00,1.731692993419566701e-02
1.166001596169193855e+00,7.901269419479160783e-02,1.079687754106358755e+00,1.991028659100757894e-02
1.170151636073423651e+00,8.838852629989092657e-02,1.081476662872011829e+00,1.991028659100757894e-02
1.173503591380686384e+00,9.520731328541771898e-02,1.083265571637664682e+00,2.668647656525805281e-02
1.177334397446129222e+00,1.036455621800071170e-01,1.084729224264108005e+00,2.668647656525805281e-02
1.181484437350359018e+00,1.121690459119156075e-01,1.086680761099365844e+00,2.752304322874576936e-02
1.185634477254588814e+00,1.249542715097783224e-01,1.088632297934623461e+00,3.178953321253310399e-02
1.189624900239425243e+00,1.368019138971311166e-01,1.090421206700276535e+00,3.438288986934501940e-02
1.193774940143655039e+00,1.470300943754212775e-01,1.092372743535534374e+00,3.864937985313235402e-02
1.197286512370311140e+00,1.580253883895832157e-01,1.094161652301187226e+00,4.199564650708320634e-02
1.201117318435754200e+00,1.691059172410642464e-01,1.095787932997235314e+00,4.626213649087054791e-02
1.205267358339983996e+00,1.818911428389269613e-01,1.097576841762888389e+00,4.885549314768245638e-02
1.209417398244213793e+00,1.954434819726614536e-01,1.099528378598146006e+00,5.052862647465788254e-02
1.213727055067837179e+00,2.065240108241424843e-01,1.101479915433403844e+00,5.395854979495751103e-02
1.217877094972066976e+00,2.226333950774495030e-01,1.103431452268661683e+00,6.073473976920798489e-02
1.221388667198723077e+00,2.320092271825488217e-01,1.105220361034314536e+00,6.500122975299532646e-02
