# Xlam,PX,Ylam,PY
1.071035242290748979e+00,6.012054900877097929e-02,1.146410004215259404e+00,7.580178044443901253e-02
1.072549559471365654e+00,5.817174677185781712e-02,1.150203737529858161e+00,8.343923943128425669e-02
1.074201541850220210e+00,5.817174677185781712e-02,1.153294927638049749e+00,8.926280190875375553e-02
1.076128854625550746e+00,6.206935124568414147e-02,1.157369678235211419e+00,9.212684902882070648e-02
1.077918502202643181e+00,6.401815348259730365e-02,1.161444428832373088e+00,1.047286563571153545e-01
1.079845814977973495e+00,6.694135683796705039e-02,1.165519179429534979e+00,1.143709483280074685e-01
1.081773127753304031e+00,6.976712008149112132e-02,1.169593930026696649e+00,1.240132402988995824e-01
1.083287444933920707e+00,7.366472455531744568e-02,1.173528171982576973e+00,1.297413345390335260e-01
1.084939427312775262e+00,7.658792791068717853e-02,1.176619362090768561e+00,1.384289441365699758e-01
1.086866740088105798e+00,7.756232902914377003e-02,1.180834621329211798e+00,1.471165537341064256e-01
1.088794052863436113e+00,8.233689450958099620e-02,1.184909371926373467e+00,1.586682104517098679e-01
1.090583700440528769e+00,8.526009786495074294e-02,1.189124631164816703e+00,1.673558200492463455e-01
1.092511013215859084e+00,8.818330122032048968e-02,1.193199381761978595e+00,1.779527943934940959e-01
1.094162995594713639e+00,9.393226781921429347e-02,1.197274132359140264e+00,1.914138158578088389e-01
1.095814977973568194e+00,9.393226781921429347e-02,1.200505831108613197e+00,1.962826959619226874e-01
1.097742290748898730e+00,9.880427341149720932e-02,1.204580581705774867e+00,2.097437174262374304e-01
1.099669603524229045e+00,1.007530756484103646e-01,1.208795840944218103e+00,2.222500565171964815e-01
1.101596916299559581e+00,1.084508444842173375e-01,1.213011100182661339e+00,2.318923484880886232e-01
1.103524229074889895e+00,1.142972511949568309e-01,1.217226359421104354e+00,2.415346404589807372e-01
1.105176211453744450e+00,1.162460534318699862e-01,1.221441618659547590e+00,2.530862971765841518e-01
