# Xlam,PX,Ylam,PY
1.000000000000000000e+00,-1.921355093320217030e-03,1.000000000000000000e+00,4.639723606097116292e-04
1.003375120540019205e+00,-9.606775466601085150e-04,1.001497504159733820e+00,4.639723606097116292e-04
1.006910961105753843e+00,-0.000000000000000000e+00,1.003161397670549126e+00,4.639723606097116292e-04
1.010446801671488259e+00,-9.606775466601085150e-04,1.004991680532445919e+00,4.639723606097116292e-04
1.013821922211507465e+00,-9.606775466601085150e-04,1.006655574043261225e+00,4.639723606097116292e-04
1.017357762777241881e+00,-9.606775466601085150e-04,1.008485856905158018e+00,1.391917081829134725e-03
1.020250723240115676e+00,-0.000000000000000000e+00,1.009983361064891838e+00,1.391917081829134725e-03
1.023625843780134881e+00,-9.606775466601085150e-04,1.011480865224625658e+00,2.319861803048558092e-03
1.027322404371584730e+00,-9.606775466601085150e-04,1.013311148086522451e+00,4.639723606097116292e-04
1.030858244937319146e+00,-0.000000000000000000e+00,1.014975041597337979e+00,1.391917081829134725e-03
1.034394085503053562e+00,-0.000000000000000000e+00,1.016805324459234550e+00,1.391917081829134725e-03
1.038090646094503411e+00,-0.000000000000000000e+00,1.018469217970050078e+00,2.319861803048558092e-03
1.040822886531661773e+00,-0.000000000000000000e+00,1.020133111480865384e+00,1.391917081829134725e-03
1.044519447123111622e+00,-0.000000000000000000e+00,1.021630615640599204e+00,1.391917081829134725e-03
1.048216007714561249e+00,9.606775466601085150e-04,1.023460898502495775e+00,1.391917081829134725e-03
1.051751848280295665e+00,-0.000000000000000000e+00,1.025291181364392790e+00,2.319861803048558092e-03
1.055448408871745292e+00,-0.000000000000000000e+00,1.027121464226289582e+00,2.319861803048558092e-03
1.059144969463194919e+00,-0.000000000000000000e+00,1.028951747088186375e+00,1.391917081829134725e-03
1.061877209900353503e+00,-0.000000000000000000e+00,1.030449251247920195e+00,2.319861803048558092e-03
1.065734490517518340e+00,9.606775466601085150e-04,1.032113144758735501e+00,2.319861803048558092e-03
1.069431051108968189e+00,-0.000000000000000000e+00,1.033777038269550808e+00,2.319861803048558092e-03
1.073127611700417816e+00,-0.000000000000000000e+00,1.035607321131447600e+00,1.391917081829134725e-03
1.076824172291867443e+00,1.921355093320217030e-03,1.037437603993344615e+00,3.247806524267981675e-03
1.080520732883317070e+00,4.803387733300542792e-03,1.039267886855241407e+00,6.031640687926251125e-03
1.083252973320475654e+00,3.842710186640434060e-03,1.040765391014975005e+00,3.247806524267981675e-03
1.087110253937640492e+00,5.764065279960650656e-03,1.042429284525790534e+00,5.103695966706827541e-03
1.090967534554805551e+00,5.764065279960650656e-03,1.044259567387687104e+00,6.031640687926251125e-03
1.094664095146255178e+00,7.589352618614856986e-03,1.046089850249584119e+00,4.175751245487403958e-03
1.098521375763420016e+00,7.589352618614856986e-03,1.047920133111480911e+00,6.031640687926251125e-03
1.102378656380584854e+00,1.143206280525529278e-02,1.049750415973377704e+00,5.103695966706827541e-03
1.105271616843458649e+00,1.143206280525529278e-02,1.051247920133111524e+00,5.103695966706827541e-03
1.109128897460623486e+00,1.431409544523561637e-02,1.052911813643926831e+00,6.959585409145673841e-03
1.112986178077788324e+00,1.623545053855583384e-02,1.054742096505823623e+00,4.175751245487403958e-03
1.116843458694953384e+00,1.623545053855583384e-02,1.056572379367720638e+00,6.959585409145673841e-03
1.120700739312118221e+00,1.815680563187604957e-02,1.058569051580698916e+00,6.959585409145673841e-03
1.124558019929283059e+00,2.574615825049091089e-02,1.060399334442595709e+00,6.959585409145673841e-03
1.127611700417872065e+00,2.862819089047123275e-02,1.061896838602329529e+00,8.815474851584520141e-03
1.131629701060752113e+00,3.237483332244565915e-02,1.063560732113144836e+00,1.169210348736473247e-02
1.135486981677916951e+00,3.717822105574620367e-02,1.065391014975041628e+00,1.169210348736473247e-02
1.139504982320797000e+00,4.476757367436105806e-02,1.067387687188019907e+00,1.447593765102300235e-02
1.143522982963677270e+00,4.957096140766160258e-02,1.069217970049916921e+00,1.540388237224242680e-02
1.147540983606557319e+00,5.341367159430204098e-02,1.071048252911813714e+00,1.633182709346184605e-02
1.150594664095146102e+00,6.100302421291688842e-02,1.072545757071547312e+00,1.911566125712011940e-02
1.154612664738026373e+00,6.772776703953764521e-02,1.074376039933444327e+00,1.911566125712011940e-02
1.158630665380906422e+00,7.531711965815250653e-02,1.076206322795341119e+00,1.818771653590069495e-02
1.162648666023786470e+00,8.386714982342746705e-02,1.078036605657237912e+00,2.292023461411975271e-02
1.166827386692381729e+00,9.059189265004824465e-02,1.080033277870216413e+00,2.384817933533917717e-02
1.170845387335262000e+00,9.914192281532320516e-02,1.081863560732113205e+00,2.384817933533917717e-02
1.173899067823850784e+00,1.086526305272582787e-01,1.083361064891847025e+00,3.043658685599708383e-02
1.178077788492446043e+00,1.210453708791736777e-01,1.085191347753743818e+00,3.136453157721650481e-02
1.182095789135326314e+00,1.277701137057944414e-01,1.087188019966722097e+00,3.414836574087477122e-02
1.186274509803921573e+00,1.392021765110497411e-01,1.089018302828618889e+00,3.693219990453304458e-02
1.190453230472516832e+00,1.525555944096252392e-01,1.090848585690515904e+00,3.878808934697188654e-02
1.194471231115396881e+00,1.601449470282400867e-01,1.092678868552412697e+00,4.259266270397153026e-02
1.197685631629700875e+00,1.715770098334953864e-01,1.094176372712146517e+00,4.537649686762979667e-02
1.201864352298296357e+00,1.858911052787310114e-01,1.096173044925124795e+00,5.103695966706828235e-02
1.206203792992606827e+00,1.973231680839862834e-01,1.098003327787021810e+00,5.196490438828770680e-02
1.210382513661202308e+00,2.106765859825618092e-01,1.099833610648918603e+00,5.382079383072654183e-02
1.214561234329797568e+00,2.240300038811372796e-01,1.101830282861896881e+00,6.040920135138445196e-02
1.218739954998392827e+00,2.393047768730330316e-01,1.103660565723793674e+00,6.412098023626214283e-02
