# Xlam,PX,Ylam,PY
1.000000000000000000e+00,5.790138897160515595e-04,1.000000000000000000e+00,-4.699634603409584728e-03
1.001619695497246498e+00,-1.075311509472667414e-03,1.002873563218390718e+00,-3.860414138515016243e-03
1.003401360544217580e+00,-2.481488098783078190e-04,1.006385696040868361e+00,-4.699634603409584728e-03
1.005183025591188883e+00,-1.902474209067026630e-03,1.009897828863346225e+00,-4.699634603409584728e-03
1.006964690638159965e+00,-2.481488098783078190e-04,1.013409961685823646e+00,-3.860414138515016243e-03
1.008584386135406463e+00,5.790138897160515595e-04,1.016922094508301289e+00,-4.699634603409584728e-03
1.010042112082928378e+00,-1.075311509472667414e-03,1.020274584929757200e+00,-2.937271627130990780e-03
1.011661807580174877e+00,-2.481488098783078190e-04,1.023148148148148140e+00,-4.699634603409584728e-03
1.013443472627146180e+00,-2.481488098783078190e-04,1.026660280970625783e+00,-2.937271627130990780e-03
1.015225137674117262e+00,5.790138897160515595e-04,1.030332056194125157e+00,-2.098051162236421862e-03
1.017006802721088343e+00,5.790138897160515595e-04,1.033844189016602799e+00,-4.196102324472843507e-04
1.018788467768059647e+00,5.790138897160515595e-04,1.037515964240102173e+00,-4.196102324472843507e-04
1.020246193715581562e+00,5.790138897160515595e-04,1.040868454661558085e+00,-1.258830697341852944e-03
1.021865889212828060e+00,5.790138897160515595e-04,1.043742017879949024e+00,1.258830697341852944e-03
1.023647554259799142e+00,5.790138897160515595e-04,1.047413793103448176e+00,-4.196102324472843507e-04
1.025429219306770223e+00,5.790138897160515595e-04,1.051085568326947772e+00,4.196102324472843507e-04
1.027210884353741527e+00,5.790138897160515595e-04,1.054597701149425193e+00,1.258830697341852944e-03
1.028992549400712608e+00,1.406176589310411101e-03,1.058269476372924789e+00,1.258830697341852944e-03
1.030450275348234523e+00,2.233339288904770317e-03,1.061781609195402210e+00,2.098051162236421862e-03
1.032069970845481022e+00,3.887664688093489182e-03,1.064655172413793149e+00,3.776492092025559265e-03
1.033851635892452103e+00,3.887664688093489182e-03,1.068486590038314255e+00,5.538855068304153646e-03
1.035633300939423407e+00,6.369152786876566830e-03,1.072158365261813628e+00,8.056516462987859534e-03
1.037414965986394488e+00,5.541990087282208481e-03,1.075989782886334512e+00,9.734957392776997370e-03
1.039358600583090375e+00,7.196315486470927780e-03,1.079661558109833885e+00,1.057417785767156629e-02
1.040816326530612290e+00,7.196315486470927780e-03,1.083333333333333259e+00,1.225261878746070239e-02
1.042436022027858789e+00,9.595087315294568639e-03,1.086206896551724199e+00,1.393105971724984196e-02
1.044217687074829870e+00,1.290373811367200724e-02,1.090038314176245304e+00,1.569342269352843461e-02
1.046161321671525757e+00,1.373090081326636645e-02,1.093869731800766187e+00,2.240718641268498595e-02
1.047942986718496838e+00,1.455806351286072393e-02,1.097701149425287293e+00,2.752643124854185427e-02
1.049724651765467920e+00,1.373090081326636645e-02,1.101532567049808398e+00,3.432411701418786043e-02
1.051344347262714640e+00,2.026548614006180513e-02,1.105204342273307772e+00,3.852021933866070502e-02
1.052964042759961139e+00,2.191981153925052356e-02,1.108237547892720221e+00,4.280024370962300789e-02
1.054745707806932220e+00,2.688278773681668232e-02,1.112068965517241326e+00,4.783556649899042140e-02
1.056689342403628107e+00,2.853711313600540075e-02,1.115900383141762431e+00,5.715091365932013778e-02
1.058471007450599188e+00,3.259021036401776178e-02,1.119891443167305267e+00,6.310937896007157155e-02
1.060252672497570492e+00,3.589886116239519864e-02,1.123722860791826372e+00,7.242472612040128099e-02
1.061872367994816990e+00,4.003467466036699646e-02,1.127554278416347255e+00,8.006163235094186648e-02
1.063492063492063489e+00,4.574209728756807591e-02,1.130587484035759926e+00,8.769853858148242420e-02
1.065435698088759375e+00,4.574209728756807591e-02,1.134578544061302763e+00,9.785310620670670256e-02
1.067217363135730457e+00,5.070507348513422774e-02,1.138409961685823646e+00,1.071684533670364398e-01
1.068999028182701760e+00,5.558533341274095319e-02,1.142401021711366482e+00,1.216030453632230141e-01
1.070942662779397425e+00,6.137547230990146596e-02,1.146232439335887587e+00,1.317576129884472924e-01
1.072562358276643923e+00,6.625573223750819141e-02,1.150223499361430424e+00,1.435906215434607225e-01
1.074182053773890644e+00,7.204587113466870418e-02,1.153256704980842873e+00,1.537451891686849870e-01
1.075963718820861503e+00,7.527180566308670773e-02,1.157247765006385709e+00,1.690190016297661579e-01
1.077907353417557390e+00,8.188910725984158145e-02,1.161398467432950277e+00,1.834535936259527322e-01
1.079689018464528694e+00,9.090518068542009777e-02,1.165389527458492891e+00,1.987274060870338754e-01
1.081632653061224358e+00,9.826692871180989219e-02,1.169380587484035727e+00,2.130780760367310123e-01
1.083252348558470857e+00,1.040570676089704188e-01,1.173371647509578564e+00,2.308695498924958345e-01
1.084872044055717577e+00,1.072830021373884085e-01,1.176564495530012744e+00,2.436257009588932987e-01
1.086815678652413242e+00,1.155546291333320041e-01,1.180715197956577311e+00,2.614171748146582042e-01
1.088597343699384545e+00,1.237435398593161595e-01,1.184706257982120148e+00,2.834047509948958710e-01
1.090540978296080432e+00,1.327596132848946897e-01,1.188856960408684493e+00,3.037978082918338929e-01
1.092484612892776097e+00,1.384670359120957484e-01,1.193007662835249061e+00,3.249461640071770185e-01
1.094104308390022595e+00,1.499645974364573475e-01,1.196998722860791897e+00,3.469337401874147409e-01
1.095724003887269316e+00,1.574090617328065822e-01,1.200191570881226077e+00,3.622075526484958563e-01
1.097667638483964980e+00,1.655979724587907653e-01,1.204501915708812154e+00,3.851182713401176128e-01
1.099611273080660645e+00,1.754412085839636148e-01,1.208652618135376722e+00,4.122250923562121305e-01
1.101392938127631949e+00,1.844572820095421450e-01,1.212962962962962798e+00,4.368142519776230248e-01
1.103336572724327835e+00,1.951276808343093694e-01,1.217113665389527588e+00,4.613194895525444261e-01
1.105118237771298917e+00,2.057980796590766215e-01,1.221264367816091934e+00,4.850694287090607237e-01
