# Xlam,PX,Ylam,PY
1.000000000000000000e+00,-1.162534669690186992e-03,1.000000000000000000e+00,-2.130794108609984866e-04
1.001638367590110157e+00,1.162534669690186992e-03,1.002925402242808461e+00,-2.130794108609984866e-04
1.003425677688412287e+00,1.162534669690186992e-03,1.006500893872907421e+00,-2.130794108609984866e-04
1.005212987786714418e+00,-1.162534669690186992e-03,1.009913863156183922e+00,-2.130794108609984866e-04
1.006851355376824353e+00,2.208815872411355220e-03,1.013489354786283103e+00,-2.130794108609984866e-04
1.008638665475126484e+00,1.162534669690186992e-03,1.016902324069559604e+00,8.523176434439939464e-04
1.009979148048853137e+00,1.162534669690186992e-03,1.020152771006013204e+00,8.523176434439939464e-04
1.011766458147155268e+00,2.208815872411355220e-03,1.023078173248821665e+00,2.983111752053979084e-03
1.013404825737265424e+00,1.162534669690186992e-03,1.026653664878920846e+00,2.983111752053979084e-03
1.015192135835567333e+00,2.208815872411355220e-03,1.030229156509020028e+00,1.917714697748986678e-03
1.017128388442061215e+00,2.208815872411355220e-03,1.033967170485941667e+00,4.048508806358971056e-03
1.018766756032171594e+00,2.208815872411355220e-03,1.037542662116040848e+00,4.048508806358971056e-03
1.020256181114089999e+00,3.371350542101541996e-03,1.040793109052494669e+00,5.113905860663963895e-03
1.021894548704200156e+00,3.371350542101541996e-03,1.043881033642125811e+00,6.179302914968956735e-03
1.023681858802502287e+00,2.208815872411355220e-03,1.047456525272224992e+00,5.113905860663963895e-03
1.025469168900804195e+00,3.371350542101541996e-03,1.051194539249146631e+00,7.244699969273949575e-03
1.027256478999106326e+00,3.371350542101541996e-03,1.054770030879245812e+00,4.048508806358971056e-03
1.028894846589216483e+00,3.371350542101541996e-03,1.058345522509344994e+00,6.179302914968956735e-03
1.030384271671134888e+00,3.371350542101541996e-03,1.061758491792621495e+00,7.244699969273949575e-03
1.032171581769436797e+00,3.371350542101541996e-03,1.064846416382252636e+00,6.179302914968956735e-03
1.033958891867738927e+00,5.696419881481915547e-03,1.068584430359174275e+00,7.244699969273949575e-03
1.035746201966041058e+00,8.021489220862289965e-03,1.072322444336096137e+00,8.416636729009441265e-03
1.037533512064343189e+00,6.858954551172103190e-03,1.076060458313017998e+00,8.416636729009441265e-03
1.039320822162645097e+00,1.150909322993285029e-02,1.079798472289939859e+00,9.482033783314433237e-03
1.040810247244563502e+00,8.021489220862289965e-03,1.083211441573216138e+00,1.267822494622941089e-02
1.042448614834673881e+00,1.150909322993285029e-02,1.086299366162847280e+00,1.374362200053440286e-02
1.044384867441167764e+00,1.267162789962303707e-02,1.090199902486591821e+00,1.587441610914438681e-02
1.046172177539469672e+00,1.267162789962303707e-02,1.093937916463513682e+00,1.693981316344938051e-02
1.047959487637771803e+00,1.953058245079514199e-02,1.097675930440435543e+00,1.587441610914438681e-02
1.049746797736073711e+00,1.836804778110495348e-02,1.101576466764180084e+00,2.130794108609984985e-02
1.051236222817992116e+00,1.836804778110495348e-02,1.105151958394279044e+00,2.237333814040484009e-02
