Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.362166,1.111510,0.005798,0.001400
1.362208,1.111799,0.005800,0.001280
1.362371,1.111955,0.005803,0.001184
1.362804,1.112392,0.005806,0.001281
1.363376,1.112811,0.005808,0.001362
1.363774,1.113503,0.005811,0.001282
1.365025,1.113735,0.005813,0.001053
1.366432,1.116452,0.005738,0.000918
1.367869,1.117359,0.005665,0.000983
1.368195,1.118097,0.005670,0.000985
1.368603,1.119333,0.005675,0.000835
1.369123,1.119838,0.005680,0.000555
1.369332,1.120265,0.005685,0.000556
1.369776,1.120642,0.005690,0.000557
1.369954,1.120963,0.005695,0.000494
1.370462,1.121279,0.005699,0.000344
1.370644,1.121794,0.005704,0.000344
1.371178,1.122530,0.005709,0.000475
1.371458,1.123886,0.005714,0.000476
1.371608,1.124433,0.005719,0.000478
1.371814,1.125148,0.005724,0.000674
1.372184,1.125557,0.005729,0.000890
1.373116,1.125614,0.005812,0.000977
1.373186,1.126688,0.005895,0.001043
1.374945,1.127338,0.005900,0.000980
1.375185,1.128531,0.005905,0.001066
1.375579,1.129337,0.005910,0.001348
1.375907,1.129647,0.005915,0.001414
1.376603,1.130753,0.005920,0.001481
1.377679,1.131613,0.005925,0.001680
1.377772,1.132416,0.005930,0.001898
1.378976,1.132990,0.005935,0.002030
1.379133,1.134004,0.005939,0.001966
1.379934,1.134507,0.006004,0.002034
1.379674,1.135298,0.006009,0.002036
1.380276,1.136169,0.006014,0.002171
1.380542,1.136866,0.006019,0.002437
1.380962,1.137556,0.006024,0.002569
1.381624,1.137948,0.006089,0.002638
1.381377,1.138744,0.006094,0.002705
1.380240,1.139537,0.006099,0.002904
1.380403,1.140760,0.006164,0.003171
1.380521,1.141314,0.006230,0.003372
1.380586,1.142549,0.006295,0.003440
1.381664,1.143323,0.006300,0.003378
1.382721,1.144183,0.006366,0.003447
1.384157,1.144660,0.006431,0.003582
1.384245,1.145378,0.006437,0.003784
1.384163,1.146116,0.006442,0.003786
1.383995,1.146485,0.006447,0.003855
1.384078,1.148919,0.006513,0.003860
1.384687,1.149340,0.006720,0.003864
1.386161,1.150993,0.006867,0.003933
1.386629,1.151834,0.006873,0.004137
1.387042,1.152296,0.006878,0.004475
1.387067,1.153209,0.007025,0.004612
1.387530,1.153083,0.007112,0.004616
1.388363,1.154767,0.007200,0.004687
1.389856,1.155073,0.007144,0.004690
1.390470,1.155767,0.007149,0.004761
1.391274,1.156121,0.007298,0.004899
1.392178,1.157407,0.007528,0.004903
1.394245,1.157876,0.007738,0.005042
1.395824,1.159275,0.007744,0.005180
1.397063,1.160410,0.007811,0.005318
1.397119,1.160970,0.007899,0.005458
1.398337,1.162156,0.007988,0.005530
1.399968,1.162909,0.007995,0.005737
1.400691,1.163501,0.007939,0.005674
1.401407,1.164467,0.008006,0.005544
1.401802,1.165444,0.008075,0.005549
1.402990,1.166585,0.008225,0.005553
1.405715,1.167942,0.008294,0.005558
1.407047,1.168449,0.008361,0.005834
1.408263,1.168545,0.008428,0.005838
1.409029,1.169594,0.008436,0.005843
1.411486,1.169657,0.008362,0.005915
1.412251,1.171316,0.008225,0.005852
1.413466,1.171717,0.008231,0.005856
1.414402,1.173409,0.008382,0.005929
1.415674,1.174405,0.008451,0.005867
1.417829,1.175303,0.008522,0.005873
1.419121,1.175850,0.008530,0.005810
1.422057,1.176861,0.008597,0.005883
1.423368,1.178641,0.008894,0.005956
1.424703,1.178957,0.009048,0.006030
1.426507,1.180383,0.009119,0.006103
1.427980,1.181871,0.008981,0.006108
1.429821,1.182112,0.009070,0.005976
1.431391,1.182723,0.009452,0.006050
1.432779,1.184136,0.009774,0.006193
1.434108,1.185054,0.010095,0.006266
1.436228,1.185779,0.010562,0.006271
1.438190,1.187203,0.011092,0.006345
1.439538,1.188070,0.011414,0.006420
1.440462,1.189714,0.011737,0.006564
1.443325,1.190195,0.011978,0.006570
1.445478,1.191526,0.012364,0.006574
1.446813,1.191670,0.012896,0.006580
1.449037,1.193548,0.013138,0.006725
1.451161,1.194572,0.013380,0.006870
1.453260,1.196111,0.013559,0.006876
1.454633,1.196565,0.014093,0.006880
1.457332,1.198498,0.014543,0.007025
1.460063,1.198891,0.014702,0.007170
1.461561,1.200510,0.014862,0.007410
1.463119,1.200960,0.015022,0.007486
1.465450,1.202060,0.015098,0.007561
1.467045,1.203140,0.015195,0.007800
1.469219,1.205194,0.015420,0.008041
1.469915,1.205765,0.015729,0.008283
1.472969,1.206730,0.015742,0.008523
1.476156,1.207018,0.015818,0.008904
1.477731,1.207532,0.015979,0.009215
1.479434,1.209461,0.016291,0.009599
1.481648,1.210895,0.016453,0.009983
1.483687,1.211575,0.016529,0.010507
1.485828,1.213095,0.016692,0.011102
1.488315,1.213662,0.017005,0.011487
1.491263,1.213756,0.017318,0.011873
1.493729,1.215847,0.017482,0.012095
1.495093,1.216856,0.017711,0.012551
1.497446,1.217915,0.018260,0.013077
1.499297,1.219976,0.018725,0.013584
1.502234,1.220468,0.019041,0.014020
1.504638,1.220641,0.019358,0.014244
1.508830,1.222115,0.019910,0.014538
1.510281,1.223574,0.020375,0.014833
1.510337,1.223837,0.020692,0.015271
1.513635,1.225079,0.021033,0.015736
1.516098,1.225571,0.021523,0.016273
1.517857,1.226838,0.022163,0.016810
1.521067,1.226782,0.022655,0.017348
1.522972,1.228046,0.022996,0.017885
1.526790,1.229875,0.023555,0.018424
1.528868,1.231595,0.024115,0.018964
1.530439,1.232955,0.024827,0.019504
1.532976,1.233703,0.025239,0.020117
1.536047,1.234282,0.025564,0.020588
1.538774,1.235707,0.026127,0.020987
1.542030,1.238297,0.026692,0.021818
1.543878,1.240001,0.027344,0.022865
1.545779,1.240273,0.028149,0.023770
1.548870,1.241193,0.028954,0.024701
1.551086,1.242589,0.029675,0.025467
1.553984,1.245126,0.030790,0.026307
1.556550,1.246845,0.031907,0.027365
1.558441,1.247048,0.033090,0.028424
1.561771,1.247092,0.034275,0.029556
1.562884,1.248225,0.035243,0.030690
1.565742,1.249265,0.036673,0.032067
1.568151,1.251216,0.037645,0.033519
1.569532,1.252317,0.038837,0.034972
1.574023,1.252080,0.040272,0.036429
1.576170,1.253076,0.041799,0.038251
1.580622,1.254181,0.043329,0.039786
1.581937,1.255645,0.044839,0.041420
1.585168,1.256588,0.046614,0.043493
1.588004,1.257802,0.048613,0.045472
1.590096,1.259146,0.050680,0.047698
1.592480,1.260747,0.052688,0.050002
1.595404,1.262794,0.054853,0.052310
1.597585,1.263933,0.057265,0.054938
1.600241,1.264999,0.060079,0.057863
1.601836,1.265598,0.063051,0.060865
1.603840,1.265966,0.065875,0.063873
1.606582,1.267929,0.069344,0.067425
1.610685,1.269921,0.073130,0.071276
1.612172,1.270465,0.077234,0.075452
1.616309,1.271083,0.081592,0.079856
1.618557,1.271896,0.086266,0.084734
1.620567,1.273718,0.091192,0.089595
1.623590,1.275970,0.096353,0.094713
1.626688,1.276795,0.101699,0.100158
1.627836,1.277283,0.107277,0.105361
1.630772,1.278308,0.109810,0.107908
1.632692,1.280755,0.112548,0.110589
1.637297,1.281621,0.115348,0.113314
1.640113,1.281947,0.118106,0.116126
1.643389,1.282983,0.121175,0.119273
1.646328,1.283656,0.124509,0.122702
1.648857,1.284293,0.127915,0.125826
