Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.362166,1.111510,0.006383,0.002116
1.361248,1.110534,0.006321,0.002130
1.363460,1.110132,0.006361,0.002238
1.365082,1.110895,0.006394,0.002151
1.365616,1.110553,0.006349,0.002159
1.366585,1.111245,0.006311,0.002091
1.366894,1.112427,0.006342,0.002171
1.367493,1.112780,0.006370,0.002112
1.370172,1.113200,0.006435,0.002242
1.371213,1.112995,0.006501,0.002307
1.371901,1.114086,0.006507,0.002309
1.372231,1.114204,0.006438,0.002181
1.372817,1.113853,0.006386,0.002247
1.373499,1.114641,0.006394,0.002248
1.373924,1.114543,0.006538,0.002185
1.375223,1.114585,0.006546,0.002186
1.376162,1.114426,0.006611,0.002187
1.376785,1.114812,0.006619,0.002189
1.378422,1.114597,0.006626,0.002319
1.379345,1.114916,0.006831,0.002256
1.381188,1.115073,0.006898,0.002451
1.381999,1.115132,0.006905,0.002453
1.382951,1.115116,0.007052,0.002648
1.383945,1.115103,0.007060,0.002650
1.384806,1.115986,0.007007,0.002716
1.385335,1.116182,0.007154,0.002847
1.385875,1.116936,0.007162,0.003172
1.386589,1.116772,0.007449,0.003239
1.387004,1.117231,0.007537,0.003240
1.388145,1.117306,0.007546,0.003372
1.390335,1.117525,0.007554,0.003568
1.391675,1.117678,0.007561,0.003765
1.392685,1.117826,0.007649,0.003832
1.393141,1.118404,0.007738,0.003899
1.394079,1.118349,0.007687,0.004030
1.394812,1.118865,0.007776,0.004097
1.395840,1.119360,0.007925,0.004165
1.395450,1.120271,0.007874,0.004232
1.396789,1.120379,0.007882,0.004365
1.397504,1.120544,0.007949,0.004433
1.398029,1.121160,0.007877,0.004370
1.398367,1.121751,0.007885,0.004307
1.399195,1.121983,0.007754,0.004375
1.399659,1.122911,0.007681,0.004508
1.400322,1.123284,0.007609,0.004510
1.401200,1.123740,0.007699,0.004644
1.401660,1.123923,0.007850,0.004778
1.402499,1.124589,0.007921,0.004781
1.402832,1.124899,0.007930,0.004849
1.403821,1.125539,0.007857,0.004916
1.404631,1.126649,0.007928,0.004788
1.406340,1.126969,0.007938,0.004790
1.407372,1.127377,0.008009,0.004859
1.408155,1.127913,0.008017,0.004862
1.409627,1.128625,0.007963,0.004799
1.410328,1.128918,0.008053,0.004933
1.410977,1.128904,0.008288,0.005001
1.411458,1.129451,0.008297,0.004938
1.411837,1.130097,0.008243,0.004941
1.413076,1.130263,0.008189,0.005009
1.414018,1.131371,0.008260,0.004947
1.414513,1.131404,0.008416,0.004818
1.415065,1.131779,0.008364,0.004953
1.416159,1.133507,0.008374,0.005089
1.416751,1.133851,0.008528,0.005158
1.417778,1.134085,0.008539,0.005226
1.420808,1.134360,0.008696,0.005295
1.421514,1.135395,0.008790,0.005232
1.423046,1.135616,0.008881,0.005168
1.423613,1.136303,0.009098,0.005370
1.424927,1.136918,0.009254,0.005440
1.426505,1.137182,0.009329,0.005576
1.427929,1.138158,0.009338,0.005712
1.428551,1.139259,0.009556,0.005848
1.429073,1.139313,0.009858,0.005984
1.431250,1.139799,0.010101,0.006054
1.433373,1.140282,0.010114,0.006124
1.434878,1.141062,0.010420,0.006194
1.436546,1.141638,0.010726,0.006065
1.437933,1.142114,0.010970,0.006201
1.439277,1.143021,0.011299,0.006405
1.440591,1.143188,0.011546,0.006475
1.443539,1.144656,0.011857,0.006478
1.445295,1.144924,0.012251,0.006682
1.446944,1.145384,0.012581,0.006686
1.448771,1.145655,0.012892,0.006757
1.451247,1.145959,0.013140,0.006828
1.453670,1.146692,0.013599,0.006899
1.455396,1.147080,0.013995,0.007037
1.458073,1.147465,0.014307,0.007041
1.459645,1.148571,0.014472,0.007045
1.461322,1.148877,0.014722,0.007116
1.462406,1.149035,0.014887,0.007187
1.463549,1.150118,0.015138,0.007258
1.467237,1.150697,0.015455,0.007262
1.469774,1.151890,0.015687,0.007334
1.472102,1.152050,0.015790,0.007472
1.473665,1.153158,0.015808,0.007611
1.475984,1.154050,0.015975,0.007547
1.479319,1.154370,0.016296,0.007552
1.482277,1.154732,0.016618,0.007624
1.484528,1.155755,0.016875,0.007493
1.486443,1.156612,0.016979,0.007429
1.489147,1.157346,0.017388,0.007434
1.491373,1.158242,0.017863,0.007596
1.493514,1.158391,0.018273,0.007668
1.498024,1.159162,0.018924,0.007672
1.500949,1.159395,0.019488,0.007541
1.504002,1.160694,0.019879,0.007681
1.505736,1.161716,0.020207,0.007980
1.506885,1.161928,0.020622,0.007984
1.508225,1.163103,0.021102,0.008148
1.511344,1.163593,0.021670,0.008312
1.514309,1.164076,0.022239,0.008543
1.516919,1.165170,0.022658,0.008843
1.521892,1.166362,0.023012,0.009007
1.523770,1.167112,0.023431,0.009238
1.526097,1.168644,0.024381,0.009538
1.528762,1.168902,0.025027,0.009840
1.531702,1.169399,0.025541,0.010120
1.534907,1.170160,0.026276,0.010489
1.537654,1.171527,0.026859,0.010928
1.540941,1.172515,0.027531,0.011365
1.543599,1.173192,0.028358,0.011736
1.547526,1.173171,0.029342,0.011949
1.550761,1.173112,0.030396,0.012389
1.553467,1.174581,0.031697,0.012601
1.556352,1.174696,0.032932,0.012951
1.556786,1.174823,0.034148,0.013369
1.560186,1.176140,0.035365,0.013582
1.563878,1.176891,0.036673,0.013933
1.566894,1.177285,0.038140,0.014421
1.570583,1.179159,0.039458,0.014979
1.573222,1.179877,0.040777,0.015400
1.576499,1.181183,0.042006,0.015915
1.579368,1.181470,0.043331,0.016567
1.582920,1.182104,0.044728,0.017082
1.586318,1.182855,0.046284,0.017735
1.589616,1.184552,0.047932,0.018458
1.593732,1.185561,0.049515,0.019113
1.597002,1.186546,0.051193,0.019837
1.600445,1.186416,0.052787,0.020839
1.603812,1.186774,0.054700,0.021934
1.606672,1.187485,0.056707,0.023030
1.609977,1.188834,0.059127,0.024335
1.614649,1.190047,0.061780,0.025710
1.614970,1.190676,0.064598,0.027017
1.618277,1.191496,0.067355,0.028396
1.622049,1.191535,0.070436,0.029938
1.625842,1.192014,0.074022,0.031528
1.629774,1.192136,0.077594,0.033190
1.632132,1.193720,0.081587,0.035154
1.636470,1.194825,0.085770,0.037190
1.639890,1.195884,0.090378,0.039298
1.642429,1.196715,0.095294,0.041547
1.646034,1.197395,0.100219,0.044031
1.648971,1.197781,0.105496,0.046377
1.654800,1.198146,0.111011,0.048703
1.660772,1.197821,0.116859,0.051333
1.662344,1.199359,0.122976,0.053966
1.665631,1.200300,0.129360,0.056743
1.667472,1.201290,0.136013,0.059661
1.671595,1.201738,0.143258,0.062746
1.676305,1.201612,0.150936,0.066021
1.677840,1.202462,0.158932,0.069324
1.682135,1.202728,0.167385,0.073004
1.687333,1.203314,0.176185,0.076735
1.688929,1.205555,0.185398,0.080774
1.692253,1.206306,0.195148,0.085100
1.697484,1.206758,0.205337,0.089522
1.699741,1.206989,0.216292,0.094067
1.703286,1.207504,0.228025,0.099063
1.708167,1.208404,0.240632,0.104510
1.711272,1.208926,0.253944,0.110105
1.715661,1.209857,0.267090,0.115773
1.720804,1.210832,0.273261,0.118438
1.723106,1.211420,0.279696,0.121348
1.726323,1.211873,0.286254,0.124271
1.729655,1.213197,0.292965,0.127243
1.733649,1.212769,0.300017,0.130452
1.740114,1.214197,0.307477,0.133511
1.743089,1.214346,0.315057,0.136798
