Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.362166,1.111510,0.006801,0.002120
1.362369,1.111570,0.006787,0.002028
1.362315,1.111590,0.006893,0.002050
1.363180,1.112362,0.006794,0.002157
1.363114,1.112704,0.007052,0.002246
1.363159,1.112690,0.007113,0.002173
1.363739,1.113347,0.007083,0.002041
1.364080,1.114247,0.007058,0.002056
1.364026,1.114237,0.007139,0.002187
1.364428,1.116627,0.007279,0.002192
1.365962,1.117041,0.007341,0.002453
1.365977,1.117044,0.007210,0.002454
1.366415,1.117672,0.007213,0.002585
1.364658,1.117992,0.007159,0.002589
1.364997,1.118022,0.007163,0.002592
1.365026,1.118691,0.007303,0.002660
1.365094,1.120074,0.007385,0.002792
1.365122,1.120055,0.007311,0.002795
1.365450,1.120891,0.007451,0.002798
1.365433,1.120995,0.007320,0.002802
1.365431,1.120989,0.007324,0.003066
1.365863,1.122131,0.007406,0.003395
1.366680,1.123299,0.007351,0.003530
1.366614,1.123278,0.007415,0.003599
1.367343,1.124597,0.007420,0.003538
1.367996,1.125723,0.007502,0.003610
1.368017,1.125755,0.007584,0.003875
1.369150,1.127320,0.007804,0.004011
1.369310,1.128629,0.008004,0.004147
1.369316,1.128641,0.008086,0.004284
1.369456,1.129797,0.008032,0.004487
1.370472,1.130272,0.008096,0.004623
1.370126,1.130238,0.008316,0.004826
1.370711,1.132617,0.008320,0.004896
1.370867,1.133636,0.008325,0.005033
1.370923,1.133671,0.008191,0.005039
1.372194,1.134596,0.008117,0.005045
1.372218,1.135128,0.008317,0.005116
1.372174,1.135129,0.008322,0.005322
1.374160,1.136722,0.008268,0.005527
1.374243,1.137427,0.008332,0.005601
1.374240,1.137449,0.008336,0.005674
1.375408,1.139094,0.008342,0.005679
1.375503,1.140274,0.008347,0.005685
1.375465,1.140263,0.008351,0.005894
1.375768,1.142654,0.008277,0.005969
1.375864,1.143250,0.008361,0.005975
1.375839,1.143286,0.008367,0.005981
1.376166,1.145314,0.008371,0.006122
1.376460,1.146355,0.008376,0.006060
1.376524,1.146331,0.008519,0.006201
1.376790,1.148102,0.008741,0.006411
1.377568,1.149315,0.008826,0.006553
1.377427,1.149327,0.008771,0.006630
1.378099,1.151963,0.008696,0.006773
1.378119,1.153212,0.008781,0.006713
1.378090,1.153236,0.008925,0.006788
1.378429,1.155115,0.008931,0.006931
1.378600,1.156038,0.008796,0.007074
1.378591,1.156099,0.008720,0.007174
1.378975,1.158688,0.008804,0.007251
1.378952,1.159779,0.008810,0.007326
1.379039,1.159813,0.008816,0.007470
1.379699,1.161629,0.008881,0.007616
1.379806,1.162857,0.008946,0.007897
1.379865,1.162881,0.009151,0.007836
1.380688,1.165134,0.009217,0.007777
1.381303,1.167360,0.009223,0.007785
1.381462,1.167372,0.009509,0.007795
1.382414,1.169967,0.009593,0.007735
1.382961,1.170982,0.009740,0.007881
1.383008,1.170949,0.009886,0.008027
1.384452,1.173635,0.009892,0.008105
1.384926,1.174226,0.010259,0.008114
1.384976,1.174218,0.010767,0.008125
1.386791,1.175073,0.010973,0.008134
1.387270,1.177851,0.011201,0.008375
1.387281,1.177484,0.011348,0.008616
1.387843,1.180033,0.011575,0.008789
1.388459,1.181355,0.011883,0.008893
1.388879,1.181356,0.011971,0.009204
1.389608,1.183805,0.012139,0.009448
1.389997,1.185141,0.012428,0.009762
1.389954,1.185093,0.012517,0.009701
1.391762,1.187568,0.012947,0.009874
1.392741,1.189136,0.013096,0.009978
1.392659,1.188892,0.013245,0.010223
1.394251,1.191036,0.013535,0.010469
1.394724,1.192286,0.013684,0.010784
1.394755,1.192296,0.013774,0.010866
1.396895,1.196067,0.014085,0.011041
1.397971,1.196995,0.014154,0.011266
1.397976,1.197002,0.014304,0.011492
1.399015,1.198569,0.014453,0.011647
1.399942,1.199622,0.014665,0.011872
1.400004,1.199618,0.014896,0.012099
1.401749,1.203179,0.014965,0.012254
1.402983,1.204249,0.014973,0.012626
1.403043,1.204286,0.015124,0.013303
1.404987,1.206774,0.015275,0.013674
1.406125,1.208117,0.015427,0.014045
1.406076,1.208103,0.015518,0.014419
1.407734,1.210692,0.015670,0.014577
1.408643,1.211846,0.015821,0.014807
1.408693,1.211869,0.015974,0.015180
1.411463,1.215267,0.016188,0.015626
1.412437,1.216816,0.016278,0.015930
1.412429,1.216763,0.016574,0.016164
1.414690,1.219320,0.016952,0.016613
1.416057,1.221151,0.017188,0.017064
1.416061,1.221136,0.017547,0.017612
1.417698,1.223131,0.018069,0.018064
1.418464,1.224546,0.018593,0.018472
1.418278,1.224475,0.019034,0.019026
1.420810,1.227219,0.019498,0.019651
1.421790,1.228880,0.019961,0.020424
1.421863,1.228866,0.020486,0.021126
1.424260,1.231808,0.021012,0.022192
1.426355,1.233109,0.021621,0.023285
1.426376,1.233122,0.022211,0.024381
1.428783,1.237090,0.022739,0.025406
1.429679,1.237819,0.023618,0.026503
1.429680,1.237865,0.024457,0.027750
1.432181,1.241658,0.025215,0.028852
1.433194,1.244109,0.026035,0.030103
1.433245,1.244107,0.026794,0.031408
1.435609,1.246194,0.027470,0.032884
1.437072,1.248261,0.028522,0.034218
1.437042,1.248230,0.029491,0.035556
1.439746,1.249960,0.030460,0.037191
1.441105,1.252091,0.031514,0.038756
1.441159,1.251717,0.032714,0.040323
1.443021,1.255218,0.033853,0.042069
1.443592,1.257264,0.035118,0.044017
1.443500,1.257221,0.036322,0.045969
1.446582,1.260514,0.037756,0.048172
1.448062,1.261910,0.039130,0.050529
1.448050,1.261893,0.040486,0.052967
1.451221,1.265892,0.042051,0.055483
1.453046,1.267916,0.043492,0.057925
1.453190,1.267809,0.045163,0.060398
1.455172,1.270401,0.046982,0.063024
1.456278,1.271903,0.048490,0.065956
1.456230,1.272317,0.050397,0.069044
1.458779,1.275386,0.052369,0.072065
1.460030,1.277662,0.054322,0.075341
1.459949,1.277662,0.056362,0.078926
1.462805,1.278639,0.058549,0.082520
1.463853,1.280942,0.060823,0.086046
1.463950,1.281459,0.063246,0.090059
1.467582,1.285210,0.065756,0.093979
1.468711,1.286646,0.068480,0.097984
1.468640,1.286648,0.071206,0.102098
1.471908,1.289730,0.073808,0.106447
1.472599,1.291514,0.076623,0.110959
1.472670,1.291510,0.079591,0.115786
1.474267,1.294971,0.082624,0.120800
1.477370,1.297508,0.085744,0.125486
1.477323,1.297552,0.088782,0.130412
1.479472,1.301446,0.091908,0.135448
1.481420,1.303666,0.095205,0.140546
1.481512,1.303584,0.098570,0.145759
1.484647,1.307187,0.102087,0.151214
1.485863,1.308575,0.105693,0.156834
1.485899,1.308582,0.109238,0.162548
1.487672,1.311698,0.112768,0.168604
1.488938,1.313673,0.116449,0.174827
1.488987,1.313610,0.120283,0.181373
1.491884,1.317158,0.124503,0.188188
1.493652,1.319937,0.129110,0.195661
1.493744,1.319905,0.133871,0.203309
1.496611,1.323350,0.138807,0.211281
1.497497,1.324888,0.144132,0.220232
1.497557,1.324915,0.149761,0.229645
1.501363,1.327326,0.155673,0.239279
1.502135,1.329930,0.161591,0.248945
1.502140,1.329862,0.164354,0.253584
1.505610,1.333519,0.167195,0.258271
1.506685,1.335927,0.170025,0.263237
1.507229,1.336064,0.173248,0.268208
1.510683,1.339300,0.176662,0.273419
1.511918,1.341327,0.180083,0.278986
1.511910,1.341311,0.183790,0.284703
