Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.182718,1.161778,0.002278,0.002209
1.181815,1.162708,0.002378,0.002350
1.182351,1.162376,0.002400,0.002305
1.184494,1.162263,0.002326,0.002268
1.186165,1.162432,0.002350,0.002330
1.186830,1.162892,0.002370,0.002382
1.187408,1.163194,0.002459,0.002393
1.188058,1.163500,0.002470,0.002361
1.188707,1.164068,0.002435,0.002362
1.191709,1.163961,0.002542,0.002501
1.193659,1.163939,0.002612,0.002502
1.195566,1.163461,0.002683,0.002461
1.196609,1.163140,0.002725,0.002462
1.197177,1.163165,0.002796,0.002463
1.198094,1.162026,0.002867,0.002422
1.199537,1.160200,0.002909,0.002424
1.201628,1.160572,0.002942,0.002426
1.202654,1.159522,0.002984,0.002533
1.203313,1.159448,0.003093,0.002609
1.203650,1.161016,0.003135,0.002578
1.204679,1.159382,0.003178,0.002612
1.205325,1.159318,0.003182,0.002507
1.207293,1.159120,0.003253,0.002551
1.209693,1.158882,0.003296,0.002594
1.210344,1.159101,0.003338,0.002565
1.211709,1.158899,0.003381,0.002598
1.212920,1.158877,0.003384,0.002642
1.213526,1.158993,0.003348,0.002750
1.214929,1.159236,0.003323,0.002826
1.216725,1.159585,0.003327,0.002934
1.218081,1.159814,0.003331,0.002904
1.218921,1.160796,0.003305,0.002906
1.219731,1.160690,0.003339,0.002908
1.220371,1.160752,0.003372,0.002974
1.222118,1.160831,0.003376,0.003040
1.223910,1.160930,0.003409,0.003042
1.225350,1.160870,0.003383,0.003214
1.226175,1.161066,0.003357,0.003345
1.226943,1.161021,0.003391,0.003379
1.227986,1.160885,0.003465,0.003381
1.228369,1.160983,0.003499,0.003447
1.229476,1.160872,0.003573,0.003545
1.230937,1.160977,0.003646,0.003547
1.233034,1.161362,0.003650,0.003581
1.233492,1.161510,0.003624,0.003616
1.234583,1.161614,0.003587,0.003682
1.235801,1.161866,0.003591,0.003684
1.237184,1.161903,0.003596,0.003654
1.238143,1.162234,0.003600,0.003623
1.238681,1.162630,0.003634,0.003625
1.239225,1.163411,0.003608,0.003595
1.240040,1.164111,0.003611,0.003662
1.241270,1.164558,0.003646,0.003599
1.242672,1.165846,0.003721,0.003601
1.243937,1.166116,0.003685,0.003636
1.245050,1.166704,0.003659,0.003605
1.245134,1.166787,0.003592,0.003640
1.245840,1.167514,0.003637,0.003707
1.247167,1.168263,0.003713,0.003742
1.248153,1.168439,0.003716,0.003712
1.249010,1.168839,0.003719,0.003746
1.249617,1.169294,0.003754,0.003814
1.250596,1.170355,0.003799,0.003881
1.251803,1.171010,0.003845,0.003916
1.252867,1.172157,0.003819,0.003951
1.254513,1.173038,0.003823,0.004018
1.255466,1.174271,0.003857,0.004021
1.256590,1.174521,0.003903,0.004056
1.257516,1.175359,0.003908,0.004156
1.258969,1.175878,0.003913,0.004158
1.259477,1.176550,0.003916,0.004226
1.259983,1.177521,0.003993,0.004229
1.260613,1.178759,0.004071,0.004264
1.261609,1.179136,0.004107,0.004299
1.262024,1.179872,0.004184,0.004367
1.263492,1.180731,0.004333,0.004435
1.264954,1.181525,0.004453,0.004438
1.266052,1.182728,0.004604,0.004506
1.266896,1.183702,0.004682,0.004509
1.267487,1.184386,0.004791,0.004577
1.268493,1.185696,0.004900,0.004645
1.270257,1.186513,0.005052,0.004681
1.272830,1.187031,0.005204,0.004717
1.273740,1.188548,0.005326,0.004719
1.274563,1.189692,0.005478,0.004755
1.275650,1.190413,0.005735,0.004791
1.276457,1.191298,0.005888,0.004793
1.277911,1.191910,0.006000,0.004829
1.280151,1.193729,0.006154,0.004832
1.282300,1.194512,0.006340,0.004801
1.283076,1.195727,0.006494,0.004771
1.284177,1.196420,0.006607,0.004840
1.284809,1.196982,0.006614,0.004876
1.286308,1.197740,0.006695,0.004912
1.288081,1.199147,0.006850,0.004848
1.289419,1.199240,0.007005,0.004851
1.292210,1.200951,0.007087,0.004920
1.292957,1.201389,0.007127,0.004990
1.294563,1.203070,0.007166,0.004959
1.296971,1.204211,0.007249,0.004962
1.298704,1.205328,0.007225,0.004965
1.300882,1.206157,0.007265,0.005034
1.302149,1.206984,0.007273,0.005004
1.303737,1.207967,0.007282,0.005006
1.305369,1.209518,0.007290,0.005076
1.306767,1.210165,0.007341,0.005112
1.308626,1.211245,0.007468,0.005115
1.310206,1.212062,0.007552,0.005051
1.313022,1.213886,0.007592,0.005054
1.314944,1.214840,0.007643,0.005157
1.316073,1.215012,0.007728,0.005227
1.318441,1.215365,0.007899,0.005298
1.319793,1.217022,0.007951,0.005335
1.322168,1.218158,0.008035,0.005506
1.324427,1.219193,0.008163,0.005643
1.326067,1.220280,0.008324,0.005781
1.328812,1.221228,0.008529,0.005885
1.330413,1.222078,0.008778,0.006023
1.331936,1.222914,0.009105,0.006307
1.334966,1.224252,0.009355,0.006491
1.337285,1.224683,0.009562,0.006674
1.340537,1.225379,0.009693,0.006858
1.343415,1.226000,0.009933,0.007075
1.345087,1.226546,0.010217,0.007292
1.346538,1.228776,0.010501,0.007476
1.349246,1.229525,0.010754,0.007593
1.351194,1.229733,0.010953,0.007676
1.353817,1.231951,0.011238,0.007827
1.354450,1.232264,0.011492,0.007944
1.357057,1.233034,0.011780,0.008061
1.359653,1.233502,0.012068,0.008213
1.361871,1.235148,0.012391,0.008330
1.363714,1.235571,0.012748,0.008447
1.366268,1.235842,0.012996,0.008453
1.369148,1.236838,0.013354,0.008593
1.371964,1.237386,0.013758,0.008769
1.373846,1.238009,0.014241,0.008910
1.376233,1.238910,0.014848,0.009120
1.378423,1.240243,0.015455,0.009295
1.381018,1.241054,0.015906,0.009505
1.383862,1.242004,0.016436,0.009749
1.386886,1.243453,0.016889,0.009993
1.388195,1.243729,0.017578,0.010238
1.390102,1.244687,0.018346,0.010482
1.393801,1.245553,0.019072,0.010842
1.395992,1.246630,0.019765,0.011167
1.398083,1.247078,0.020505,0.011527
1.399160,1.247911,0.021214,0.012024
1.401284,1.248971,0.022116,0.012487
1.402846,1.250612,0.023144,0.012917
1.406203,1.250839,0.024207,0.013313
1.408390,1.251080,0.025354,0.013789
1.411523,1.252478,0.026424,0.014232
1.413434,1.253461,0.027621,0.014778
1.415904,1.254022,0.029047,0.015290
1.417061,1.254461,0.030601,0.015941
1.420210,1.256215,0.032281,0.016488
1.422952,1.256223,0.033760,0.017105
1.426541,1.258104,0.035367,0.017792
1.428475,1.258355,0.037148,0.018364
1.430275,1.258992,0.039241,0.019018
1.432122,1.259791,0.041385,0.019776
1.436423,1.260610,0.043774,0.020466
1.437291,1.260850,0.046249,0.021272
1.440454,1.262134,0.048730,0.022149
1.441621,1.262238,0.051468,0.023095
1.443588,1.263353,0.054375,0.024181
1.445891,1.265603,0.057529,0.025372
1.448208,1.266479,0.060978,0.026599
1.451802,1.267138,0.064678,0.027943
1.454688,1.267587,0.068593,0.029289
1.456735,1.268399,0.072969,0.030890
1.459278,1.268853,0.077759,0.032598
1.460885,1.269879,0.082802,0.034389
1.463651,1.271144,0.087970,0.036285
1.466062,1.271560,0.090293,0.037147
1.469760,1.272576,0.092731,0.038021
1.471560,1.272833,0.095209,0.038995
1.474418,1.273910,0.097801,0.039989
1.477086,1.274145,0.100662,0.041023
1.479480,1.274696,0.103591,0.042169
1.482473,1.276110,0.106635,0.043188
