Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.310947,1.166783,0.003872,0.001318
1.311230,1.167461,0.003885,0.001426
1.314706,1.167457,0.003997,0.001283
1.317498,1.166062,0.003938,0.001331
1.321108,1.165669,0.003988,0.001371
1.325046,1.167136,0.004070,0.001354
1.327887,1.166616,0.004105,0.001469
1.330900,1.166288,0.004103,0.001449
1.335327,1.166238,0.004226,0.001452
1.337870,1.165339,0.004777,0.001943
1.341461,1.165520,0.004828,0.002178
1.345005,1.166232,0.004946,0.002305
1.349113,1.167090,0.005068,0.002619
1.351458,1.167644,0.005373,0.002813
1.354775,1.168399,0.005459,0.003007
1.357637,1.170860,0.005583,0.003245
1.360485,1.171986,0.005741,0.003329
1.364720,1.175019,0.005897,0.003568
1.365671,1.175538,0.006092,0.003764
1.366896,1.177889,0.006183,0.003926
1.372885,1.181958,0.006236,0.004122
1.376442,1.185420,0.006292,0.004164
1.379598,1.188651,0.006381,0.004293
1.384052,1.193446,0.006473,0.004490
1.388960,1.196360,0.006564,0.004609
1.389637,1.196239,0.006728,0.004650
1.390027,1.196922,0.006784,0.004692
1.402575,1.206160,0.006808,0.004700
1.407677,1.210124,0.006835,0.004708
1.411549,1.213114,0.006966,0.004716
1.416456,1.215755,0.007151,0.004724
1.416404,1.215764,0.007411,0.004812
1.424289,1.221366,0.007708,0.004820
1.429260,1.225317,0.007972,0.004909
1.430913,1.225918,0.008273,0.004917
1.440740,1.231892,0.008685,0.004925
1.445134,1.235307,0.009251,0.005061
1.447984,1.237033,0.009907,0.005349
1.454660,1.241142,0.010607,0.005567
1.460879,1.245376,0.011423,0.005904
1.467286,1.247933,0.012528,0.006241
1.472752,1.251413,0.013826,0.006707
1.478114,1.256399,0.015374,0.007386
1.485673,1.257857,0.017295,0.008232
1.492555,1.261935,0.019949,0.009280
1.499626,1.265311,0.023258,0.010626
1.544173,1.285773,0.027566,0.012473
1.552470,1.290357,0.033069,0.014868
1.561297,1.293410,0.034612,0.015494
1.569853,1.296641,0.036389,0.016311
1.570125,1.296971,0.038411,0.017263
1.582183,1.302694,0.040539,0.018212
1.590738,1.306056,0.043011,0.019175
1.593131,1.306838,0.045835,0.020409
1.605637,1.313531,0.049213,0.021730
