Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.398884,1.382882,0.002980,0.004272
1.397312,1.379914,0.002954,0.004261
1.397308,1.379510,0.003015,0.004354
1.391753,1.380134,0.002961,0.004402
1.390224,1.381344,0.002964,0.004450
1.390235,1.381321,0.003025,0.004452
1.388713,1.379369,0.003085,0.004500
1.387637,1.379404,0.003089,0.004655
1.387632,1.379807,0.003035,0.004749
1.385727,1.379079,0.003038,0.004691
1.383126,1.378540,0.003085,0.004693
1.383122,1.378520,0.003248,0.004650
1.379895,1.378135,0.003209,0.004806
1.379865,1.378123,0.003212,0.004808
1.378196,1.377348,0.003273,0.004811
1.375780,1.377289,0.003321,0.004814
1.375764,1.377221,0.003485,0.004816
1.373732,1.377139,0.003488,0.004773
1.372816,1.377052,0.003491,0.004883
1.372817,1.377054,0.003553,0.004885
1.370325,1.376600,0.003601,0.004888
1.368168,1.376569,0.003708,0.004890
1.368022,1.376656,0.003653,0.004786
1.365090,1.376372,0.003715,0.004989
1.363991,1.376440,0.003821,0.004946
1.364031,1.376357,0.003929,0.004902
1.362048,1.375595,0.003935,0.004951
1.359583,1.375775,0.003880,0.004800
1.360745,1.376563,0.003989,0.004705
1.360470,1.376618,0.004052,0.004708
1.363756,1.376616,0.004160,0.004866
1.364669,1.376664,0.004444,0.005115
1.364555,1.376766,0.004390,0.005071
1.367637,1.377343,0.004392,0.005074
1.368375,1.377060,0.004442,0.005123
1.368342,1.377053,0.004612,0.005172
1.369730,1.378265,0.004679,0.005175
1.371078,1.377493,0.004790,0.005177
1.374240,1.377724,0.004899,0.005179
1.377074,1.377669,0.005115,0.005136
1.377122,1.377689,0.005227,0.005140
1.390080,1.378789,0.005294,0.005143
1.390803,1.380097,0.005405,0.005146
1.390428,1.380217,0.005728,0.005040
1.393326,1.380913,0.007734,0.005546
1.393316,1.381639,0.007912,0.005486
1.393390,1.380871,0.008150,0.005488
1.394073,1.382323,0.008283,0.005554
1.394702,1.382186,0.008461,0.005605
1.394676,1.382177,0.008577,0.005609
1.395937,1.383021,0.008693,0.005501
1.396378,1.383332,0.008872,0.005551
1.396400,1.383435,0.008883,0.005617
1.413719,1.391895,0.009016,0.005716
1.414867,1.392058,0.009087,0.005719
1.414855,1.392065,0.009159,0.005786
1.416444,1.393628,0.009293,0.005995
1.416823,1.393993,0.009366,0.006109
1.416840,1.394070,0.009376,0.006160
1.418845,1.396916,0.009387,0.006069
1.420317,1.397838,0.009397,0.006024
1.420318,1.397899,0.009408,0.006185
1.422990,1.399585,0.009466,0.006332
1.424356,1.400461,0.009476,0.006431
1.424344,1.400023,0.009549,0.006387
1.426376,1.403041,0.009622,0.006438
1.427874,1.404586,0.009680,0.006648
1.427695,1.404500,0.009801,0.006795
1.429831,1.407468,0.009860,0.006895
1.430422,1.408016,0.009933,0.006995
1.430502,1.408110,0.009944,0.007094
1.432129,1.410417,0.010066,0.007146
1.432219,1.410883,0.011878,0.009545
1.432226,1.410841,0.012163,0.009742
1.435436,1.414050,0.012338,0.009892
1.436833,1.415939,0.012464,0.009994
1.436945,1.415949,0.012591,0.010096
1.439153,1.418671,0.012768,0.010005
1.440906,1.420609,0.013122,0.009963
1.441595,1.421791,0.013363,0.010016
1.441985,1.422585,0.013606,0.010216
1.456471,1.441244,0.013848,0.010318
1.457605,1.443216,0.014316,0.010324
1.457561,1.443279,0.014736,0.010330
1.460272,1.446381,0.018156,0.011466
1.462495,1.448299,0.018590,0.011783
1.463221,1.450249,0.019025,0.012100
1.464758,1.451343,0.020126,0.012686
1.466860,1.453794,0.020611,0.013052
1.468621,1.455718,0.021162,0.013419
1.470047,1.457063,0.021648,0.013688
1.471334,1.459175,0.022135,0.014006
1.471391,1.459712,0.022690,0.014374
1.474790,1.462447,0.023297,0.014791
1.483493,1.471395,0.023856,0.015257
1.484889,1.473416,0.024299,0.015675
1.484386,1.473434,0.024859,0.015881
1.495625,1.485632,0.025472,0.016250
1.497176,1.486746,0.029196,0.018400
1.499072,1.488452,0.030242,0.018922
1.500783,1.490280,0.031289,0.019544
1.503682,1.490912,0.032335,0.020215
1.505153,1.492907,0.033554,0.020953
1.506583,1.496307,0.034794,0.021626
1.509905,1.496877,0.036156,0.022316
1.511535,1.499399,0.037807,0.023156
1.512113,1.499945,0.039650,0.024145
1.512746,1.501414,0.041617,0.025185
1.515107,1.502198,0.043776,0.026343
1.518085,1.502940,0.046058,0.027436
1.519931,1.505730,0.048586,0.028680
1.521199,1.507453,0.051491,0.030090
1.524009,1.509353,0.054763,0.031602
1.525065,1.510000,0.062051,0.035147
1.527739,1.511690,0.066137,0.037181
1.529288,1.514194,0.070782,0.039384
1.531076,1.515698,0.075748,0.041522
1.533524,1.517109,0.080825,0.043928
1.535769,1.518628,0.083073,0.045076
1.537921,1.520476,0.085465,0.046168
1.539985,1.522436,0.087952,0.047379
1.542230,1.524160,0.090465,0.048673
1.543860,1.525478,0.093115,0.049899
1.546091,1.526992,0.096030,0.051312
1.547509,1.527978,0.099084,0.052795
