Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.858126,1.222866,-0.001000,0.001548
1.859018,1.223645,-0.000964,0.001524
1.859975,1.221748,-0.001002,0.001504
1.861063,1.222815,-0.000972,0.001489
1.861059,1.223196,-0.001045,0.001476
1.862214,1.223607,-0.001068,0.001499
1.863273,1.224038,-0.001088,0.001487
1.866522,1.224406,-0.001106,0.001477
1.868075,1.225004,-0.001108,0.001478
1.869552,1.225135,-0.001109,0.001478
1.870155,1.225169,-0.001111,0.001509
1.870798,1.225339,-0.001111,0.001510
1.871714,1.225314,-0.001068,0.001541
1.872644,1.225588,-0.001069,0.001512
1.874442,1.225560,-0.001115,0.001513
1.877615,1.225581,-0.001206,0.001544
1.879423,1.225855,-0.001207,0.001544
1.880535,1.226498,-0.001163,0.001545
1.881062,1.228126,-0.001164,0.001576
1.881318,1.228161,-0.001131,0.001576
1.881800,1.228691,-0.001133,0.001577
1.885783,1.228931,-0.001089,0.001608
1.888444,1.228136,-0.001090,0.001639
1.889352,1.228756,-0.001092,0.001669
1.890119,1.228350,-0.001093,0.001700
1.891051,1.228392,-0.001049,0.001671
1.891744,1.228206,-0.001050,0.001642
1.894494,1.230071,-0.001096,0.001643
1.898778,1.230275,-0.001133,0.001644
1.900193,1.230299,-0.001088,0.001645
1.901740,1.230161,-0.001043,0.001676
1.902654,1.230276,-0.001044,0.001707
1.904641,1.230379,-0.001045,0.001708
1.906859,1.230553,-0.001046,0.001739
1.909463,1.230195,-0.001001,0.001740
1.911663,1.231588,-0.000956,0.001771
1.914141,1.231703,-0.000957,0.001802
1.914954,1.231644,-0.000912,0.001803
1.914777,1.232053,-0.000913,0.001774
1.916189,1.232015,-0.000868,0.001775
1.917905,1.232053,-0.000915,0.001806
1.921323,1.231908,-0.000916,0.001867
1.923818,1.231624,-0.000871,0.001868
1.925229,1.232551,-0.000791,0.001899
1.925941,1.233194,-0.000792,0.001900
1.927382,1.232769,-0.000793,0.001902
1.928477,1.233054,-0.000793,0.001963
1.929430,1.233154,-0.000794,0.001995
1.930775,1.233327,-0.000842,0.002026
1.932393,1.233199,-0.000925,0.002118
1.933005,1.232992,-0.000973,0.002119
1.936439,1.233811,-0.000927,0.002151
1.938049,1.233773,-0.000880,0.002213
1.938523,1.234262,-0.000882,0.002305
1.940108,1.233966,-0.000835,0.002306
1.941588,1.234162,-0.000742,0.002338
1.941728,1.234167,-0.000743,0.002369
1.944248,1.234380,-0.000660,0.002432
1.944967,1.234476,-0.000661,0.002524
1.945951,1.235407,-0.000662,0.002556
1.946447,1.235227,-0.000662,0.002588
1.947278,1.236041,-0.000615,0.002589
1.947838,1.235375,-0.000532,0.002712
1.948875,1.236087,-0.000486,0.002683
1.949943,1.236138,-0.000356,0.002654
1.951564,1.236439,-0.000310,0.002656
1.952452,1.236621,-0.000274,0.002627
1.953793,1.236967,-0.000238,0.002628
1.955293,1.237480,-0.000107,0.002660
1.956597,1.237582,-0.000071,0.002754
1.957316,1.238252,-0.000071,0.002755
1.958429,1.239393,0.000062,0.002787
1.961149,1.239524,-0.000023,0.002850
1.960645,1.239874,-0.000157,0.002852
1.961575,1.239899,-0.000206,0.002946
1.963082,1.239304,-0.000122,0.002978
1.964855,1.240021,-0.000085,0.003042
1.965518,1.240946,-0.000085,0.003013
1.968209,1.241177,-0.000085,0.003076
1.969513,1.242574,-0.000085,0.003139
1.970398,1.242643,0.000085,0.003202
1.971755,1.243491,0.000134,0.003327
1.974400,1.243882,0.000184,0.003360
1.975095,1.243473,0.000184,0.003393
1.975755,1.244742,0.000148,0.003456
1.976378,1.245533,0.000271,0.003551
1.977427,1.245513,0.000272,0.003615
1.978179,1.246151,0.000358,0.003679
1.981497,1.246693,0.000577,0.003774
1.982639,1.247906,0.000760,0.003838
1.985518,1.248267,0.000847,0.003964
1.986848,1.249095,0.000897,0.004060
1.987187,1.249080,0.001034,0.004217
1.989897,1.250092,0.001256,0.004343
1.990854,1.250200,0.001380,0.004408
1.991660,1.250817,0.001382,0.004503
1.993488,1.252201,0.001421,0.004536
1.995462,1.253093,0.001460,0.004663
1.999246,1.254066,0.001547,0.004790
1.999523,1.254979,0.001672,0.004855
2.001493,1.255466,0.001674,0.004920
2.003842,1.255771,0.001713,0.005016
2.006044,1.256148,0.001801,0.005082
2.007918,1.257058,0.001890,0.005189
2.009891,1.258370,0.001979,0.005254
2.011039,1.259061,0.002119,0.005330
2.013998,1.259641,0.002209,0.005437
2.015407,1.261351,0.002161,0.005514
2.016627,1.261686,0.002202,0.005653
2.017807,1.262133,0.002343,0.005854
