Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.858126,1.222866,-0.000083,0.001569
1.859640,1.223287,-0.000278,0.001643
1.860454,1.223324,-0.000384,0.001657
1.860829,1.223808,-0.000410,0.001574
1.860721,1.224509,-0.000334,0.001592
1.860322,1.224945,-0.000450,0.001573
1.860340,1.225362,-0.000466,0.001620
1.860493,1.225846,-0.000524,0.001562
1.862728,1.226307,-0.000524,0.001505
1.862523,1.227516,-0.000569,0.001597
1.863410,1.229989,-0.000614,0.001629
1.864091,1.230636,-0.000658,0.001571
1.863314,1.230847,-0.000703,0.001513
1.864528,1.231353,-0.000748,0.001554
1.863627,1.231754,-0.000748,0.001556
1.863880,1.232198,-0.000748,0.001597
1.863860,1.232641,-0.000671,0.001569
1.866771,1.232998,-0.000627,0.001541
1.867090,1.233396,-0.000582,0.001612
1.866949,1.234943,-0.000660,0.001645
1.868107,1.235587,-0.000583,0.001646
1.868440,1.236212,-0.000583,0.001588
1.868673,1.237436,-0.000494,0.001660
1.868735,1.238259,-0.000460,0.001662
1.869021,1.238560,-0.000415,0.001634
1.869344,1.238975,-0.000370,0.001606
1.870133,1.239723,-0.000371,0.001638
1.871715,1.241146,-0.000371,0.001670
1.871387,1.242066,-0.000326,0.001733
1.872433,1.242391,-0.000417,0.001663
1.872814,1.243121,-0.000338,0.001756
1.873852,1.243523,-0.000384,0.001687
1.873324,1.245128,-0.000259,0.001780
1.874263,1.246126,-0.000305,0.001782
1.874731,1.246471,-0.000226,0.001816
1.874918,1.246894,-0.000306,0.001776
1.875798,1.247532,-0.000226,0.001870
1.876037,1.248425,-0.000272,0.001903
1.878248,1.248179,-0.000226,0.001936
1.878801,1.249092,-0.000317,0.001877
1.879534,1.249415,-0.000237,0.001941
1.879537,1.249993,-0.000192,0.001943
1.880436,1.250335,-0.000067,0.002007
1.881247,1.251161,-0.000113,0.002041
1.881307,1.251800,0.000057,0.002238
1.881458,1.253005,-0.000022,0.002273
1.882125,1.254765,0.000068,0.002409
1.883148,1.255253,0.000069,0.002381
1.883710,1.256763,0.000194,0.002540
1.886036,1.257406,0.000195,0.002480
1.886123,1.257759,0.000228,0.002648
1.886943,1.258817,0.000274,0.002683
1.888312,1.260181,0.000400,0.002780
1.889125,1.261803,0.000481,0.002908
1.889397,1.262163,0.000606,0.003099
