Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.213850,1.262655,0.003191,0.003265
1.215561,1.263016,0.003250,0.003282
1.220284,1.260793,0.003301,0.003296
1.221723,1.260812,0.003344,0.003309
1.221723,1.260802,0.003382,0.003320
1.227688,1.262761,0.003391,0.003330
1.231138,1.260729,0.003500,0.003391
1.233107,1.260429,0.003612,0.003428
1.236506,1.260176,0.003646,0.003466
1.236214,1.260157,0.003758,0.003552
1.242312,1.259405,0.003845,0.003582
1.245828,1.259464,0.003882,0.003588
1.248429,1.259409,0.003924,0.003707
1.250945,1.259703,0.004012,0.003769
1.252131,1.259897,0.004162,0.003799
1.257410,1.262216,0.004312,0.003886
1.259324,1.264153,0.004464,0.003891
1.263182,1.266308,0.004642,0.004011
1.266447,1.268982,0.004822,0.004042
1.266492,1.268658,0.005002,0.004047
1.271644,1.274330,0.005208,0.004135
1.276319,1.277343,0.005389,0.004174
1.278831,1.280455,0.005573,0.004295
1.283346,1.284953,0.005886,0.004441
1.283353,1.284894,0.006045,0.004564
1.288481,1.292863,0.006364,0.004719
1.293160,1.296896,0.006737,0.004900
1.298247,1.301634,0.007034,0.004991
1.302104,1.307528,0.007419,0.005147
1.301831,1.307509,0.007720,0.005328
1.310653,1.316165,0.008049,0.005453
1.314604,1.319922,0.008463,0.005717
1.318031,1.324121,0.008907,0.005843
1.321950,1.326381,0.009379,0.006058
1.329648,1.333889,0.010001,0.006324
1.334862,1.337414,0.010680,0.006542
1.336285,1.339035,0.011483,0.006810
1.344699,1.344924,0.012264,0.007139
1.350895,1.349759,0.013188,0.007444
1.351760,1.350631,0.014347,0.007725
1.362886,1.356365,0.015582,0.008125
1.364363,1.358376,0.016964,0.008526
1.369741,1.363720,0.018684,0.009021
1.378382,1.366354,0.020573,0.009568
1.385413,1.371673,0.022859,0.010124
1.393479,1.374960,0.025593,0.010741
1.394668,1.376964,0.028706,0.011506
1.407426,1.384311,0.032555,0.012545
1.409388,1.384126,0.037445,0.013887
1.413793,1.386183,0.043464,0.015540
1.427372,1.392307,0.051112,0.017524
1.432568,1.396669,0.053430,0.018173
1.442588,1.398900,0.056067,0.018783
1.448668,1.401881,0.058928,0.019495
1.450898,1.403553,0.062060,0.020288
1.463526,1.408152,0.065501,0.021098
1.470935,1.412134,0.069411,0.022044
1.479736,1.415104,0.073665,0.023048
