Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003348,0.001778
0.999723,1.000599,0.003340,0.001912
1.000130,1.001725,0.003333,0.002069
1.000252,1.004682,0.003388,0.002154
1.001267,1.005871,0.003435,0.002226
1.002773,1.008460,0.003424,0.002287
1.002235,1.010718,0.003415,0.002292
1.001999,1.013146,0.003374,0.002342
1.002913,1.014614,0.003424,0.002502
1.003366,1.017042,0.003429,0.002542
1.003905,1.020093,0.003512,0.002738
1.003961,1.020079,0.003519,0.002904
1.005127,1.025310,0.003602,0.003028
1.005324,1.027122,0.003719,0.003229
1.005611,1.030445,0.003902,0.003364
1.005802,1.033453,0.004009,0.003499
1.005968,1.037047,0.004160,0.003591
1.006139,1.040596,0.004344,0.003684
1.006454,1.045160,0.004452,0.003811
1.006616,1.047181,0.004560,0.003938
1.007523,1.051803,0.004678,0.004066
1.008146,1.056559,0.004830,0.004204
1.008499,1.061232,0.005049,0.004380
1.008585,1.065779,0.005192,0.004509
1.009364,1.071530,0.005446,0.004732
1.009789,1.073167,0.005624,0.004876
1.010427,1.080165,0.005767,0.004974
1.011963,1.086953,0.005945,0.005039
1.012948,1.094339,0.006057,0.005056
1.014710,1.100996,0.006169,0.005155
1.015626,1.106117,0.006281,0.005255
1.016728,1.113986,0.006428,0.005440
1.018110,1.121990,0.006541,0.005543
1.020065,1.129284,0.006688,0.005731
1.022071,1.135671,0.006917,0.005835
1.024598,1.143155,0.007179,0.006074
1.026063,1.149136,0.007477,0.006386
1.027610,1.153029,0.007777,0.006617
1.029796,1.161089,0.008112,0.006946
1.031988,1.165733,0.008310,0.007179
1.034047,1.172666,0.008543,0.007463
1.036844,1.178298,0.008845,0.007785
1.038729,1.185208,0.009254,0.008158
1.040538,1.188058,0.009732,0.008620
1.042978,1.193274,0.010260,0.009137
1.045000,1.199280,0.010929,0.009693
1.046119,1.200759,0.011671,0.010308
1.049454,1.210886,0.012496,0.011102
1.052113,1.218478,0.013500,0.011992
1.053657,1.222275,0.014684,0.013115
1.056173,1.229784,0.016130,0.014236
1.058647,1.238420,0.017759,0.015701
1.060309,1.243676,0.019913,0.017669
1.062561,1.251371,0.022370,0.020196
1.065115,1.258947,0.023246,0.020981
1.066272,1.262214,0.024215,0.021826
1.068493,1.265880,0.025344,0.022763
1.072043,1.279126,0.026439,0.023797
1.074408,1.286700,0.027697,0.024978
1.076860,1.294621,0.029096,0.026246
1.079202,1.302845,0.030577,0.027753
