Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002648,0.002260
1.000023,1.000157,0.002762,0.002341
1.000149,1.000265,0.002793,0.002407
1.000379,1.000575,0.002873,0.002402
1.000435,1.000941,0.002821,0.002399
1.000911,1.001289,0.002888,0.002445
1.001513,1.001531,0.002901,0.002440
1.003021,1.001996,0.002912,0.002478
1.003187,1.002121,0.002968,0.002523
1.003416,1.002449,0.003010,0.002526
1.003673,1.002898,0.003053,0.002529
1.003873,1.003172,0.003055,0.002574
1.003958,1.003916,0.003111,0.002578
1.004514,1.005129,0.003167,0.002709
1.004545,1.005737,0.003210,0.002755
1.005573,1.006959,0.003171,0.002715
1.005800,1.007198,0.003132,0.002805
1.006628,1.007586,0.003133,0.002808
1.007207,1.007458,0.003135,0.002898
1.007289,1.008091,0.003192,0.002944
1.007404,1.007941,0.003194,0.002991
1.007987,1.008438,0.003237,0.003037
1.008163,1.009807,0.003238,0.003085
1.008602,1.010116,0.003240,0.003131
1.008162,1.010869,0.003297,0.003265
1.009605,1.012187,0.003257,0.003269
1.009535,1.012385,0.003259,0.003315
1.010245,1.012754,0.003302,0.003319
1.010246,1.012997,0.003249,0.003323
1.010566,1.013337,0.003154,0.003370
1.010646,1.014427,0.003156,0.003461
1.010821,1.015576,0.003158,0.003422
1.011260,1.016125,0.003201,0.003469
1.011314,1.017030,0.003161,0.003429
1.011584,1.017455,0.003205,0.003477
1.012293,1.018077,0.003165,0.003481
1.012683,1.019026,0.003167,0.003573
1.012717,1.019436,0.003211,0.003533
1.012786,1.020172,0.003212,0.003581
1.012887,1.020483,0.003256,0.003541
1.013381,1.021086,0.003355,0.003544
1.013657,1.022078,0.003398,0.003637
1.013739,1.022929,0.003401,0.003730
1.013792,1.024279,0.003499,0.003734
1.013741,1.025259,0.003598,0.003783
1.013932,1.026164,0.003642,0.003742
1.014039,1.026536,0.003686,0.003702
1.014582,1.027279,0.003646,0.003706
1.014935,1.028446,0.003648,0.003754
1.015110,1.029343,0.003650,0.003714
1.015561,1.030385,0.003652,0.003718
1.015268,1.031168,0.003654,0.003723
1.015465,1.031863,0.003712,0.003862
1.015909,1.033131,0.003714,0.003866
