Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,-0.000127,-0.000319
0.999818,1.000195,0.000138,-0.000236
1.000157,1.000424,0.000207,-0.000170
1.002259,1.000704,0.000263,-0.000057
1.002603,1.001035,0.000189,-0.000195
1.002927,1.001362,0.000191,-0.000213
1.003240,1.001725,0.000236,-0.000229
1.003717,1.002140,0.000331,-0.000185
1.004138,1.002489,0.000332,-0.000141
1.004431,1.002723,0.000428,-0.000141
1.005178,1.002954,0.000674,-0.000056
1.006633,1.004020,0.000880,0.000028
1.008464,1.004717,0.000977,0.000172
1.009613,1.005299,0.001116,0.000130
1.010004,1.006150,0.001160,0.000086
1.010841,1.006413,0.001299,0.000173
1.011194,1.006759,0.001301,0.000304
1.011641,1.007038,0.001302,0.000392
1.012198,1.007430,0.001359,0.000349
1.012707,1.008177,0.001554,0.000537
1.013536,1.007965,0.001652,0.000638
1.014510,1.008273,0.001709,0.000827
1.015414,1.008607,0.001753,0.001003
1.016200,1.008671,0.001810,0.001092
1.016571,1.008825,0.001909,0.001224
1.017307,1.009408,0.001911,0.001370
1.017645,1.010672,0.001955,0.001604
1.018666,1.010666,0.001999,0.001650
1.018774,1.011379,0.002002,0.001872
1.019667,1.011535,0.001962,0.002326
1.020103,1.012136,0.001922,0.002460
1.020255,1.012844,0.001925,0.002463
1.020817,1.013107,0.002025,0.002553
1.020788,1.014025,0.002069,0.002820
1.020699,1.014617,0.002029,0.002999
1.022019,1.016012,0.002074,0.003133
1.022245,1.016672,0.002118,0.003180
1.022324,1.016372,0.002178,0.003273
1.022714,1.017391,0.002322,0.003409
1.023193,1.018010,0.002382,0.003457
1.023913,1.018990,0.002427,0.003548
1.024500,1.019727,0.002429,0.003552
1.025568,1.019773,0.002432,0.003599
1.025551,1.020998,0.002435,0.003558
1.025678,1.021865,0.002480,0.003430
1.026388,1.022347,0.002582,0.003479
1.027645,1.023377,0.002585,0.003572
1.027830,1.023897,0.002588,0.003575
