Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.162280,1.153468,0.002879,0.002072
1.161201,1.152640,0.003008,0.002067
1.164591,1.154157,0.003008,0.002122
1.168431,1.155819,0.003063,0.002115
1.172668,1.156204,0.003110,0.002157
1.174253,1.156475,0.003151,0.002194
1.174829,1.156590,0.003187,0.002257
1.181667,1.157441,0.003249,0.002351
1.181679,1.158689,0.003289,0.002490
1.182941,1.160089,0.003386,0.002495
1.185978,1.161119,0.003499,0.002596
1.185836,1.161447,0.003613,0.002669
1.189836,1.162371,0.003695,0.002781
1.192544,1.163233,0.003679,0.002922
1.196423,1.164315,0.003884,0.003162
1.198955,1.165134,0.003959,0.003236
1.200535,1.165583,0.004068,0.003378
1.205043,1.168317,0.004278,0.003482
1.208647,1.169251,0.004385,0.003625
1.210704,1.169491,0.004493,0.003729
1.214260,1.171547,0.004633,0.003834
1.214969,1.172990,0.004806,0.003979
1.219959,1.175952,0.004980,0.004015
1.223927,1.177679,0.005227,0.004051
1.227065,1.179210,0.005474,0.004156
1.230120,1.182450,0.005620,0.004232
1.232811,1.184585,0.005831,0.004309
1.237190,1.187182,0.006042,0.004346
1.240696,1.190432,0.006329,0.004524
1.244768,1.193621,0.006588,0.004573
1.250098,1.196504,0.006911,0.004692
1.253166,1.198740,0.007239,0.004811
1.257581,1.201842,0.007604,0.005032
1.262999,1.205968,0.008177,0.005294
1.268392,1.208260,0.008853,0.005557
1.271177,1.210536,0.009598,0.005851
1.278261,1.215200,0.010528,0.006075
1.281841,1.217420,0.011597,0.006442
1.287068,1.220216,0.012851,0.006964
1.292792,1.223788,0.014427,0.007559
1.299573,1.227221,0.016292,0.008258
1.305543,1.230503,0.018485,0.009062
1.313058,1.233414,0.021038,0.009950
1.317280,1.236181,0.023845,0.010771
1.322735,1.239300,0.027021,0.011654
1.329680,1.241633,0.030395,0.012768
1.331309,1.243233,0.034073,0.013957
1.342914,1.249589,0.038311,0.015338
1.349189,1.251506,0.043247,0.017016
1.354016,1.254685,0.049226,0.018990
1.360770,1.256840,0.056265,0.021378
1.363672,1.257258,0.064543,0.024286
1.375441,1.264122,0.074110,0.027652
1.381557,1.267371,0.077577,0.028767
1.388966,1.269019,0.081204,0.029969
1.395101,1.273758,0.085072,0.031240
1.397388,1.274503,0.089107,0.032542
1.409304,1.278218,0.093453,0.034040
1.417717,1.281084,0.098211,0.035746
1.424785,1.285032,0.103403,0.037817
