Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.216812,1.223729,0.006229,0.003393
1.216506,1.223327,0.006356,0.003456
1.216746,1.223299,0.006314,0.003508
1.217010,1.223832,0.006411,0.003483
1.217394,1.224413,0.006441,0.003462
1.217633,1.225129,0.006466,0.003387
1.218122,1.225642,0.006430,0.003324
1.218380,1.226105,0.006494,0.003368
1.218863,1.227642,0.006594,0.003521
1.220802,1.229497,0.006598,0.003675
1.221279,1.229861,0.006506,0.003680
1.221586,1.230329,0.006660,0.003783
1.222184,1.229378,0.006800,0.003837
1.222726,1.230646,0.006858,0.003842
1.223156,1.232192,0.006862,0.003896
1.223283,1.232638,0.006866,0.004001
1.223910,1.232710,0.006829,0.004055
1.224214,1.233032,0.006832,0.004161
1.224803,1.236088,0.006795,0.004265
1.224998,1.236472,0.006799,0.004370
1.225685,1.236891,0.006899,0.004525
1.226533,1.237284,0.007054,0.004731
1.226730,1.237674,0.007058,0.004837
1.228381,1.240571,0.007118,0.004893
1.228787,1.241482,0.007122,0.004848
1.229568,1.241918,0.007222,0.004954
1.229580,1.243399,0.007226,0.005061
1.229649,1.241880,0.007231,0.005220
1.230097,1.243429,0.007332,0.005225
1.230344,1.244089,0.007432,0.005332
1.230152,1.244725,0.007478,0.005388
1.231596,1.246036,0.007579,0.005496
1.232079,1.248013,0.007679,0.005554
1.232127,1.248360,0.007781,0.005662
1.232018,1.248990,0.007826,0.005667
1.232658,1.249853,0.007831,0.005775
1.233379,1.251050,0.007835,0.005884
1.233826,1.251724,0.007937,0.005994
1.233965,1.251931,0.007942,0.006000
1.234942,1.252602,0.008002,0.006057
1.235126,1.253862,0.008062,0.006063
1.235269,1.255191,0.008205,0.006121
1.235396,1.255718,0.008307,0.006077
1.235368,1.256636,0.008312,0.006135
1.235406,1.257237,0.008359,0.006141
1.235660,1.259239,0.008517,0.006096
1.235724,1.260399,0.008564,0.005999
1.236393,1.261173,0.008666,0.006006
1.236344,1.261573,0.008671,0.006066
1.236675,1.262530,0.008773,0.006123
1.236384,1.263336,0.008778,0.006130
1.237182,1.264681,0.008783,0.006034
1.237317,1.265765,0.008788,0.006042
1.237706,1.267028,0.008891,0.005995
1.237978,1.267620,0.008938,0.006002
1.238139,1.268932,0.008985,0.006008
1.237823,1.269066,0.008990,0.006068
1.238197,1.269332,0.009051,0.006128
1.237985,1.270614,0.009098,0.006134
1.238329,1.271843,0.009103,0.006299
1.237998,1.273068,0.009052,0.006517
1.237997,1.274325,0.009114,0.006734
1.238127,1.275318,0.009119,0.006901
1.238003,1.276403,0.009166,0.006910
1.237946,1.277618,0.009171,0.006863
1.238573,1.279000,0.009219,0.006870
1.238009,1.280121,0.009322,0.007037
1.238039,1.281039,0.009384,0.007098
1.238083,1.282526,0.009333,0.007210
1.238211,1.283666,0.009338,0.007377
1.238257,1.285262,0.009400,0.007544
1.238358,1.287126,0.009462,0.007659
1.238606,1.288737,0.009467,0.007721
1.238519,1.290192,0.009473,0.007889
1.238118,1.291148,0.009478,0.007952
1.238233,1.291067,0.009540,0.008068
1.238075,1.293175,0.009602,0.008185
1.238096,1.294521,0.009721,0.008087
1.238109,1.298542,0.009727,0.008330
1.238543,1.299874,0.009732,0.008660
1.238523,1.301373,0.009737,0.008830
1.237801,1.303344,0.009800,0.008948
1.238230,1.304257,0.009863,0.009139
1.238095,1.306810,0.009868,0.009436
1.237584,1.308382,0.009931,0.009554
1.237383,1.310323,0.009936,0.009672
1.237198,1.311744,0.010099,0.009809
1.237045,1.313992,0.010048,0.010054
1.236954,1.316005,0.010053,0.010355
1.237073,1.317145,0.010173,0.010547
1.237308,1.319592,0.010236,0.010686
1.237073,1.322740,0.010242,0.010825
1.237070,1.325370,0.010190,0.011126
1.237188,1.325768,0.010253,0.011138
1.236897,1.327397,0.010373,0.011333
1.237316,1.329761,0.010494,0.011471
1.237492,1.332087,0.010543,0.011666
1.237632,1.334532,0.010549,0.011679
1.237247,1.336393,0.010669,0.011802
1.236849,1.338651,0.010776,0.011943
1.237162,1.342620,0.010883,0.012084
1.237621,1.344814,0.010934,0.012207
1.237175,1.346920,0.011156,0.012221
1.236905,1.349387,0.011378,0.012179
1.237323,1.353422,0.011528,0.012248
1.237161,1.355845,0.011636,0.012373
1.237572,1.357376,0.011787,0.012386
1.237888,1.360799,0.011995,0.012400
1.237714,1.363814,0.012204,0.012524
1.237767,1.366386,0.012457,0.012594
1.237519,1.368297,0.012666,0.012830
1.238053,1.370131,0.012876,0.012956
1.238095,1.372746,0.013129,0.013137
1.238230,1.375869,0.013281,0.013264
1.238201,1.378416,0.013448,0.013446
1.238330,1.382577,0.013614,0.013741
1.238411,1.385557,0.013724,0.013981
1.238777,1.388318,0.013935,0.014334
1.238738,1.391573,0.014147,0.014687
1.238576,1.394173,0.014256,0.015041
