Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.216812,1.223729,0.004063,0.000862
1.216836,1.224094,0.004273,0.001041
1.216836,1.224094,0.004298,0.001333
1.217680,1.224625,0.004187,0.001279
1.218059,1.224943,0.004147,0.001297
1.218059,1.224943,0.004176,0.001445
1.219029,1.224302,0.004305,0.001626
1.220913,1.225079,0.004321,0.001567
1.220913,1.225079,0.004324,0.001618
1.221628,1.228320,0.004519,0.001883
1.222317,1.228739,0.004579,0.002001
1.222317,1.228739,0.004680,0.002003
1.223492,1.229401,0.004629,0.002004
1.224503,1.229749,0.004631,0.002103
1.224503,1.229749,0.004675,0.002270
1.226532,1.230329,0.004776,0.002438
1.226874,1.230664,0.004836,0.002440
1.226874,1.230664,0.004785,0.002393
1.228098,1.231077,0.004787,0.002444
1.228272,1.231086,0.004902,0.002613
1.228272,1.231086,0.005003,0.002716
1.230065,1.231893,0.004966,0.002769
1.230359,1.232417,0.004872,0.002938
1.230359,1.232417,0.004834,0.003006
1.232011,1.233717,0.004797,0.003060
1.232220,1.233948,0.004843,0.003113
1.232220,1.233948,0.004793,0.003217
1.232925,1.236027,0.004741,0.003437
1.233869,1.236533,0.004842,0.003707
1.233869,1.236533,0.004999,0.003811
1.234256,1.237904,0.005102,0.003865
1.235317,1.238866,0.005108,0.003968
1.235317,1.238866,0.005069,0.004073
1.236238,1.239622,0.005226,0.004294
1.236440,1.240868,0.005371,0.004348
1.236440,1.240868,0.005433,0.004352
1.237322,1.242597,0.005480,0.004356
1.238249,1.243092,0.005482,0.004461
1.238249,1.243092,0.005640,0.004616
1.239406,1.245649,0.005687,0.004620
1.239188,1.246527,0.005791,0.004674
1.239188,1.246527,0.005853,0.004780
1.240216,1.248968,0.006111,0.004784
1.240379,1.249614,0.006214,0.004839
1.240379,1.249614,0.006276,0.004843
1.241482,1.251569,0.006240,0.004847
1.242401,1.253219,0.006246,0.004953
1.242401,1.253219,0.006348,0.004957
1.242534,1.256196,0.006452,0.004961
1.242574,1.256838,0.006516,0.004965
1.242574,1.256838,0.006621,0.004969
1.242978,1.259463,0.006826,0.004973
1.243356,1.261488,0.007086,0.004977
1.243356,1.261488,0.007233,0.004981
1.244649,1.263688,0.007396,0.004986
1.244571,1.264508,0.007502,0.004990
1.244571,1.264508,0.007651,0.004942
1.245151,1.266666,0.007715,0.004947
1.245534,1.269217,0.007878,0.004951
1.245534,1.269217,0.008028,0.005007
1.247147,1.271439,0.008177,0.005011
1.247595,1.272452,0.008327,0.004963
1.247595,1.272452,0.008634,0.004968
1.248133,1.276954,0.008784,0.005024
1.249050,1.277986,0.008734,0.005133
1.249050,1.277986,0.008785,0.005189
1.249473,1.281176,0.008792,0.005193
1.250055,1.284559,0.008943,0.005249
1.250055,1.284559,0.009051,0.005306
1.251307,1.287259,0.009101,0.005362
1.251684,1.289488,0.009109,0.005366
1.251684,1.289488,0.009117,0.005370
1.252805,1.294743,0.009167,0.005479
1.252908,1.295579,0.009218,0.005641
1.252908,1.295579,0.009182,0.005646
1.253905,1.298600,0.009190,0.005650
1.253977,1.300160,0.009198,0.005707
1.253977,1.300160,0.009205,0.005816
1.254547,1.303363,0.009213,0.005979
1.255102,1.305532,0.009322,0.005985
