Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.191025,1.265327,0.002758,0.001483
1.190447,1.265210,0.002746,0.001491
1.191051,1.265139,0.002736,0.001549
1.191009,1.265466,0.002683,0.001549
1.190826,1.265863,0.002736,0.001550
1.191539,1.266251,0.002782,0.001550
1.192085,1.266447,0.002773,0.001588
1.192723,1.266725,0.002810,0.001620
1.192949,1.267200,0.002846,0.001656
1.194381,1.267916,0.002849,0.001657
1.194898,1.268148,0.003008,0.001657
1.195875,1.268560,0.002967,0.001727
1.196167,1.269237,0.003015,0.001797
1.197392,1.269527,0.003018,0.001833
1.198421,1.271404,0.003055,0.001834
1.199062,1.271666,0.003014,0.001835
1.199652,1.272598,0.003017,0.001906
1.200800,1.272827,0.003020,0.001907
1.201799,1.274378,0.003056,0.001942
1.202329,1.274534,0.003059,0.001978
1.202533,1.275329,0.003063,0.002049
1.203000,1.275513,0.003066,0.002085
1.204407,1.276461,0.003025,0.002121
1.205132,1.276908,0.003028,0.002157
1.205736,1.277063,0.003031,0.002158
1.206465,1.277670,0.002956,0.002263
1.207413,1.278609,0.003005,0.002299
1.208251,1.279453,0.003009,0.002336
1.208814,1.280291,0.003091,0.002232
1.209970,1.280670,0.003016,0.002198
1.211138,1.281006,0.003019,0.002269
1.211880,1.281367,0.003068,0.002306
1.212578,1.282456,0.003116,0.002342
1.212877,1.282564,0.003119,0.002343
1.213743,1.283378,0.003077,0.002344
1.215721,1.284550,0.003081,0.002346
1.216432,1.284710,0.003165,0.002347
1.217174,1.285401,0.003213,0.002349
1.217030,1.285025,0.003217,0.002315
1.218327,1.285585,0.003266,0.002422
1.219061,1.286485,0.003350,0.002458
1.220057,1.287088,0.003388,0.002530
1.221110,1.287585,0.003346,0.002567
1.221576,1.287888,0.003269,0.002744
1.222627,1.289498,0.003319,0.002816
1.223769,1.290033,0.003403,0.002782
1.224640,1.291102,0.003442,0.002749
1.225672,1.291364,0.003446,0.002750
1.226762,1.291627,0.003449,0.002787
1.227272,1.292011,0.003499,0.002894
1.227624,1.292124,0.003584,0.002966
1.228987,1.292708,0.003588,0.003003
1.229800,1.293049,0.003545,0.003076
1.231071,1.293097,0.003595,0.003148
1.231596,1.293764,0.003634,0.003185
1.232596,1.294081,0.003640,0.003187
1.232811,1.293870,0.003644,0.003189
1.233648,1.295170,0.003647,0.003227
1.235206,1.295427,0.003697,0.003264
1.236287,1.295453,0.003783,0.003337
1.237368,1.295836,0.003882,0.003410
1.238347,1.296111,0.003887,0.003482
1.239269,1.297167,0.003843,0.003591
1.239941,1.297730,0.003929,0.003664
1.241998,1.298296,0.004064,0.003738
1.242961,1.298968,0.004117,0.003776
1.243903,1.299134,0.004121,0.003813
1.244711,1.299492,0.004172,0.003779
1.246065,1.299982,0.004211,0.003817
1.246703,1.299898,0.004311,0.003855
1.247761,1.300417,0.004316,0.003857
1.248607,1.301467,0.004321,0.003859
1.249594,1.301779,0.004372,0.003897
1.251005,1.302159,0.004459,0.003899
1.251888,1.301875,0.004513,0.003901
1.253016,1.303983,0.004471,0.003903
1.255116,1.304784,0.004475,0.003941
1.255929,1.305665,0.004526,0.003908
1.256790,1.306025,0.004627,0.003910
1.257986,1.306306,0.004718,0.003913
1.258891,1.306633,0.004808,0.003915
1.260227,1.307251,0.004861,0.003881
1.262083,1.307420,0.005119,0.003991
1.263818,1.308192,0.005257,0.004030
1.265111,1.308454,0.005384,0.004032
1.266950,1.309325,0.005522,0.004191
1.268105,1.310313,0.005745,0.004350
1.268938,1.310503,0.006004,0.004388
1.271851,1.311339,0.006180,0.004463
1.273299,1.311634,0.006307,0.004465
1.274338,1.312001,0.006483,0.004503
1.276608,1.312701,0.006756,0.004542
1.276810,1.312837,0.007017,0.004665
1.278297,1.312903,0.007145,0.004740
1.280293,1.313801,0.007238,0.004743
