Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.191025,1.265327,0.003553,0.001551
1.190818,1.264561,0.003579,0.001610
1.190824,1.264619,0.003600,0.001553
1.190983,1.265549,0.003573,0.001507
1.191742,1.266349,0.003550,0.001555
1.193018,1.268638,0.003531,0.001556
1.193296,1.271090,0.003515,0.001594
1.193260,1.272032,0.003501,0.001663
1.193716,1.272974,0.003459,0.001734
1.193818,1.274109,0.003538,0.001667
1.193949,1.275269,0.003495,0.001669
1.194241,1.276834,0.003498,0.001706
1.194306,1.278457,0.003544,0.001743
1.194214,1.280900,0.003546,0.001744
1.194309,1.281890,0.003515,0.001885
1.194876,1.283058,0.003594,0.001993
1.195265,1.284369,0.003597,0.002066
1.195797,1.285392,0.003643,0.002173
1.195938,1.286691,0.003678,0.002315
1.196074,1.288124,0.003758,0.002388
1.196926,1.289096,0.003837,0.002461
1.197275,1.290095,0.003917,0.002499
1.197341,1.291445,0.003919,0.002466
1.197198,1.292943,0.003965,0.002575
1.197362,1.294720,0.003967,0.002719
1.197563,1.295619,0.004091,0.002757
1.198044,1.297644,0.004138,0.002796
1.198203,1.298701,0.004141,0.002905
1.198809,1.299563,0.004143,0.002942
1.199070,1.301397,0.004145,0.003016
1.198921,1.303220,0.004225,0.002984
1.199592,1.304062,0.004272,0.003024
1.199832,1.305903,0.004319,0.003098
1.199922,1.307193,0.004322,0.003102
1.199803,1.308171,0.004324,0.003141
1.200857,1.310044,0.004327,0.003180
1.201638,1.311130,0.004408,0.003183
1.201392,1.312526,0.004533,0.003258
1.201837,1.312751,0.004613,0.003226
1.201737,1.314100,0.004616,0.003266
1.202081,1.315359,0.004618,0.003305
1.202469,1.315993,0.004621,0.003345
1.202769,1.316993,0.004579,0.003349
1.202807,1.317880,0.004659,0.003496
1.203262,1.319185,0.004785,0.003537
1.203749,1.320457,0.004755,0.003613
1.203800,1.322116,0.004757,0.003654
1.204053,1.323359,0.004760,0.003780
1.204514,1.324266,0.004886,0.003820
1.204670,1.325453,0.004934,0.003788
1.204705,1.326115,0.005016,0.003864
1.204898,1.327908,0.004940,0.003977
1.204933,1.329016,0.004943,0.004091
1.205696,1.330064,0.004900,0.004095
1.205865,1.331562,0.004948,0.004099
1.206020,1.332997,0.005030,0.004176
1.206265,1.333350,0.004942,0.004218
1.206576,1.334544,0.005035,0.004259
1.206754,1.335544,0.005037,0.004300
1.207079,1.336863,0.005074,0.004341
1.207333,1.337910,0.005111,0.004383
1.207704,1.339323,0.005159,0.004474
1.207772,1.340627,0.005117,0.004431
1.208096,1.341575,0.005086,0.004510
1.208094,1.343917,0.005203,0.004588
1.208300,1.345421,0.005172,0.004630
1.209219,1.346852,0.005220,0.004722
1.209201,1.347561,0.005178,0.004777
1.209389,1.348778,0.005305,0.004856
1.209457,1.349423,0.005388,0.004898
1.210265,1.351097,0.005437,0.004903
1.210474,1.352637,0.005610,0.004995
1.210990,1.353674,0.005613,0.005088
1.211777,1.354514,0.005742,0.005180
1.211805,1.355782,0.005825,0.005273
1.212075,1.356684,0.005794,0.005279
1.213464,1.358904,0.005957,0.005235
1.214088,1.360299,0.006086,0.005291
1.214098,1.361346,0.006204,0.005296
1.214578,1.362158,0.006173,0.005389
1.215111,1.363848,0.006291,0.005484
1.215482,1.364581,0.006409,0.005440
1.215690,1.365592,0.006572,0.005446
1.215918,1.367811,0.006656,0.005503
1.216806,1.369841,0.006695,0.005634
1.217056,1.370673,0.006779,0.005728
1.217212,1.372105,0.006863,0.005684
1.217799,1.374210,0.007027,0.005690
1.218620,1.376148,0.007112,0.005735
1.219207,1.378541,0.007162,0.005818
1.219358,1.379531,0.007326,0.005951
1.220062,1.380931,0.007331,0.006046
1.220530,1.381979,0.007415,0.006091
1.220768,1.382648,0.007466,0.006186
1.221455,1.384781,0.007504,0.006308
1.221867,1.386261,0.007554,0.006315
1.222104,1.387400,0.007605,0.006449
1.222817,1.388413,0.007655,0.006572
1.223279,1.389955,0.007705,0.006656
1.224420,1.392098,0.007756,0.006702
1.224932,1.394316,0.007760,0.006825
1.225347,1.396298,0.007765,0.006882
1.226858,1.398430,0.007769,0.006966
1.227067,1.399248,0.007808,0.007051
1.228221,1.400933,0.007848,0.007059
1.228940,1.403025,0.007852,0.007106
1.229556,1.404018,0.007891,0.007191
1.230220,1.406070,0.007977,0.007237
1.230823,1.407400,0.008063,0.007323
1.231190,1.409639,0.008149,0.007292
1.232495,1.411722,0.008189,0.007456
1.232797,1.411902,0.008275,0.007542
1.233874,1.413660,0.008396,0.007629
1.234600,1.416206,0.008518,0.007715
1.235244,1.417535,0.008522,0.007841
1.235822,1.419158,0.008562,0.007929
1.236504,1.420783,0.008730,0.008132
1.237685,1.423007,0.008899,0.008259
1.239182,1.424954,0.009033,0.008347
1.239857,1.427417,0.009167,0.008474
1.241533,1.429066,0.009335,0.008562
1.242154,1.430111,0.009469,0.008689
1.242883,1.431870,0.009557,0.008896
1.243512,1.433767,0.009762,0.009023
1.244595,1.434653,0.009932,0.009150
1.245522,1.437152,0.010148,0.009160
1.246217,1.438746,0.010354,0.009289
1.247686,1.441493,0.010489,0.009379
1.248448,1.443332,0.010659,0.009508
1.248807,1.443533,0.010947,0.009518
1.250329,1.447509,0.011200,0.009608
1.251313,1.448877,0.011324,0.009698
1.252019,1.450199,0.011448,0.009882
1.252630,1.452172,0.011619,0.010106
1.254380,1.453246,0.011791,0.010371
1.255528,1.456165,0.011963,0.010636
1.255899,1.457818,0.012182,0.010863
1.256736,1.459816,0.012354,0.011049
1.258279,1.461461,0.012409,0.011316
1.259123,1.463874,0.012593,0.011622
1.260014,1.466169,0.012765,0.011928
1.261796,1.467986,0.012950,0.012115
1.262996,1.469445,0.013207,0.012383
1.264019,1.472092,0.013511,0.012652
1.265267,1.474137,0.013863,0.013001
1.266130,1.476464,0.014167,0.013270
1.267022,1.478459,0.014520,0.013580
1.267724,1.479253,0.014908,0.013838
1.268031,1.480755,0.015214,0.014137
1.269935,1.482459,0.015603,0.014492
1.271284,1.484560,0.015992,0.014752
1.272332,1.487517,0.016370,0.015012
1.273430,1.488788,0.016880,0.015410
1.274673,1.490766,0.017390,0.015809
1.275399,1.493544,0.017901,0.016209
1.277286,1.497018,0.018460,0.016650
1.278719,1.499322,0.019056,0.017172
1.279711,1.500584,0.019700,0.017697
1.280847,1.501663,0.020261,0.018359
1.282620,1.504374,0.020739,0.019022
1.283550,1.505983,0.021433,0.019727
1.284378,1.508537,0.022115,0.020296
1.285734,1.512467,0.022847,0.020963
1.286394,1.514282,0.023614,0.021632
1.287477,1.515204,0.024395,0.022206
1.288192,1.516278,0.025297,0.022960
1.289849,1.519505,0.026248,0.023797
1.291056,1.522412,0.027200,0.024555
1.292006,1.523468,0.028369,0.025314
1.294054,1.525538,0.029540,0.026241
1.294605,1.527548,0.030749,0.027212
1.296020,1.530673,0.032043,0.028367
1.297363,1.533125,0.033424,0.029567
1.298287,1.536841,0.034987,0.030757
1.298956,1.537843,0.036624,0.032003
1.300606,1.538713,0.037297,0.032502
1.302713,1.541593,0.038031,0.033187
1.303296,1.544068,0.038780,0.033811
1.304645,1.548775,0.039665,0.034432
1.305834,1.551463,0.040580,0.035175
1.306685,1.551633,0.041496,0.035941
1.307892,1.554803,0.042481,0.036738
