Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.281962,1.084432,0.003477,0.002675
1.284985,1.084278,0.003526,0.002725
1.289895,1.087280,0.003613,0.002765
1.291645,1.087700,0.003602,0.002853
1.294628,1.089292,0.003722,0.002926
1.297194,1.090334,0.003777,0.003023
1.299405,1.091795,0.003759,0.003032
1.302698,1.094246,0.003909,0.003110
1.305792,1.096700,0.003951,0.003254
1.308453,1.099478,0.004067,0.003328
1.311492,1.102193,0.004182,0.003443
1.314231,1.105453,0.004256,0.003448
1.318217,1.108948,0.004374,0.003524
1.321339,1.111422,0.004553,0.003600
1.324449,1.115158,0.004765,0.003716
1.328148,1.118556,0.005009,0.003822
1.331905,1.122255,0.005223,0.003899
1.334625,1.126050,0.005408,0.003975
1.339631,1.130856,0.005686,0.004012
1.342770,1.133647,0.005863,0.004049
1.346655,1.137812,0.006050,0.004056
1.350846,1.141853,0.006364,0.004133
1.355612,1.146108,0.006482,0.004140
1.361281,1.150571,0.006734,0.004219
1.365988,1.154753,0.006914,0.004297
1.368810,1.158028,0.007095,0.004407
1.374932,1.161634,0.007384,0.004526
1.380261,1.166304,0.007601,0.004574
1.385860,1.170598,0.007787,0.004623
1.391518,1.174317,0.007976,0.004704
1.397135,1.178256,0.008177,0.004784
1.400149,1.181663,0.008379,0.004864
1.406732,1.185069,0.008683,0.004944
1.413192,1.189188,0.008956,0.005024
1.419878,1.193799,0.009196,0.005178
1.424862,1.196948,0.009536,0.005301
1.433697,1.200736,0.009779,0.005423
1.438297,1.204022,0.010123,0.005578
1.444615,1.207642,0.010503,0.005734
1.452861,1.211406,0.010918,0.005890
1.456958,1.214848,0.011450,0.006090
1.462291,1.217592,0.011917,0.006278
1.466028,1.221739,0.012385,0.006467
1.470856,1.223963,0.012925,0.006730
1.478031,1.227861,0.013573,0.006890
1.482066,1.230149,0.014215,0.007123
1.489078,1.234098,0.015010,0.007399
1.494430,1.237801,0.015882,0.007708
1.501312,1.241079,0.016911,0.008017
1.507245,1.243214,0.018189,0.008404
1.512259,1.246552,0.019737,0.008823
1.520673,1.249728,0.021693,0.009319
1.528299,1.253144,0.024077,0.009902
1.535222,1.256655,0.024833,0.010089
1.543049,1.259955,0.025662,0.010305
1.550154,1.261455,0.026482,0.010463
1.557963,1.264320,0.027447,0.010707
1.563802,1.267223,0.028599,0.010997
1.573696,1.269480,0.029886,0.011227
1.581970,1.273282,0.031225,0.011573
