Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.281962,1.084432,0.003568,0.001979
1.284116,1.085691,0.003604,0.002174
1.286624,1.088136,0.003588,0.002332
1.287833,1.092233,0.003658,0.002461
1.290019,1.095841,0.003718,0.002570
1.292599,1.098603,0.003699,0.002697
1.295796,1.104069,0.003824,0.002775
1.297038,1.106046,0.003832,0.002873
1.299073,1.112711,0.003871,0.003050
1.301424,1.117767,0.003982,0.003295
1.304483,1.122196,0.003961,0.003443
1.306729,1.128515,0.004072,0.003591
1.310112,1.134174,0.004213,0.003700
1.311540,1.138706,0.004284,0.003849
1.314891,1.143866,0.004427,0.003999
1.317114,1.149243,0.004510,0.004109
1.320837,1.155598,0.004623,0.004149
1.322730,1.159699,0.004798,0.004190
1.327291,1.166977,0.004850,0.004231
1.328655,1.169206,0.004934,0.004313
1.332349,1.174150,0.005173,0.004366
1.336231,1.179549,0.005282,0.004407
1.338961,1.185326,0.005460,0.004491
1.343477,1.188219,0.005702,0.004544
1.348327,1.195792,0.005841,0.004597
1.350793,1.198427,0.006114,0.004724
1.354551,1.202127,0.006287,0.004735
1.357976,1.206526,0.006397,0.004863
1.362344,1.213216,0.006611,0.004949
1.368549,1.217906,0.006722,0.004960
1.371754,1.221947,0.006896,0.005045
1.375003,1.224959,0.007039,0.005132
1.380064,1.230898,0.007151,0.005218
1.383411,1.235278,0.007424,0.005380
1.386901,1.239867,0.007568,0.005577
1.390474,1.243618,0.007651,0.005774
1.393209,1.250488,0.007767,0.006057
1.396368,1.253152,0.007882,0.006300
1.399621,1.256663,0.007999,0.006499
1.403451,1.262899,0.008226,0.006742
1.406818,1.268295,0.008388,0.006911
1.410882,1.272096,0.008617,0.007154
1.417355,1.278056,0.008911,0.007324
1.419257,1.282526,0.009107,0.007537
1.422430,1.286829,0.009371,0.007826
1.426615,1.292119,0.009636,0.008041
1.431262,1.296908,0.009934,0.008289
1.435920,1.305265,0.010234,0.008538
1.440642,1.308669,0.010503,0.008712
1.445046,1.311260,0.010939,0.008811
1.450099,1.318006,0.011455,0.009113
1.454789,1.323970,0.011975,0.009327
1.460318,1.328967,0.012698,0.009554
1.465889,1.334502,0.013358,0.009937
1.471172,1.338053,0.013560,0.010025
1.473645,1.343983,0.013830,0.010124
1.478609,1.350038,0.014060,0.010293
1.484938,1.353392,0.014284,0.010432
1.490142,1.356339,0.014650,0.010595
1.495614,1.363618,0.014983,0.010792
1.501074,1.366629,0.015395,0.011036
