Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002070,0.001722
1.000317,0.999699,0.001980,0.001829
1.001576,1.000071,0.002006,0.001780
1.003068,1.000545,0.001989,0.001822
1.003453,1.000755,0.002011,0.001820
1.003697,1.000949,0.001997,0.001852
1.004039,1.001154,0.001944,0.001816
1.004299,1.001458,0.001965,0.001845
1.004326,1.001841,0.001995,0.001788
1.005977,1.001994,0.001933,0.001730
1.007136,1.002307,0.001935,0.001671
1.007514,1.002802,0.002002,0.001553
1.007993,1.003418,0.002005,0.001525
1.008381,1.003905,0.002007,0.001526
1.008869,1.004430,0.002047,0.001528
1.009232,1.005753,0.002050,0.001530
1.010482,1.006764,0.002118,0.001472
1.011374,1.007605,0.002120,0.001504
1.013572,1.007853,0.002151,0.001446
1.013543,1.007957,0.002153,0.001448
1.014968,1.008613,0.002184,0.001390
1.015398,1.008790,0.002252,0.001421
1.015930,1.008669,0.002255,0.001363
1.016485,1.008353,0.002257,0.001395
1.016843,1.008325,0.002326,0.001457
1.017388,1.008295,0.002357,0.001458
1.018204,1.008643,0.002360,0.001458
1.019731,1.009255,0.002362,0.001490
1.020678,1.009913,0.002365,0.001523
1.021972,1.010048,0.002330,0.001463
1.023414,1.010191,0.002332,0.001434
1.023965,1.010372,0.002335,0.001467
1.024619,1.010561,0.002376,0.001438
1.024938,1.010976,0.002446,0.001501
1.025517,1.011158,0.002487,0.001503
1.027206,1.011559,0.002490,0.001474
1.028196,1.011616,0.002531,0.001383
1.028318,1.012363,0.002641,0.001385
1.029215,1.012925,0.002750,0.001418
1.029939,1.013101,0.002753,0.001358
1.031403,1.013114,0.002756,0.001389
1.031827,1.013485,0.002797,0.001452
1.031934,1.013875,0.002907,0.001454
1.032794,1.014299,0.003057,0.001425
1.033330,1.014687,0.003098,0.001395
1.034851,1.015610,0.003140,0.001364
1.036007,1.015950,0.003212,0.001273
1.036941,1.015595,0.003284,0.001275
1.037472,1.016337,0.003327,0.001246
1.038447,1.017104,0.003330,0.001217
1.038834,1.017682,0.003332,0.001249
1.039616,1.018912,0.003365,0.001250
1.040137,1.019101,0.003370,0.001283
1.040829,1.019915,0.003374,0.001285
1.042575,1.020594,0.003338,0.001223
1.042653,1.020959,0.003380,0.001224
1.043344,1.021695,0.003413,0.001194
1.044332,1.022494,0.003457,0.001196
1.045725,1.023584,0.003382,0.001261
1.046078,1.024115,0.003346,0.001293
1.046884,1.024890,0.003349,0.001358
1.047457,1.025867,0.003393,0.001486
1.048312,1.027325,0.003467,0.001583
1.049329,1.028046,0.003432,0.001554
1.050502,1.029093,0.003435,0.001587
1.051542,1.029932,0.003618,0.001685
1.052266,1.031072,0.003662,0.001845
1.053014,1.031956,0.003707,0.001880
1.053812,1.032962,0.003671,0.001818
1.055051,1.033835,0.003744,0.001979
1.055895,1.035056,0.003888,0.002141
1.056479,1.036158,0.004003,0.002303
1.057133,1.036998,0.004038,0.002369
1.058107,1.038103,0.004123,0.002436
1.058380,1.038854,0.004308,0.002567
1.060130,1.039770,0.004494,0.002665
1.060881,1.040601,0.004640,0.002701
1.061847,1.041753,0.004717,0.002737
1.062569,1.043395,0.004873,0.002868
1.063571,1.044242,0.005131,0.002968
1.064729,1.045648,0.005249,0.003004
1.066285,1.046846,0.005396,0.003040
