Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.002621,0.001779
0.999494,0.999479,0.002639,0.001730
0.999795,0.999433,0.002654,0.001736
0.999936,0.999801,0.002704,0.001701
1.000088,1.000140,0.002711,0.001709
1.001065,1.000349,0.002835,0.001715
1.000925,1.000724,0.002862,0.001721
1.002118,1.001108,0.002886,0.001727
1.002101,1.001382,0.002887,0.001728
1.003016,1.001953,0.002954,0.001700
1.003099,1.003034,0.002918,0.001732
1.003759,1.004354,0.002920,0.001704
1.004430,1.004728,0.002950,0.001736
1.004599,1.005053,0.003016,0.001648
1.004739,1.005364,0.003083,0.001680
1.005216,1.005569,0.003187,0.001682
1.005356,1.005895,0.003217,0.001654
1.005485,1.006261,0.003284,0.001565
1.005657,1.006812,0.003286,0.001566
1.005863,1.007364,0.003353,0.001507
1.005952,1.007387,0.003356,0.001509
1.006200,1.007873,0.003329,0.001481
1.006496,1.008774,0.003303,0.001544
1.006944,1.009796,0.003305,0.001545
1.007097,1.010081,0.003306,0.001669
1.007164,1.010356,0.003411,0.001702
1.008099,1.010685,0.003413,0.001765
1.008246,1.011406,0.003386,0.001767
1.008364,1.011994,0.003351,0.001830
1.008996,1.012672,0.003353,0.001802
1.009514,1.013286,0.003355,0.001866
1.009622,1.013525,0.003357,0.001928
1.010292,1.014754,0.003321,0.002052
1.010544,1.015584,0.003398,0.002115
1.010507,1.016207,0.003401,0.002271
1.011038,1.016948,0.003299,0.002335
1.011202,1.017335,0.003367,0.002429
1.011245,1.017689,0.003397,0.002494
1.011368,1.018274,0.003436,0.002589
1.011406,1.018817,0.003438,0.002562
1.011297,1.019338,0.003403,0.002565
1.011519,1.020218,0.003433,0.002598
1.011653,1.021827,0.003501,0.002663
1.011699,1.022262,0.003540,0.002727
1.012179,1.022642,0.003618,0.002761
1.012617,1.023410,0.003659,0.002827
1.012784,1.024074,0.003594,0.002923
1.013231,1.025157,0.003672,0.002926
1.013677,1.026688,0.003703,0.002991
1.013776,1.027111,0.003705,0.002963
1.013856,1.027923,0.003812,0.002998
1.014173,1.028793,0.003919,0.003033
1.014377,1.030049,0.004064,0.003005
1.014398,1.031639,0.004133,0.003040
1.014851,1.032392,0.004240,0.003074
1.015219,1.033244,0.004319,0.003109
1.015035,1.033551,0.004397,0.003176
1.015441,1.034751,0.004505,0.003211
1.015561,1.035584,0.004574,0.003277
1.015635,1.036758,0.004644,0.003344
1.015809,1.037739,0.004675,0.003348
1.016535,1.039012,0.004849,0.003415
1.016711,1.039671,0.004852,0.003546
1.016482,1.041015,0.004855,0.003550
1.016907,1.042566,0.004924,0.003553
1.016933,1.043454,0.005023,0.003589
1.017098,1.044690,0.005026,0.003624
1.017568,1.046163,0.005029,0.003660
1.017606,1.047864,0.005070,0.003771
1.017808,1.048872,0.005112,0.003806
1.018384,1.049986,0.005182,0.003874
1.018279,1.050822,0.005252,0.003879
1.018773,1.052312,0.005284,0.003947
1.019013,1.052934,0.005325,0.003951
1.019029,1.053720,0.005357,0.003955
1.019260,1.054616,0.005467,0.003960
1.019297,1.055825,0.005576,0.004040
1.020175,1.056660,0.005675,0.004045
1.020345,1.057966,0.005746,0.004113
1.020820,1.059408,0.005855,0.004258
1.020921,1.060493,0.005897,0.004229
1.021071,1.061728,0.005968,0.004310
1.021251,1.062754,0.006069,0.004391
1.021968,1.063684,0.006140,0.004396
1.022793,1.064723,0.006172,0.004400
1.023534,1.065575,0.006243,0.004405
1.023915,1.066670,0.006315,0.004486
1.024066,1.068711,0.006357,0.004535
1.024595,1.070437,0.006428,0.004572
1.024738,1.071079,0.006471,0.004653
1.024903,1.072317,0.006474,0.004734
1.025040,1.073363,0.006507,0.004707
1.025191,1.074459,0.006550,0.004822
1.025456,1.074825,0.006592,0.004870
1.025972,1.076139,0.006596,0.004832
1.026162,1.077599,0.006629,0.004979
1.027183,1.079036,0.006701,0.005051
1.027736,1.080216,0.006744,0.005123
1.027905,1.081266,0.006748,0.005162
1.028094,1.082720,0.006791,0.005344
1.028496,1.084271,0.006863,0.005526
1.028586,1.085998,0.006965,0.005599
1.028807,1.086870,0.007038,0.005671
1.029553,1.088858,0.007042,0.005787
1.029972,1.089959,0.007075,0.005927
1.030247,1.091342,0.007147,0.006032
1.030720,1.092841,0.007220,0.006206
1.031147,1.094497,0.007224,0.006313
1.031477,1.095708,0.007326,0.006453
1.031750,1.096951,0.007429,0.006637
1.032328,1.099006,0.007502,0.006744
1.032108,1.099336,0.007575,0.006818
1.033009,1.101629,0.007678,0.006892
1.033933,1.103805,0.007890,0.007000
1.034715,1.105001,0.008131,0.007075
