Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.235717,1.180537,0.001394,0.001117
1.236336,1.180111,0.001371,0.001220
1.236919,1.182756,0.001487,0.001156
1.239367,1.183642,0.001541,0.001198
1.241594,1.187245,0.001587,0.001233
1.242539,1.187777,0.001696,0.001183
1.245407,1.189263,0.001757,0.001215
1.246478,1.189887,0.001840,0.001203
1.247663,1.190742,0.002065,0.001136
1.249892,1.192835,0.002158,0.001210
1.251674,1.196294,0.002323,0.001214
1.253008,1.197878,0.002519,0.001178
1.255017,1.199062,0.002643,0.001279
1.256736,1.200622,0.002810,0.001243
1.258972,1.204802,0.002936,0.001357
1.260107,1.206236,0.003014,0.001538
1.264239,1.208802,0.003243,0.001543
1.265719,1.210959,0.003280,0.001757
1.267619,1.215460,0.003389,0.001903
1.269968,1.217262,0.003528,0.002050
1.272347,1.219013,0.003536,0.002296
1.275010,1.223277,0.003677,0.002474
1.277761,1.226182,0.003685,0.002621
1.280736,1.229390,0.003697,0.002908
1.285259,1.231561,0.003839,0.003018
1.286814,1.234309,0.003848,0.003167
1.290469,1.238395,0.003890,0.003387
1.293607,1.240869,0.003972,0.003538
1.297333,1.244465,0.003983,0.003759
1.302206,1.248946,0.004128,0.003870
1.305200,1.251626,0.004201,0.003982
1.308331,1.255167,0.004181,0.004134
1.312979,1.258077,0.004360,0.004175
1.317626,1.263159,0.004498,0.004290
1.321327,1.266366,0.004637,0.004374
1.326310,1.269098,0.004817,0.004427
1.330922,1.275318,0.004926,0.004555
1.333843,1.277838,0.005107,0.004935
1.338792,1.282007,0.005357,0.005213
1.343430,1.285434,0.005674,0.005524
1.348740,1.287948,0.006054,0.005866
1.353339,1.295197,0.006503,0.006253
1.359423,1.298117,0.007127,0.006803
1.361956,1.302112,0.007818,0.007430
1.366552,1.305653,0.008579,0.008210
1.372345,1.310938,0.009684,0.009177
1.376625,1.314701,0.010934,0.010223
1.381598,1.320975,0.012223,0.011434
1.388440,1.324777,0.013582,0.012608
1.391449,1.328509,0.015325,0.014167
1.397602,1.333014,0.017462,0.015961
1.402727,1.338056,0.019919,0.018038
1.407945,1.342268,0.022797,0.020249
1.412489,1.346623,0.025925,0.022807
1.418076,1.352006,0.027102,0.023794
1.422337,1.355122,0.028457,0.024931
1.427845,1.358817,0.029873,0.026163
1.433190,1.363817,0.031349,0.027395
1.437610,1.367704,0.033019,0.028757
1.444089,1.372850,0.034836,0.030165
1.448451,1.376729,0.036522,0.031573
