Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.235717,1.180537,0.002879,0.002072
1.234569,1.179690,0.003008,0.002067
1.238174,1.181242,0.003008,0.002122
1.242256,1.182944,0.003063,0.002115
1.246761,1.183338,0.003110,0.002157
1.248446,1.183614,0.003151,0.002194
1.249059,1.183733,0.003187,0.002257
1.256329,1.184604,0.003249,0.002351
1.256342,1.185880,0.003289,0.002490
1.257683,1.187314,0.003386,0.002495
1.260912,1.188367,0.003499,0.002596
1.260761,1.188703,0.003613,0.002669
1.265014,1.189649,0.003695,0.002781
1.267893,1.190531,0.003679,0.002922
1.272017,1.191639,0.003884,0.003162
1.274709,1.192477,0.003959,0.003236
1.276388,1.192937,0.004068,0.003378
1.281182,1.195734,0.004278,0.003482
1.285013,1.196691,0.004385,0.003625
1.287200,1.196936,0.004493,0.003729
1.290981,1.199040,0.004633,0.003834
1.291735,1.200517,0.004806,0.003979
1.297040,1.203549,0.004980,0.004015
1.301259,1.205317,0.005227,0.004051
1.304595,1.206884,0.005474,0.004156
1.307843,1.210199,0.005620,0.004232
1.310705,1.212385,0.005831,0.004309
1.315360,1.215043,0.006042,0.004346
1.319087,1.218369,0.006329,0.004524
1.323416,1.221633,0.006588,0.004573
1.329084,1.224584,0.006911,0.004692
1.332346,1.226872,0.007239,0.004811
1.337039,1.230046,0.007604,0.005032
1.342800,1.234269,0.008177,0.005294
1.348534,1.236616,0.008853,0.005557
1.351494,1.238945,0.009598,0.005851
1.359026,1.243718,0.010528,0.006075
1.362832,1.245990,0.011597,0.006442
1.368390,1.248852,0.012851,0.006964
1.374475,1.252508,0.014427,0.007559
1.381684,1.256021,0.016292,0.008258
1.388032,1.259380,0.018485,0.009062
1.396021,1.262359,0.021038,0.009950
1.400510,1.265191,0.023845,0.010771
1.406310,1.268384,0.027021,0.011654
1.413694,1.270771,0.030395,0.012768
1.415426,1.272409,0.034073,0.013957
1.427764,1.278914,0.038311,0.015338
1.434435,1.280876,0.043247,0.017016
1.439567,1.284130,0.049226,0.018990
1.446748,1.286335,0.056265,0.021378
1.449833,1.286763,0.064543,0.024286
1.462346,1.293789,0.074110,0.027652
1.468848,1.297114,0.077577,0.028767
1.476726,1.298800,0.081204,0.029969
1.483249,1.303651,0.085072,0.031240
1.485679,1.304413,0.089107,0.032542
1.498348,1.308215,0.093453,0.034040
1.507293,1.311149,0.098211,0.035746
1.514807,1.315189,0.103403,0.037817
