Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.219451,1.196913,-0.000145,0.001827
1.220979,1.196393,0.000001,0.001871
1.221317,1.196740,0.000001,0.001818
1.224161,1.197076,-0.000060,0.001814
1.224475,1.197554,-0.000167,0.001812
1.225086,1.197783,-0.000206,0.001810
1.225608,1.198232,-0.000107,0.001776
1.226088,1.198411,-0.000100,0.001777
1.226322,1.198732,-0.000135,0.001749
1.226650,1.199131,-0.000091,0.001710
1.226992,1.199493,-0.000057,0.001682
1.228914,1.200927,-0.000056,0.001773
1.229686,1.201808,-0.000135,0.001805
1.232066,1.202477,-0.000225,0.001836
1.234003,1.203338,-0.000226,0.001867
1.234109,1.203520,-0.000270,0.001779
1.234362,1.203921,-0.000269,0.001781
1.235142,1.204042,-0.000360,0.001812
1.235478,1.204403,-0.000315,0.001844
1.235186,1.204864,-0.000191,0.001875
1.235901,1.206586,-0.000112,0.001937
1.236815,1.206994,-0.000191,0.001968
1.237140,1.207673,-0.000236,0.001970
1.238663,1.207601,-0.000158,0.002001
1.238947,1.208230,-0.000159,0.002103
1.239827,1.208772,-0.000193,0.002105
1.240541,1.209474,-0.000237,0.002077
1.240940,1.210410,-0.000283,0.002079
1.242222,1.210468,-0.000239,0.002050
1.242974,1.210794,-0.000149,0.002052
1.242722,1.211366,-0.000308,0.002012
1.243030,1.211603,-0.000353,0.002014
1.242917,1.212228,-0.000228,0.002016
1.243293,1.213102,-0.000320,0.001957
1.243580,1.213535,-0.000354,0.001928
1.244858,1.214001,-0.000514,0.001798
1.245775,1.214826,-0.000641,0.001830
1.246571,1.215244,-0.000641,0.001862
1.246418,1.215315,-0.000596,0.001833
1.247061,1.216162,-0.000596,0.001805
1.247570,1.216203,-0.000596,0.001776
1.247910,1.216938,-0.000723,0.001717
1.248357,1.217188,-0.000632,0.001688
1.248995,1.217958,-0.000505,0.001720
1.249689,1.218362,-0.000470,0.001691
1.250806,1.219387,-0.000391,0.001763
1.252502,1.219780,-0.000472,0.001765
1.253587,1.220830,-0.000506,0.001767
1.254117,1.221014,-0.000414,0.001696
1.254868,1.221837,-0.000414,0.001595
1.255249,1.222084,-0.000334,0.001698
1.255921,1.222088,-0.000208,0.001731
1.256391,1.223197,-0.000209,0.001733
1.257200,1.223699,-0.000255,0.001765
1.257463,1.224466,-0.000302,0.001694
1.257425,1.224493,-0.000349,0.001624
1.258193,1.224897,-0.000304,0.001656
1.259180,1.225984,-0.000268,0.001657
1.259819,1.226513,-0.000314,0.001628
1.260233,1.226848,-0.000396,0.001723
1.261669,1.227533,-0.000350,0.001786
1.262545,1.228425,-0.000268,0.001788
1.263362,1.229305,-0.000268,0.001759
1.263819,1.229615,-0.000397,0.001790
1.264744,1.230664,-0.000491,0.001864
1.264930,1.231027,-0.000539,0.001834
1.265927,1.231763,-0.000586,0.001774
1.266473,1.232970,-0.000634,0.001672
1.267153,1.233699,-0.000682,0.001569
1.267096,1.234547,-0.000636,0.001569
1.267638,1.235676,-0.000636,0.001675
1.268802,1.236078,-0.000637,0.001739
1.270900,1.236930,-0.000719,0.001741
1.271319,1.237616,-0.000802,0.001774
1.271545,1.238331,-0.000850,0.001744
1.272514,1.239701,-0.000850,0.001715
1.273229,1.241099,-0.001016,0.001749
1.274461,1.241546,-0.000980,0.001876
1.274700,1.242328,-0.000946,0.002046
1.276012,1.243059,-0.000947,0.002173
1.276358,1.243905,-0.000901,0.002238
1.276753,1.244326,-0.000770,0.002367
1.277106,1.245579,-0.000640,0.002600
1.277733,1.246441,-0.000677,0.002801
1.278333,1.247055,-0.000678,0.002972
1.278793,1.248388,-0.000678,0.003069
1.280069,1.249854,-0.000679,0.003135
1.280708,1.250597,-0.000679,0.003264
1.281500,1.251036,-0.000680,0.003362
1.282513,1.251919,-0.000633,0.003459
1.284549,1.253254,-0.000597,0.003557
1.285422,1.254133,-0.000515,0.003623
1.285575,1.254698,-0.000598,0.003658
1.286517,1.255401,-0.000503,0.003725
1.287197,1.256731,-0.000456,0.003760
1.287640,1.257452,-0.000457,0.003826
1.288194,1.258637,-0.000540,0.003829
1.288686,1.259864,-0.000455,0.003801
1.288753,1.261070,-0.000287,0.003868
1.291477,1.262167,-0.000239,0.004000
1.292340,1.263169,-0.000070,0.004100
1.293121,1.265415,0.000063,0.004103
1.293769,1.265900,0.000196,0.004138
1.294004,1.266936,0.000329,0.004206
1.294784,1.267945,0.000413,0.004306
1.295178,1.269214,0.000414,0.004374
1.296022,1.270259,0.000547,0.004377
1.298233,1.271846,0.000681,0.004413
1.299211,1.272953,0.000803,0.004481
1.299582,1.273661,0.000973,0.004614
1.299510,1.274211,0.001144,0.004715
1.299785,1.274792,0.001266,0.004924
1.300267,1.275457,0.001268,0.005166
1.300842,1.276449,0.001354,0.005408
1.301575,1.277217,0.001477,0.005587
1.304179,1.278823,0.001478,0.005765
1.305976,1.280356,0.001516,0.006040
1.306799,1.281837,0.001603,0.006284
1.307515,1.283391,0.001777,0.006495
1.308257,1.284480,0.001999,0.006707
1.309424,1.285508,0.002135,0.006919
1.309721,1.286829,0.002223,0.007195
1.310676,1.287955,0.002347,0.007505
1.311641,1.290233,0.002522,0.007816
1.312662,1.291898,0.002696,0.008061
1.313401,1.292617,0.002785,0.008406
1.313866,1.293990,0.003059,0.008719
1.314333,1.295057,0.003370,0.009000
1.314607,1.295488,0.003732,0.009248
1.315123,1.296509,0.004094,0.009497
1.316504,1.297612,0.004456,0.009779
1.317967,1.299093,0.004856,0.010061
1.319343,1.300597,0.005256,0.010443
1.319880,1.302386,0.005659,0.010858
1.321790,1.304388,0.006061,0.011307
1.322569,1.305115,0.006688,0.011833
1.322989,1.306471,0.007352,0.012394
1.324051,1.308192,0.007943,0.012889
1.325304,1.309352,0.008397,0.013352
1.326222,1.310324,0.008902,0.013981
1.326930,1.312306,0.009531,0.014611
1.327962,1.314222,0.010063,0.015165
1.328504,1.315409,0.010659,0.015686
1.329406,1.316751,0.011205,0.016241
1.330264,1.318660,0.011790,0.016908
1.331317,1.319559,0.012463,0.017509
1.331261,1.320469,0.013150,0.018144
1.331855,1.320939,0.013876,0.018814
1.333467,1.323704,0.014655,0.019552
1.335189,1.324840,0.015471,0.020191
1.336804,1.326885,0.016240,0.020932
1.338523,1.328551,0.016972,0.021775
1.338819,1.330011,0.017742,0.022686
1.339658,1.330896,0.018652,0.023711
1.340823,1.332644,0.019703,0.024705
1.341681,1.334216,0.020806,0.025813
1.342602,1.335646,0.021911,0.026921
1.343585,1.337441,0.023055,0.028165
1.344215,1.339402,0.024328,0.029556
1.345768,1.340707,0.025793,0.030904
1.346478,1.343247,0.027350,0.032457
1.347689,1.344471,0.028998,0.034192
1.349792,1.346406,0.030789,0.036010
1.350212,1.347797,0.032622,0.037932
1.351684,1.350266,0.034649,0.040105
1.352410,1.349859,0.036679,0.042338
1.353961,1.352858,0.039082,0.044586
1.354770,1.353736,0.041718,0.047052
1.355714,1.356639,0.044537,0.049614
1.356766,1.358185,0.047631,0.052475
1.358361,1.358992,0.050766,0.055363
1.358991,1.360815,0.054190,0.058539
1.359633,1.362462,0.057838,0.061971
1.360268,1.363938,0.061736,0.065580
1.361812,1.364496,0.065549,0.069236
1.363085,1.365605,0.067322,0.071001
1.363979,1.368129,0.069203,0.072787
1.365072,1.368986,0.071107,0.074599
1.366740,1.370642,0.073110,0.076458
1.367933,1.372926,0.075163,0.078361
1.370338,1.373795,0.077519,0.080342
1.371250,1.376365,0.079760,0.082535
