Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.219451,1.196913,-0.001000,0.001548
1.220037,1.197675,-0.000964,0.001524
1.220664,1.195819,-0.001002,0.001504
1.221379,1.196863,-0.000972,0.001489
1.221376,1.197236,-0.001045,0.001476
1.222134,1.197638,-0.001068,0.001499
1.222829,1.198059,-0.001088,0.001487
1.224961,1.198420,-0.001106,0.001477
1.225980,1.199005,-0.001108,0.001478
1.226950,1.199134,-0.001109,0.001478
1.227346,1.199167,-0.001111,0.001509
1.227768,1.199333,-0.001111,0.001510
1.228369,1.199308,-0.001068,0.001541
1.228979,1.199577,-0.001069,0.001512
1.230159,1.199549,-0.001115,0.001513
1.232241,1.199570,-0.001206,0.001544
1.233428,1.199838,-0.001207,0.001544
1.234158,1.200467,-0.001163,0.001545
1.234503,1.202061,-0.001164,0.001576
1.234672,1.202095,-0.001131,0.001576
1.234988,1.202614,-0.001133,0.001577
1.237602,1.202849,-0.001089,0.001608
1.239349,1.202070,-0.001090,0.001639
1.239944,1.202677,-0.001092,0.001669
1.240447,1.202281,-0.001093,0.001700
1.241059,1.202321,-0.001049,0.001671
1.241514,1.202140,-0.001050,0.001642
1.243319,1.203964,-0.001096,0.001643
1.246130,1.204164,-0.001133,0.001644
1.247059,1.204188,-0.001088,0.001645
1.248075,1.204053,-0.001043,0.001676
1.248674,1.204165,-0.001044,0.001707
1.249978,1.204266,-0.001045,0.001708
1.251434,1.204436,-0.001046,0.001739
1.253143,1.204086,-0.001001,0.001740
1.254586,1.205449,-0.000956,0.001771
1.256212,1.205562,-0.000957,0.001802
1.256746,1.205504,-0.000912,0.001803
1.256630,1.205905,-0.000913,0.001774
1.257557,1.205868,-0.000868,0.001775
1.258683,1.205904,-0.000915,0.001806
1.260926,1.205763,-0.000916,0.001867
1.262563,1.205485,-0.000871,0.001868
1.263490,1.206392,-0.000791,0.001899
1.263957,1.207021,-0.000792,0.001900
1.264903,1.206605,-0.000793,0.001902
1.265621,1.206885,-0.000793,0.001963
1.266247,1.206983,-0.000794,0.001995
1.267129,1.207152,-0.000842,0.002026
1.268191,1.207027,-0.000925,0.002118
1.268592,1.206824,-0.000973,0.002119
1.270846,1.207625,-0.000927,0.002151
1.271903,1.207589,-0.000880,0.002213
1.272214,1.208067,-0.000882,0.002305
1.273254,1.207777,-0.000835,0.002306
1.274225,1.207969,-0.000742,0.002338
1.274318,1.207974,-0.000743,0.002369
1.275971,1.208182,-0.000660,0.002432
1.276443,1.208276,-0.000661,0.002524
1.277089,1.209188,-0.000662,0.002556
1.277414,1.209011,-0.000662,0.002588
1.277960,1.209808,-0.000615,0.002589
1.278327,1.209156,-0.000532,0.002712
1.279008,1.209853,-0.000486,0.002683
1.279709,1.209903,-0.000356,0.002654
1.280772,1.210197,-0.000310,0.002656
1.281355,1.210375,-0.000274,0.002627
1.282236,1.210714,-0.000238,0.002628
1.283220,1.211216,-0.000107,0.002660
1.284075,1.211317,-0.000071,0.002754
1.284548,1.211972,-0.000071,0.002755
1.285278,1.213089,0.000062,0.002787
1.287063,1.213217,-0.000023,0.002850
1.286732,1.213560,-0.000157,0.002852
1.287342,1.213584,-0.000206,0.002946
1.288332,1.213002,-0.000122,0.002978
1.289495,1.213704,-0.000085,0.003042
1.289931,1.214609,-0.000085,0.003013
1.291696,1.214835,-0.000085,0.003076
1.292552,1.216203,-0.000085,0.003139
1.293133,1.216270,0.000085,0.003202
1.294023,1.217100,0.000134,0.003327
1.295760,1.217482,0.000184,0.003360
1.296215,1.217082,0.000184,0.003393
1.296649,1.218324,0.000148,0.003456
1.297058,1.219098,0.000271,0.003551
1.297746,1.219079,0.000272,0.003615
1.298239,1.219703,0.000358,0.003679
1.300417,1.220234,0.000577,0.003774
1.301166,1.221421,0.000760,0.003838
1.303056,1.221775,0.000847,0.003964
1.303929,1.222585,0.000897,0.004060
1.304151,1.222570,0.001034,0.004217
1.305930,1.223561,0.001256,0.004343
1.306558,1.223667,0.001380,0.004408
1.307087,1.224270,0.001382,0.004503
1.308287,1.225625,0.001421,0.004536
1.309582,1.226498,0.001460,0.004663
1.312065,1.227451,0.001547,0.004790
1.312247,1.228344,0.001672,0.004855
1.313540,1.228821,0.001674,0.004920
1.315082,1.229119,0.001713,0.005016
1.316527,1.229488,0.001801,0.005082
1.317757,1.230378,0.001890,0.005189
1.319051,1.231663,0.001979,0.005254
1.319805,1.232340,0.002119,0.005330
1.321747,1.232907,0.002209,0.005437
1.322672,1.234581,0.002161,0.005514
1.323472,1.234908,0.002202,0.005653
1.324246,1.235346,0.002343,0.005854
1.325085,1.235315,0.002572,0.006024
1.326320,1.235935,0.002751,0.006226
1.327430,1.236493,0.002892,0.006366
1.329611,1.237911,0.003173,0.006505
1.331187,1.239002,0.003492,0.006739
1.333033,1.239275,0.003812,0.006973
1.334296,1.240002,0.004183,0.007176
1.335628,1.241171,0.004554,0.007411
1.336306,1.243129,0.004926,0.007667
1.337289,1.243373,0.005286,0.007902
1.339087,1.243738,0.005520,0.008095
1.340668,1.245245,0.005843,0.008289
1.341197,1.246263,0.006254,0.008514
1.342738,1.246652,0.006629,0.008751
1.343857,1.247521,0.007044,0.009019
1.345703,1.247965,0.007422,0.009287
1.347153,1.249766,0.007941,0.009556
1.348640,1.250790,0.008537,0.009919
1.349880,1.251283,0.008995,0.010284
1.350569,1.252247,0.009557,0.010617
1.351419,1.252746,0.010068,0.011014
1.352105,1.253113,0.010761,0.011485
1.353353,1.254330,0.011417,0.011958
1.354360,1.255095,0.012164,0.012430
1.357098,1.255316,0.012964,0.013030
1.359039,1.256483,0.013894,0.013663
1.359789,1.257368,0.014969,0.014328
1.360534,1.258357,0.016189,0.015004
1.362851,1.258874,0.017267,0.015702
1.363438,1.260177,0.018295,0.016401
1.364874,1.261203,0.019469,0.017228
1.366143,1.262004,0.020646,0.018056
1.367227,1.262862,0.022060,0.019023
1.368629,1.263458,0.023567,0.019991
1.371440,1.263794,0.025170,0.021099
1.372042,1.265302,0.027011,0.022304
1.372090,1.266413,0.028818,0.023575
1.372842,1.267347,0.030850,0.024943
1.375270,1.267894,0.033032,0.026387
1.376395,1.269718,0.035309,0.027865
1.377406,1.270330,0.037736,0.029472
1.378855,1.271623,0.040353,0.031221
1.380149,1.272576,0.043068,0.033099
1.381739,1.273568,0.046170,0.035044
1.382366,1.275282,0.049477,0.037195
1.383906,1.275753,0.052869,0.039347
1.386719,1.276879,0.056505,0.041641
1.389599,1.277532,0.060240,0.044001
1.389730,1.278147,0.064220,0.046525
1.391643,1.279055,0.068449,0.049084
1.392143,1.280173,0.072926,0.051786
1.393723,1.281527,0.077639,0.054620
1.395423,1.282249,0.082695,0.057662
1.397228,1.282920,0.088002,0.060793
1.397590,1.283034,0.093653,0.064164
1.399185,1.284509,0.099798,0.067723
1.401963,1.285427,0.106144,0.071415
1.402753,1.285700,0.112838,0.075273
1.403291,1.286576,0.120017,0.079373
1.405208,1.287474,0.127694,0.083575
