Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.047059,1.082115,0.007312,0.004136
1.048076,1.083412,0.007520,0.004139
1.048815,1.084498,0.007685,0.004142
1.049148,1.086287,0.007793,0.004195
1.050185,1.088073,0.007845,0.004151
1.052468,1.088948,0.008055,0.004300
1.052718,1.090432,0.008424,0.004351
1.054040,1.091691,0.008647,0.004404
1.055192,1.093127,0.008815,0.004456
1.056223,1.094944,0.008982,0.004509
1.057343,1.096480,0.009193,0.004707
1.058090,1.098651,0.009403,0.004856
1.058559,1.099791,0.009730,0.004908
1.059812,1.101287,0.009782,0.004913
1.060049,1.101828,0.009848,0.005015
1.060929,1.102942,0.009915,0.005213
1.062115,1.104487,0.010084,0.005363
1.063232,1.105920,0.010194,0.005563
1.064466,1.107097,0.010202,0.005666
1.065998,1.108596,0.010269,0.005817
1.066541,1.110142,0.010278,0.005921
1.067743,1.112089,0.010287,0.006268
1.068926,1.114044,0.010398,0.006470
1.070201,1.115210,0.010407,0.006574
1.071493,1.117421,0.010416,0.006776
1.072887,1.118854,0.010425,0.006979
1.074587,1.119910,0.010493,0.007230
1.075115,1.121277,0.010442,0.007432
1.075990,1.122813,0.010450,0.007635
1.076936,1.124442,0.010459,0.007838
1.078117,1.125915,0.010468,0.008042
1.079174,1.127215,0.010477,0.008245
1.081019,1.130108,0.010485,0.008301
1.082029,1.129873,0.010553,0.008407
1.083250,1.131488,0.010562,0.008561
1.084485,1.132940,0.010571,0.008667
1.085891,1.134131,0.010580,0.008675
1.086430,1.135575,0.010589,0.008731
1.087563,1.136796,0.010597,0.008837
1.088797,1.139010,0.010606,0.008845
1.089749,1.140024,0.010661,0.008853
1.091273,1.141709,0.010505,0.008810
1.093066,1.143702,0.010513,0.008868
1.094742,1.144912,0.010581,0.008875
1.096366,1.147253,0.010590,0.008883
1.097472,1.148258,0.010705,0.008957
1.098262,1.149663,0.010759,0.008964
1.099285,1.150702,0.010813,0.009022
1.100223,1.152600,0.010822,0.009029
1.101503,1.154254,0.010876,0.009036
1.103393,1.155443,0.010991,0.009111
1.103703,1.156145,0.011167,0.009287
1.105625,1.157322,0.011176,0.009362
1.106084,1.158735,0.011185,0.009369
1.108683,1.161702,0.011239,0.009444
1.109593,1.162921,0.011370,0.009621
1.110350,1.164690,0.011712,0.009847
1.111958,1.165955,0.011781,0.009922
1.113379,1.167235,0.011791,0.009930
1.114535,1.168848,0.011846,0.010057
1.115829,1.169992,0.011918,0.010218
1.117773,1.171158,0.012050,0.010395
1.118245,1.173263,0.012059,0.010471
1.120087,1.174064,0.012114,0.010546
1.121817,1.176557,0.012292,0.010775
1.122782,1.177295,0.012410,0.010988
1.123718,1.179848,0.012421,0.010997
1.125215,1.181597,0.012538,0.011159
1.127089,1.182102,0.012762,0.011542
1.127229,1.182922,0.013048,0.011858
1.128772,1.183812,0.013274,0.012022
1.130335,1.185820,0.013393,0.012186
1.132540,1.187410,0.013726,0.012554
1.133570,1.188854,0.014121,0.012938
1.134270,1.190247,0.014408,0.013153
1.135215,1.191477,0.014636,0.013215
1.135924,1.193126,0.014802,0.013432
1.137036,1.196018,0.015152,0.013853
1.138906,1.196758,0.015503,0.014344
1.139948,1.197663,0.015686,0.014562
1.141213,1.199235,0.015868,0.014728
1.144046,1.201531,0.016096,0.014945
1.145542,1.202245,0.016433,0.015110
1.146310,1.204081,0.016663,0.015174
1.147224,1.205381,0.016847,0.015291
1.148415,1.206699,0.016970,0.015458
1.149504,1.208457,0.017201,0.015574
1.149885,1.210912,0.017386,0.015587
1.151036,1.211412,0.017618,0.015773
1.151599,1.212616,0.017913,0.016063
1.153525,1.213986,0.018208,0.016456
1.155470,1.215850,0.018613,0.016852
1.156275,1.217620,0.019019,0.017144
1.158291,1.218751,0.019535,0.017421
1.159409,1.220098,0.020051,0.017871
1.160228,1.221938,0.020679,0.018373
1.162240,1.222724,0.021479,0.018981
1.163135,1.225302,0.022282,0.019816
1.164208,1.227311,0.022608,0.020102
1.166754,1.228144,0.022911,0.020371
1.168193,1.229968,0.023263,0.020683
1.168768,1.230733,0.023677,0.021122
1.170022,1.233138,0.024174,0.021648
1.171582,1.234942,0.024596,0.022086
1.172706,1.235504,0.025122,0.022534
