Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,-0.000380,0.000502
0.999503,1.000007,-0.000287,0.000595
0.999666,1.000021,-0.000273,0.000715
0.999642,1.000423,-0.000304,0.000814
0.999746,1.000635,-0.000418,0.000896
1.000565,1.000983,-0.000480,0.000965
1.001544,1.001222,-0.000413,0.001057
1.000989,1.001486,-0.000355,0.001137
1.001204,1.001793,-0.000426,0.001098
1.001318,1.002083,-0.000354,0.001098
1.001617,1.002490,-0.000284,0.001199
1.001965,1.004164,-0.000212,0.001229
1.003860,1.004688,-0.000141,0.001260
1.004213,1.005349,-0.000141,0.001201
1.004424,1.005633,-0.000183,0.001231
1.004706,1.006013,-0.000040,0.001361
1.004969,1.006358,-0.000009,0.001322
1.005001,1.006612,0.000063,0.001354
1.005622,1.007080,0.000165,0.001254
1.005635,1.007647,0.000308,0.001094
1.006674,1.007686,0.000421,0.001065
1.007167,1.008302,0.000452,0.001098
1.007371,1.009247,0.000525,0.001039
1.007577,1.010294,0.000555,0.001080
1.008021,1.010710,0.000370,0.001050
1.008255,1.011598,0.000484,0.000980
1.008742,1.012156,0.000526,0.001113
1.009607,1.012825,0.000496,0.001043
1.010065,1.013381,0.000495,0.001074
1.010278,1.013954,0.000640,0.001176
1.010391,1.014407,0.000609,0.001208
1.010568,1.014702,0.000652,0.001372
1.011177,1.015937,0.000694,0.001374
1.010973,1.016412,0.000663,0.001446
1.011234,1.017316,0.000695,0.001537
1.012215,1.017902,0.000769,0.001569
1.012449,1.018546,0.000811,0.001510
1.012576,1.019083,0.000812,0.001573
1.012756,1.018958,0.000927,0.001574
1.013215,1.020292,0.001115,0.001677
1.013499,1.020965,0.001116,0.001842
1.013969,1.021516,0.001118,0.001875
1.014145,1.022229,0.001191,0.002041
1.014632,1.022929,0.001338,0.002206
1.014599,1.023572,0.001381,0.002270
1.015418,1.024079,0.001455,0.002334
1.015900,1.025232,0.001498,0.002274
1.015985,1.025237,0.001500,0.002370
1.016231,1.026300,0.001574,0.002495
1.016326,1.027427,0.001617,0.002630
1.016553,1.028282,0.001618,0.002725
1.017171,1.028864,0.001662,0.002820
1.016685,1.029547,0.001663,0.002885
1.017132,1.030024,0.001665,0.003011
1.017708,1.031390,0.001666,0.003137
1.017834,1.032472,0.001667,0.003139
1.017992,1.032549,0.001669,0.003142
1.018161,1.033412,0.001670,0.003145
1.018272,1.033915,0.001671,0.003179
1.019253,1.034617,0.001673,0.003212
1.019411,1.035077,0.001674,0.003215
1.019937,1.036528,0.001633,0.003311
1.020610,1.037739,0.001634,0.003283
1.020279,1.038329,0.001636,0.003286
1.020476,1.039272,0.001680,0.003320
1.020362,1.039774,0.001724,0.003323
1.020654,1.041132,0.001726,0.003325
1.021971,1.041975,0.001727,0.003328
1.022788,1.043195,0.001729,0.003331
1.022962,1.043476,0.001730,0.003333
1.023043,1.044626,0.001774,0.003336
1.023077,1.045292,0.001776,0.003339
1.023301,1.046778,0.001777,0.003342
1.024262,1.047982,0.001778,0.003344
1.024473,1.047657,0.001823,0.003379
1.024677,1.048382,0.001867,0.003382
1.025124,1.049298,0.001869,0.003353
1.024899,1.051072,0.001913,0.003356
1.025187,1.051951,0.001990,0.003390
1.026278,1.052787,0.002068,0.003457
1.026775,1.053253,0.002070,0.003492
1.027216,1.053999,0.002028,0.003495
1.027157,1.056129,0.002073,0.003498
1.027816,1.056770,0.002151,0.003564
1.028297,1.057608,0.002272,0.003631
1.028565,1.058679,0.002274,0.003666
1.029044,1.059535,0.002275,0.003669
1.029394,1.061499,0.002320,0.003704
1.029607,1.062013,0.002441,0.003803
1.031117,1.063355,0.002552,0.003871
1.031277,1.063805,0.002587,0.003906
1.031810,1.064372,0.002588,0.003908
1.031976,1.066100,0.002623,0.003976
1.031939,1.066328,0.002669,0.004043
1.033317,1.067037,0.002672,0.004047
1.033675,1.068610,0.002630,0.004018
1.034230,1.069284,0.002631,0.004021
1.034546,1.069832,0.002666,0.004088
1.035352,1.071483,0.002746,0.004157
1.035172,1.072816,0.002705,0.004193
1.036268,1.073489,0.002740,0.004229
1.036787,1.075080,0.002818,0.004297
1.036897,1.075378,0.002931,0.004365
1.038340,1.076797,0.002967,0.004402
1.038897,1.077355,0.002893,0.004373
1.039894,1.078782,0.002862,0.004474
1.038973,1.080286,0.003018,0.004607
1.040282,1.080713,0.003176,0.004818
1.040993,1.082053,0.003289,0.004931
1.041684,1.083475,0.003292,0.005000
1.041683,1.083629,0.003527,0.005243
1.042078,1.084309,0.003851,0.005519
1.042723,1.085552,0.004098,0.005730
1.044136,1.086949,0.004224,0.005844
1.044109,1.087627,0.004427,0.006023
1.044884,1.089045,0.004675,0.006235
1.045873,1.089895,0.004923,0.006447
1.046581,1.090554,0.005094,0.006627
1.046878,1.092334,0.005266,0.006774
1.048146,1.093067,0.005514,0.006987
1.048628,1.094264,0.005797,0.007135
1.049581,1.095953,0.005968,0.007315
1.049908,1.097119,0.006062,0.007321
1.050670,1.098371,0.006190,0.007393
1.051089,1.099305,0.006395,0.007541
1.052048,1.099735,0.006524,0.007613
1.052507,1.101565,0.006608,0.007686
1.053733,1.102888,0.006726,0.007825
1.054216,1.103908,0.006810,0.007897
1.054955,1.103732,0.006860,0.007904
1.054976,1.104938,0.006899,0.007943
1.056194,1.106090,0.007063,0.008049
1.057051,1.106983,0.007306,0.008189
1.057936,1.108372,0.007504,0.008362
1.058352,1.109640,0.007748,0.008536
1.059536,1.110775,0.008037,0.008754
1.059447,1.112427,0.008282,0.008973
1.060563,1.113127,0.008572,0.009147
1.061466,1.115153,0.008828,0.009399
1.061328,1.116584,0.009152,0.009652
1.063159,1.117065,0.009443,0.009871
1.063141,1.118211,0.009735,0.010091
1.064216,1.120077,0.009992,0.010245
1.065091,1.120688,0.010364,0.010498
1.065054,1.121746,0.010941,0.010819
1.066498,1.123145,0.011439,0.011241
1.066870,1.123901,0.011859,0.011564
1.067022,1.124092,0.012280,0.011853
1.068617,1.125868,0.012827,0.012211
1.068900,1.127176,0.013444,0.012614
1.070679,1.128451,0.014016,0.012972
1.070555,1.129078,0.014680,0.013332
1.072222,1.130471,0.015300,0.013939
1.072261,1.131044,0.016046,0.014503
1.073438,1.132491,0.016840,0.015068
1.073912,1.134025,0.017670,0.015667
1.074712,1.134971,0.018454,0.016312
1.075976,1.136737,0.019285,0.016992
1.076208,1.137304,0.020209,0.017558
1.077208,1.139267,0.020998,0.018137
1.078238,1.140889,0.022041,0.018683
1.079530,1.142162,0.023121,0.019401
1.079894,1.142724,0.024167,0.020119
1.081482,1.144138,0.025297,0.020850
1.081909,1.144506,0.026394,0.021708
1.081850,1.144742,0.027574,0.022601
1.083121,1.145201,0.028884,0.023530
1.083823,1.146440,0.030393,0.024439
1.083572,1.148096,0.031904,0.025349
1.084990,1.149220,0.033383,0.026443
1.086164,1.150688,0.034993,0.027607
1.086383,1.151768,0.036814,0.028831
