Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.000927,0.001473
0.999893,0.999715,0.000913,0.001434
1.000041,0.999765,0.000941,0.001361
1.000577,0.999985,0.000965,0.001340
1.000872,1.000250,0.000984,0.001405
1.001072,1.000532,0.001001,0.001416
1.001441,1.000853,0.001015,0.001396
1.001768,1.001076,0.001028,0.001407
1.001930,1.001338,0.001055,0.001464
1.002325,1.001643,0.001056,0.001465
1.003160,1.001895,0.001057,0.001401
1.005233,1.002047,0.001120,0.001345
1.006864,1.002266,0.001148,0.001318
1.007800,1.002829,0.001149,0.001319
1.008480,1.003743,0.001176,0.001349
1.008998,1.005063,0.001177,0.001284
1.009284,1.005961,0.001205,0.001228
1.009674,1.006326,0.001206,0.001200
1.010090,1.006650,0.001207,0.001296
1.010576,1.006859,0.001208,0.001298
1.010819,1.007038,0.001209,0.001337
1.011101,1.007321,0.001210,0.001367
1.012041,1.007560,0.001211,0.001311
1.013004,1.007817,0.001212,0.001312
1.014678,1.009020,0.001213,0.001352
1.015008,1.009293,0.001214,0.001382
1.015497,1.009542,0.001215,0.001411
1.015790,1.011257,0.001216,0.001469
1.016194,1.012428,0.001217,0.001538
1.016583,1.013839,0.001218,0.001539
1.016929,1.014383,0.001219,0.001607
1.017374,1.015037,0.001220,0.001694
1.017732,1.015780,0.001221,0.001820
1.018344,1.016046,0.001222,0.001793
1.019697,1.016458,0.001260,0.001756
1.020928,1.016888,0.001297,0.001719
1.021965,1.017328,0.001362,0.001691
1.022191,1.017516,0.001363,0.001721
1.023123,1.018670,0.001364,0.001761
1.023779,1.019539,0.001365,0.001763
1.024452,1.020418,0.001430,0.001803
1.025092,1.020781,0.001495,0.001872
1.025458,1.021570,0.001496,0.001844
1.026203,1.021911,0.001497,0.001749
1.026834,1.022267,0.001535,0.001789
1.027087,1.023344,0.001573,0.001850
1.027352,1.023858,0.001611,0.001851
1.027734,1.024797,0.001612,0.001814
1.028198,1.026338,0.001650,0.001718
1.029209,1.027076,0.001679,0.001719
1.029644,1.027745,0.001773,0.001760
1.030343,1.028812,0.001747,0.001829
1.030496,1.029668,0.001748,0.001830
1.030646,1.030180,0.001786,0.001862
1.031195,1.030644,0.001852,0.001893
1.031326,1.031488,0.001919,0.001895
1.031596,1.031560,0.001921,0.001828
1.031315,1.031885,0.001922,0.001799
1.031576,1.032728,0.001960,0.001869
1.031765,1.033424,0.002027,0.001832
1.032470,1.034101,0.002094,0.001775
1.032936,1.034894,0.002095,0.001717
1.034489,1.035927,0.002096,0.001689
1.035727,1.037168,0.002126,0.001749
1.036129,1.038112,0.002193,0.001750
1.037212,1.039218,0.002196,0.001782
1.038764,1.040072,0.002160,0.001625
1.039278,1.040893,0.002198,0.001626
1.039757,1.041498,0.002228,0.001559
1.040229,1.042213,0.002296,0.001561
1.041447,1.043088,0.002298,0.001523
1.042049,1.044190,0.002234,0.001494
1.044298,1.044934,0.002273,0.001555
1.045078,1.046136,0.002341,0.001556
1.045178,1.046416,0.002371,0.001598
1.046579,1.047444,0.002336,0.001660
1.047134,1.048187,0.002403,0.001850
1.048351,1.049415,0.002508,0.001921
1.049147,1.050667,0.002614,0.002023
1.049534,1.051766,0.002683,0.002124
1.050909,1.052535,0.002724,0.002157
1.052456,1.053310,0.002896,0.002438
1.054099,1.053959,0.003059,0.002630
1.055105,1.055581,0.003232,0.002762
1.055680,1.056955,0.003339,0.002824
1.057185,1.057418,0.003446,0.002956
1.058031,1.058006,0.003714,0.003149
1.059025,1.058774,0.003944,0.003281
1.060085,1.059619,0.004108,0.003374
1.061028,1.060684,0.004216,0.003497
1.063496,1.061620,0.004419,0.003530
1.064549,1.063201,0.004583,0.003533
1.064883,1.063967,0.004748,0.003626
1.065681,1.064494,0.004847,0.003659
1.066827,1.065088,0.004918,0.003722
