Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.229330,1.268732,0.003323,0.001426
1.231496,1.268753,0.003326,0.001427
1.232239,1.269147,0.003368,0.001428
1.232965,1.269195,0.003440,0.001490
1.233894,1.269445,0.003484,0.001521
1.234805,1.269653,0.003410,0.001492
1.236015,1.270786,0.003413,0.001523
1.237229,1.271266,0.003446,0.001493
1.238076,1.271333,0.003530,0.001586
1.239428,1.271144,0.003574,0.001618
1.240127,1.271362,0.003509,0.001681
1.241153,1.271798,0.003581,0.001803
1.242852,1.271830,0.003693,0.001926
1.243187,1.272508,0.003807,0.002080
1.244233,1.272641,0.003813,0.002142
1.246649,1.273718,0.003817,0.002174
1.247943,1.273527,0.003890,0.002206
1.248843,1.273355,0.004074,0.002330
1.249068,1.273972,0.004189,0.002362
1.250688,1.275205,0.004224,0.002425
1.251745,1.277078,0.004309,0.002487
1.253249,1.277523,0.004493,0.002519
1.255392,1.277779,0.004648,0.002612
1.255607,1.279033,0.004684,0.002583
1.256830,1.279036,0.004719,0.002584
1.257798,1.280075,0.004905,0.002617
1.258931,1.280456,0.005020,0.002711
1.260675,1.280914,0.005167,0.002805
1.261584,1.281657,0.005244,0.002807
1.262550,1.282259,0.005391,0.002870
1.263661,1.283344,0.005579,0.002902
1.265153,1.284724,0.005767,0.002997
1.266643,1.285401,0.005804,0.002967
1.268217,1.286478,0.005842,0.003000
1.270348,1.287145,0.005919,0.003033
1.270982,1.287804,0.006067,0.003127
1.271995,1.288227,0.006145,0.003253
1.272776,1.289137,0.006183,0.003286
1.274759,1.290039,0.006301,0.003380
1.276782,1.291635,0.006379,0.003475
1.277492,1.292955,0.006458,0.003509
1.278256,1.293963,0.006577,0.003646
1.278851,1.293812,0.006625,0.003617
1.281259,1.295690,0.006673,0.003650
1.282965,1.296943,0.006639,0.003683
1.284158,1.297850,0.006647,0.003746
1.284633,1.298203,0.006727,0.003780
1.286074,1.299259,0.006775,0.003844
1.288054,1.300384,0.006824,0.003877
1.289238,1.300847,0.006872,0.003984
1.290765,1.301699,0.006881,0.003955
1.291901,1.303668,0.006962,0.003926
1.293299,1.305073,0.007115,0.003990
1.294072,1.306498,0.007227,0.004066
1.296669,1.307301,0.007276,0.004068
1.297292,1.308401,0.007315,0.004070
1.298114,1.309696,0.007427,0.004000
1.299468,1.310726,0.007582,0.004107
1.300472,1.311474,0.007768,0.004140
1.302876,1.312196,0.008038,0.004142
1.302922,1.312307,0.008193,0.004176
1.304438,1.313862,0.008391,0.004178
1.305361,1.315119,0.008579,0.004212
1.306284,1.316340,0.008808,0.004214
1.307291,1.317612,0.009070,0.004080
1.308523,1.318720,0.009332,0.004145
1.311027,1.320493,0.009489,0.004253
1.312239,1.320901,0.009648,0.004255
1.314059,1.322102,0.009849,0.004216
1.314631,1.322975,0.010113,0.004155
1.315459,1.323677,0.010387,0.004231
1.316434,1.324717,0.010589,0.004307
1.317716,1.326585,0.010748,0.004310
1.319399,1.328199,0.010952,0.004281
1.322071,1.329505,0.011113,0.004389
1.323444,1.330192,0.011423,0.004560
1.324960,1.331463,0.011627,0.004701
1.327200,1.332716,0.011949,0.004809
1.326770,1.333072,0.012305,0.005013
1.328132,1.333969,0.012629,0.005248
1.329829,1.334631,0.012986,0.005421
1.330882,1.337471,0.013375,0.005520
1.332680,1.337864,0.013883,0.005692
1.334913,1.339847,0.014469,0.005897
1.336076,1.341004,0.015065,0.006197
1.338028,1.342448,0.015620,0.006360
1.338660,1.343053,0.016175,0.006523
1.340883,1.343763,0.016732,0.006750
1.341842,1.344928,0.017322,0.007019
1.344228,1.347223,0.017912,0.007214
1.345860,1.348809,0.018504,0.007485
1.347779,1.350537,0.019206,0.007756
1.349951,1.351712,0.019909,0.008091
1.351676,1.352630,0.020582,0.008362
1.353763,1.353427,0.021332,0.008666
1.356166,1.354546,0.022248,0.009002
1.356530,1.355520,0.023197,0.009338
1.358351,1.356961,0.024151,0.009771
1.361042,1.358118,0.025107,0.010247
1.361983,1.360397,0.026174,0.010724
1.364118,1.362287,0.027396,0.011234
1.365760,1.363046,0.028774,0.011808
1.368240,1.363562,0.030231,0.012415
1.371080,1.364561,0.031747,0.013087
1.373077,1.366081,0.033531,0.013760
1.374733,1.367667,0.035484,0.014401
1.376676,1.369186,0.037473,0.015011
1.378922,1.369762,0.039586,0.015686
1.380908,1.372289,0.041857,0.016361
1.382328,1.373485,0.044321,0.017210
1.384617,1.374311,0.046791,0.018124
1.387305,1.374982,0.049510,0.019137
1.389912,1.377170,0.052435,0.020129
1.392183,1.378300,0.055679,0.021241
1.393764,1.378454,0.059039,0.022354
1.394661,1.379416,0.062730,0.023641
1.396638,1.381280,0.066664,0.025028
1.398377,1.383441,0.071007,0.026394
1.401019,1.384441,0.075504,0.027826
1.404172,1.385215,0.080135,0.029390
1.405829,1.385610,0.085011,0.030988
1.408301,1.386944,0.090257,0.032783
1.410435,1.388243,0.095953,0.034688
1.412504,1.389422,0.101976,0.036769
1.414868,1.390431,0.108054,0.038744
1.417375,1.392631,0.110979,0.039682
1.419695,1.394514,0.114027,0.040651
1.421091,1.395370,0.117131,0.041686
1.423012,1.396378,0.120195,0.042641
1.425713,1.396594,0.123579,0.043737
1.428647,1.397523,0.126901,0.044732
1.430527,1.398548,0.130304,0.045668
