Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.310270,1.410363,0.011195,0.006335
1.312275,1.413915,0.011737,0.006622
1.314024,1.415934,0.012047,0.006945
1.315331,1.417270,0.012327,0.007270
1.317004,1.420091,0.012649,0.007561
1.317944,1.422287,0.013111,0.007807
1.318878,1.424721,0.013735,0.008133
1.319102,1.425566,0.014284,0.008461
1.321300,1.429102,0.014909,0.008721
1.322830,1.431329,0.015536,0.009015
1.325071,1.433642,0.016163,0.009310
1.326293,1.435915,0.016823,0.009606
1.328741,1.438743,0.017485,0.010004
1.330424,1.440063,0.018299,0.010370
1.331747,1.442364,0.019190,0.010886
1.333610,1.444886,0.020009,0.011438
1.335002,1.448533,0.020874,0.012025
1.336514,1.450935,0.021890,0.012543
1.338364,1.453647,0.023026,0.013052
1.340251,1.456442,0.024197,0.013701
1.341937,1.457814,0.025381,0.014442
1.343506,1.460094,0.026560,0.015139
1.345222,1.462482,0.027968,0.015802
1.347626,1.465334,0.029423,0.016536
1.348326,1.469148,0.030957,0.017342
1.349155,1.470996,0.032678,0.018265
1.351778,1.472905,0.034688,0.019295
1.353959,1.474753,0.036810,0.020513
1.356086,1.476832,0.039102,0.021768
1.358040,1.479341,0.041662,0.022981
1.360100,1.480627,0.044315,0.024384
1.361728,1.484392,0.047116,0.025824
1.363741,1.486436,0.050167,0.027490
1.365872,1.489581,0.053566,0.029195
1.368034,1.492750,0.057126,0.030951
1.369391,1.496199,0.060690,0.032767
1.373561,1.498803,0.064536,0.034726
1.375624,1.500709,0.068666,0.036877
1.377214,1.502452,0.073114,0.039328
1.379535,1.504869,0.078037,0.041902
1.380497,1.507666,0.083337,0.044540
1.383641,1.510163,0.088870,0.047409
1.385425,1.514263,0.094938,0.050463
1.385575,1.516606,0.101329,0.053783
1.387550,1.517383,0.108048,0.057228
1.390290,1.521936,0.115338,0.060933
1.393036,1.523736,0.122877,0.064905
1.394755,1.525652,0.130711,0.068992
1.397332,1.528835,0.139001,0.073506
1.399488,1.530263,0.147867,0.078352
1.401576,1.534664,0.157615,0.083627
1.403442,1.536363,0.168028,0.089368
1.406113,1.538491,0.179058,0.095408
1.408223,1.540820,0.190029,0.101275
1.410168,1.544319,0.195184,0.104053
1.412059,1.546752,0.200481,0.107048
1.413928,1.550780,0.205965,0.110075
1.416759,1.553417,0.211502,0.113142
1.419213,1.555417,0.217242,0.116315
1.421301,1.556970,0.223063,0.119745
1.423014,1.559624,0.229031,0.123125
