Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.177533,1.220403,0.001285,0.001275
1.177513,1.220221,0.001340,0.001247
1.177761,1.219872,0.001335,0.001224
1.180779,1.220768,0.001331,0.001346
1.181088,1.220432,0.001369,0.001362
1.181817,1.220661,0.001451,0.001375
1.182039,1.220794,0.001521,0.001423
1.182691,1.220708,0.001506,0.001397
1.182974,1.220905,0.001508,0.001398
1.186148,1.220993,0.001542,0.001467
1.186767,1.220979,0.001620,0.001536
1.187041,1.221121,0.001730,0.001605
1.187738,1.221120,0.001731,0.001606
1.188500,1.221244,0.001765,0.001640
1.189193,1.222102,0.001800,0.001641
1.191679,1.224001,0.001910,0.001642
1.193023,1.224423,0.001956,0.001677
1.193515,1.224519,0.001990,0.001678
1.194098,1.224618,0.002025,0.001645
1.194187,1.224600,0.002104,0.001680
1.194826,1.224316,0.002183,0.001681
1.195429,1.221981,0.002186,0.001613
1.196859,1.222169,0.002221,0.001614
1.198479,1.222130,0.002332,0.001580
1.199780,1.222243,0.002412,0.001582
1.200223,1.223040,0.002414,0.001583
1.201724,1.224473,0.002340,0.001515
1.202797,1.224958,0.002342,0.001515
1.204429,1.225307,0.002388,0.001482
1.206182,1.225456,0.002513,0.001517
1.207886,1.225641,0.002516,0.001553
1.208786,1.225703,0.002519,0.001519
1.209877,1.225751,0.002521,0.001554
1.210067,1.225201,0.002567,0.001555
1.212605,1.224875,0.002649,0.001591
1.213068,1.225482,0.002608,0.001592
1.215212,1.225121,0.002689,0.001628
1.215300,1.226193,0.002770,0.001628
1.216495,1.226270,0.002818,0.001698
1.216986,1.226275,0.002900,0.001734
1.218044,1.227076,0.003015,0.001735
1.219783,1.227027,0.003175,0.001841
1.220167,1.227380,0.003413,0.001946
1.222078,1.227407,0.003607,0.002051
1.223245,1.227836,0.003691,0.002052
1.223778,1.228412,0.003819,0.002054
1.224386,1.229198,0.004014,0.002054
1.225759,1.229337,0.004254,0.002090
1.226833,1.230100,0.004450,0.002092
1.227274,1.230376,0.004534,0.002093
1.229731,1.230741,0.004696,0.002164
1.230724,1.231300,0.004860,0.002270
1.231554,1.231866,0.005023,0.002376
1.232237,1.231851,0.005141,0.002412
1.232945,1.232021,0.005271,0.002378
1.233329,1.233507,0.005402,0.002450
1.233929,1.233579,0.005532,0.002522
1.235070,1.234147,0.005618,0.002558
1.236286,1.234496,0.005670,0.002595
1.237529,1.234672,0.005756,0.002702
1.238466,1.234856,0.005842,0.002739
1.239932,1.235929,0.005894,0.002845
1.240654,1.236582,0.005981,0.002952
1.241820,1.236761,0.006068,0.003024
1.242775,1.237574,0.006248,0.003061
1.243565,1.237878,0.006300,0.003168
1.244364,1.238220,0.006342,0.003205
1.245120,1.238444,0.006522,0.003242
1.246219,1.238643,0.006656,0.003243
1.247637,1.239404,0.006662,0.003315
1.248911,1.239500,0.006669,0.003353
1.249230,1.240733,0.006758,0.003355
1.250573,1.241446,0.006893,0.003392
1.250815,1.242671,0.007028,0.003429
1.252037,1.242800,0.007035,0.003431
1.253047,1.243630,0.007077,0.003469
1.253928,1.243894,0.007248,0.003577
1.254813,1.244318,0.007431,0.003579
1.255349,1.244872,0.007615,0.003652
1.255909,1.246092,0.007659,0.003618
1.256695,1.246815,0.007878,0.003621
1.258152,1.247516,0.008144,0.003658
1.259397,1.248289,0.008319,0.003732
1.260346,1.248648,0.008576,0.003876
1.261306,1.248815,0.008913,0.003949
1.262894,1.249229,0.009216,0.003951
1.263679,1.249758,0.009437,0.003989
1.264258,1.251008,0.009564,0.004027
1.265751,1.251506,0.009740,0.004101
1.266319,1.251765,0.010079,0.004174
1.267377,1.252481,0.010384,0.004248
1.269482,1.253211,0.010525,0.004322
1.269435,1.253344,0.010654,0.004396
1.270737,1.254086,0.010784,0.004434
1.272311,1.255202,0.010961,0.004580
1.272758,1.255651,0.011091,0.004618
1.274614,1.256100,0.011139,0.004620
1.275910,1.257338,0.011271,0.004695
1.276934,1.257685,0.011416,0.004698
1.278035,1.258023,0.011597,0.004772
1.278745,1.259212,0.011730,0.004930
1.279754,1.260143,0.011911,0.005053
1.281865,1.260883,0.012224,0.005092
1.282982,1.262462,0.012574,0.005179
1.284220,1.263682,0.012888,0.005181
1.285437,1.263662,0.013203,0.005305
1.286302,1.265428,0.013554,0.005428
1.288378,1.265650,0.013918,0.005551
1.290731,1.266343,0.014282,0.005711
1.292337,1.267678,0.014684,0.005871
1.292564,1.267420,0.015219,0.006031
1.293769,1.269304,0.015755,0.006226
1.295928,1.270561,0.016293,0.006423
1.297194,1.271349,0.016821,0.006692
1.298577,1.271813,0.017313,0.006889
1.299518,1.272321,0.017853,0.007037
1.302339,1.273761,0.018382,0.007223
1.303555,1.274116,0.018963,0.007492
1.304411,1.275039,0.019411,0.007714
1.306949,1.275683,0.019909,0.008057
1.308741,1.276349,0.020492,0.008316
1.310814,1.277379,0.021211,0.008624
1.311971,1.278656,0.021919,0.008968
1.313266,1.279210,0.022629,0.009350
1.315540,1.279530,0.023438,0.009731
1.319505,1.280191,0.024288,0.010186
1.321329,1.280885,0.025176,0.010641
1.322417,1.283069,0.026116,0.011133
1.322712,1.282394,0.027194,0.011639
1.323850,1.283662,0.028360,0.012181
1.326678,1.284216,0.029652,0.012760
1.328349,1.286106,0.031044,0.013339
1.331723,1.286848,0.032528,0.014029
1.333316,1.287788,0.034151,0.014757
1.334214,1.288276,0.035900,0.015571
1.336865,1.288808,0.037742,0.016422
1.337735,1.289906,0.039714,0.017263
1.341106,1.291141,0.041877,0.018251
1.343538,1.293368,0.044040,0.019215
1.345994,1.293713,0.046332,0.020291
1.347544,1.295253,0.048629,0.021368
1.349954,1.296183,0.051207,0.022556
1.352079,1.297284,0.053966,0.023868
1.353795,1.298169,0.056732,0.025244
1.357492,1.299695,0.059818,0.026743
1.359178,1.300606,0.063086,0.028317
1.359553,1.301741,0.066625,0.030090
1.361045,1.303263,0.070210,0.031902
