Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.264412,1.302133,0.000981,0.000949
1.268188,1.303037,0.001033,0.001028
1.269964,1.304463,0.001194,0.000972
1.270077,1.304477,0.001217,0.001035
1.275229,1.309671,0.001267,0.001088
1.277846,1.312025,0.001338,0.001234
1.278394,1.315835,0.001347,0.001359
1.278002,1.318674,0.001403,0.001413
1.277985,1.318321,0.001526,0.001416
1.281530,1.322968,0.001554,0.001586
1.282521,1.325531,0.001663,0.001726
1.283533,1.327788,0.001738,0.001810
1.287288,1.328933,0.001767,0.001980
1.287833,1.328471,0.001924,0.002074
1.289604,1.329806,0.001977,0.002247
1.291725,1.331199,0.002040,0.002396
1.294145,1.333812,0.002126,0.002515
1.295563,1.336570,0.002100,0.002713
1.295606,1.336538,0.002212,0.002832
1.297943,1.339700,0.002242,0.002952
1.301369,1.343132,0.002222,0.002984
1.302492,1.345060,0.002335,0.003017
1.303605,1.348768,0.002375,0.003105
1.303587,1.348749,0.002414,0.003250
1.308418,1.353958,0.002503,0.003283
1.309977,1.357339,0.002509,0.003291
1.312352,1.360261,0.002676,0.003357
1.316310,1.363272,0.002766,0.003422
1.316324,1.363276,0.002825,0.003514
1.321072,1.370830,0.002993,0.003523
1.324285,1.375308,0.003051,0.003615
1.326469,1.377769,0.003110,0.003683
1.328788,1.381022,0.003228,0.003726
1.333326,1.385832,0.003340,0.003889
1.335738,1.389917,0.003590,0.004017
1.339161,1.394861,0.003900,0.004241
1.344997,1.398987,0.004205,0.004430
1.346456,1.402848,0.004483,0.004654
1.349165,1.405698,0.004947,0.004845
1.355063,1.411325,0.005412,0.005096
1.359795,1.416892,0.005967,0.005410
1.363355,1.420344,0.006500,0.005793
1.366101,1.423694,0.007165,0.006264
1.366155,1.424532,0.007921,0.006652
1.376599,1.433763,0.008877,0.007222
1.381449,1.437515,0.009887,0.007885
1.386043,1.441425,0.011089,0.008646
1.389269,1.445786,0.012411,0.009434
1.389214,1.445980,0.013882,0.010264
1.398633,1.455403,0.015504,0.011405
1.403645,1.460916,0.017484,0.012705
1.409155,1.465422,0.019927,0.014426
1.413775,1.470837,0.022938,0.016530
1.418918,1.475815,0.026338,0.019049
1.423112,1.480708,0.027521,0.019890
1.427853,1.484184,0.028782,0.020788
1.433435,1.488258,0.030152,0.021748
1.437693,1.495200,0.031696,0.022761
1.443843,1.497948,0.033371,0.024013
1.449387,1.505840,0.034999,0.025336
1.453574,1.508397,0.037027,0.026705
