Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.248790,1.340800,0.003555,-0.001113
1.249423,1.339637,0.003536,-0.001086
1.249495,1.340682,0.003569,-0.001066
1.250034,1.341203,0.003553,-0.001113
1.252067,1.343001,0.003539,-0.001093
1.251955,1.344485,0.003528,-0.001131
1.252189,1.345166,0.003518,-0.001164
1.252204,1.345502,0.003542,-0.001145
1.252155,1.346032,0.003576,-0.001100
1.252467,1.349122,0.003611,-0.001030
1.252289,1.349707,0.003569,-0.001078
1.252554,1.350346,0.003647,-0.001126
1.252584,1.350992,0.003649,-0.001127
1.252703,1.351590,0.003651,-0.001128
1.253679,1.353416,0.003653,-0.001048
1.254581,1.354485,0.003742,-0.001096
1.254996,1.355545,0.003776,-0.001097
1.255051,1.358796,0.003746,-0.001098
1.255139,1.359500,0.003748,-0.001100
1.255122,1.359923,0.003750,-0.001149
1.255417,1.360366,0.003752,-0.001103
1.255448,1.361077,0.003830,-0.001104
1.256122,1.362102,0.003832,-0.001069
1.255589,1.362660,0.003878,-0.001070
1.256405,1.365621,0.003923,-0.001106
1.256647,1.367066,0.004001,-0.001060
1.256866,1.368030,0.003960,-0.000978
1.257250,1.368634,0.003962,-0.000979
1.257578,1.369265,0.004084,-0.000907
1.257908,1.369928,0.004087,-0.000872
1.257983,1.370880,0.004046,-0.000753
1.258692,1.371901,0.004092,-0.000718
1.258750,1.374118,0.004170,-0.000683
1.258972,1.374997,0.004292,-0.000563
1.259314,1.375797,0.004415,-0.000407
1.260043,1.376172,0.004493,-0.000335
1.260490,1.377660,0.004452,-0.000216
1.260538,1.378630,0.004454,-0.000180
1.260288,1.378675,0.004457,-0.000144
1.260420,1.379226,0.004459,-0.000181
1.260615,1.380097,0.004461,-0.000109
1.261480,1.380719,0.004508,-0.000072
1.261223,1.381558,0.004510,0.000000
1.261216,1.382276,0.004469,0.000000
1.261450,1.383666,0.004471,-0.000000
1.261538,1.384054,0.004430,0.000000
1.262485,1.384662,0.004432,0.000037
1.262884,1.384865,0.004391,-0.000050
1.263538,1.384668,0.004306,-0.000050
1.263052,1.384686,0.004264,-0.000160
1.263041,1.385805,0.004311,-0.000123
1.263494,1.386408,0.004358,-0.000086
1.263188,1.387592,0.004360,-0.000085
1.262164,1.388549,0.004285,-0.000011
1.262309,1.389890,0.004332,0.000136
1.262290,1.390392,0.004423,0.000137
1.262663,1.390568,0.004503,0.000211
1.262955,1.391234,0.004627,0.000174
1.262935,1.392777,0.004630,0.000137
1.262702,1.393719,0.004721,0.000212
1.262592,1.394702,0.004845,0.000287
1.262275,1.396155,0.004970,0.000362
1.262261,1.396815,0.004972,0.000523
1.262780,1.398110,0.004974,0.000598
1.262243,1.399481,0.005022,0.000785
1.262549,1.400817,0.004980,0.000824
1.261550,1.401727,0.005027,0.000787
1.261894,1.402658,0.005030,0.000863
1.262024,1.404547,0.005065,0.000901
1.262069,1.405814,0.005102,0.000941
