Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.209343,1.441800,0.005856,0.002980
1.210106,1.441231,0.005663,0.002982
1.210856,1.441844,0.005849,0.002983
1.210856,1.441844,0.006001,0.002984
1.210987,1.442238,0.006048,0.003060
1.214256,1.443273,0.006032,0.003056
1.214256,1.443273,0.005949,0.003052
1.214495,1.443595,0.006169,0.003049
1.215085,1.444252,0.006175,0.003112
1.215085,1.444252,0.006358,0.003115
1.215012,1.444559,0.006654,0.003117
1.215990,1.445613,0.006886,0.003180
1.215990,1.445613,0.006957,0.003243
1.218114,1.445868,0.006964,0.003306
1.218852,1.448498,0.007100,0.003308
1.218852,1.448498,0.007334,0.003311
1.218607,1.449476,0.007681,0.003374
1.219654,1.451190,0.007802,0.003376
1.219654,1.451190,0.007923,0.003440
1.220216,1.451525,0.008109,0.003382
1.220610,1.452572,0.008344,0.003385
1.220610,1.452572,0.008644,0.003448
1.220975,1.453415,0.008651,0.003572
1.220957,1.456094,0.008838,0.003637
1.220957,1.456094,0.008960,0.003639
1.222635,1.457114,0.009081,0.003642
1.224162,1.458535,0.009204,0.003788
1.224162,1.458535,0.009261,0.003934
1.224149,1.459470,0.009318,0.003937
1.223823,1.460871,0.009325,0.003940
1.223823,1.460871,0.009283,0.004004
1.224315,1.462299,0.009291,0.004150
1.224836,1.465145,0.009299,0.004357
1.224836,1.465145,0.009307,0.004361
1.225818,1.465572,0.009314,0.004363
1.226603,1.467410,0.009322,0.004489
1.226603,1.467410,0.009330,0.004636
1.227067,1.467921,0.009338,0.004722
1.226028,1.469065,0.009346,0.004664
1.226028,1.469065,0.009354,0.004667
1.226394,1.471680,0.009361,0.004793
1.226876,1.473553,0.009369,0.004860
1.226876,1.473553,0.009377,0.004865
1.227369,1.473982,0.009385,0.004807
1.230526,1.475651,0.009443,0.004871
1.230526,1.475651,0.009568,0.005020
1.231204,1.476231,0.009576,0.005149
1.231391,1.477122,0.009584,0.005154
1.231391,1.477122,0.009592,0.005220
1.232024,1.478700,0.009600,0.005347
1.232144,1.480302,0.009608,0.005434
1.232144,1.480302,0.009683,0.005439
1.232433,1.482408,0.009691,0.005445
1.233420,1.483947,0.009699,0.005594
1.233420,1.483947,0.009707,0.005867
1.235201,1.485274,0.009715,0.006080
1.236534,1.486833,0.009723,0.006149
1.236534,1.486833,0.009799,0.006279
1.237703,1.488532,0.009807,0.006679
1.238224,1.490931,0.009883,0.007018
1.238224,1.490931,0.009892,0.007149
1.238539,1.491567,0.010019,0.007092
1.240596,1.493271,0.010027,0.007350
1.240596,1.493271,0.010035,0.007753
1.241542,1.494479,0.010112,0.008157
1.243376,1.497289,0.010239,0.008289
1.243376,1.497289,0.010299,0.008547
1.244550,1.498935,0.010307,0.008868
1.246398,1.501353,0.010384,0.009189
1.246398,1.501353,0.010512,0.009385
1.246964,1.502352,0.010708,0.009519
1.248485,1.505392,0.010784,0.009652
1.248485,1.505392,0.010725,0.009850
1.249520,1.507023,0.010801,0.009984
1.251589,1.508596,0.010931,0.010119
1.251589,1.508596,0.011111,0.010253
1.252965,1.510579,0.011121,0.010450
1.254617,1.513483,0.011129,0.010522
1.254617,1.513483,0.011258,0.010532
1.255789,1.515756,0.011439,0.010541
1.259255,1.519054,0.011518,0.010740
1.259255,1.519054,0.011528,0.010813
1.260487,1.520675,0.011779,0.010822
1.262268,1.525538,0.011840,0.010832
1.262268,1.525538,0.011919,0.010904
1.263987,1.527168,0.011930,0.010977
1.267665,1.531636,0.012060,0.011050
1.267665,1.531636,0.012311,0.011059
1.268858,1.533585,0.012685,0.011068
1.270917,1.536537,0.012748,0.011142
1.270917,1.536537,0.012899,0.011215
1.274291,1.538857,0.013030,0.011288
1.275416,1.541684,0.013422,0.011297
1.275416,1.541684,0.013746,0.011371
1.276754,1.543418,0.014019,0.011574
1.279715,1.547644,0.014152,0.011584
1.279715,1.547644,0.014477,0.011593
1.282162,1.549831,0.014681,0.011667
1.284445,1.553643,0.015006,0.011742
1.284445,1.553643,0.015263,0.011816
1.285823,1.556409,0.015643,0.011956
1.290318,1.560245,0.015901,0.011966
1.290318,1.560245,0.016105,0.012040
1.291624,1.562644,0.016066,0.012180
1.294822,1.565389,0.016148,0.012408
1.294822,1.565389,0.016161,0.012482
1.296719,1.567935,0.016367,0.012492
1.301463,1.570946,0.016433,0.012566
1.301463,1.570946,0.016447,0.012708
1.303164,1.573576,0.016390,0.012719
1.304726,1.576164,0.016474,0.012729
1.304726,1.576164,0.016558,0.012738
1.306310,1.578349,0.016696,0.012967
1.310272,1.583190,0.016781,0.013197
1.310272,1.583190,0.016866,0.013339
1.312262,1.585487,0.016828,0.013503
1.315934,1.589187,0.016913,0.013930
1.315934,1.589187,0.016999,0.014227
1.317520,1.590823,0.017137,0.014458
1.320613,1.593552,0.017347,0.014604
1.320613,1.593552,0.017538,0.015033
1.322389,1.596197,0.017624,0.015528
1.325220,1.600036,0.017709,0.015891
1.325220,1.600036,0.017848,0.016190
1.326644,1.602965,0.018060,0.016423
1.331070,1.606456,0.018575,0.016919
1.331070,1.606456,0.018769,0.017416
1.332375,1.609538,0.018982,0.017695
1.335370,1.611164,0.019248,0.018041
1.335370,1.611164,0.019641,0.018408
1.337229,1.612031,0.020106,0.018687
1.340060,1.614077,0.020499,0.018836
1.340060,1.614077,0.020767,0.019183
1.341071,1.618043,0.021034,0.019531
1.346634,1.621107,0.021302,0.019814
1.346634,1.621107,0.021644,0.020321
1.348395,1.622928,0.022112,0.020829
1.351263,1.626287,0.022454,0.021314
1.351263,1.626287,0.022869,0.021598
1.352373,1.627875,0.023266,0.022082
1.356906,1.631592,0.023413,0.022658
1.356906,1.631592,0.023757,0.023234
1.358185,1.632834,0.024030,0.023811
1.362436,1.636549,0.024303,0.024323
1.362436,1.636549,0.024706,0.025104
1.363719,1.637443,0.025109,0.026088
1.365689,1.640693,0.025585,0.027005
1.365689,1.640693,0.026060,0.027722
1.368507,1.642681,0.026663,0.028665
1.372919,1.645445,0.027395,0.029609
1.372919,1.645445,0.028001,0.030331
1.375119,1.647140,0.028609,0.031190
1.377868,1.651062,0.029398,0.032003
1.377868,1.651062,0.030264,0.032952
1.378975,1.653597,0.031205,0.033904
1.383434,1.656628,0.031945,0.035040
1.383434,1.656628,0.032501,0.036243
1.385633,1.657414,0.033241,0.037471
1.388914,1.660128,0.034128,0.038768
1.388914,1.660128,0.034817,0.040137
1.390879,1.661709,0.035563,0.041441
1.394769,1.667053,0.036309,0.042974
1.394769,1.667053,0.037313,0.044849
1.397043,1.668883,0.038265,0.046569
1.400674,1.671899,0.039422,0.048588
1.400674,1.671899,0.040636,0.050746
1.402857,1.672908,0.041722,0.052977
1.406126,1.676956,0.043088,0.055643
1.406126,1.676956,0.044384,0.058449
1.407276,1.678142,0.045738,0.061259
1.411864,1.680576,0.047500,0.064305
1.411864,1.680576,0.049653,0.067564
1.414242,1.682271,0.051755,0.071103
1.418276,1.686341,0.054048,0.074991
1.418276,1.686341,0.056288,0.078838
1.419841,1.687847,0.057302,0.080590
1.423754,1.694037,0.058470,0.082423
1.423754,1.694037,0.059668,0.084215
1.426312,1.695214,0.060979,0.086235
1.431827,1.699370,0.062048,0.088208
1.431827,1.699370,0.063257,0.090269
1.433295,1.701602,0.064867,0.092453
