Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.214190,1.517299,0.010456,0.010422
1.214286,1.519071,0.010578,0.010498
1.215465,1.520310,0.010700,0.010636
1.215659,1.521213,0.010774,0.010648
1.215841,1.522087,0.010830,0.010787
1.217559,1.523815,0.010953,0.010927
1.218247,1.525754,0.011075,0.011003
1.218083,1.526604,0.011199,0.011080
1.218636,1.527825,0.011272,0.011287
1.218791,1.528788,0.011279,0.011364
1.219867,1.530815,0.011402,0.011441
1.220123,1.533458,0.011592,0.011453
1.220631,1.534800,0.011766,0.011661
1.221927,1.535463,0.011891,0.011738
1.223041,1.536759,0.012015,0.011687
1.223621,1.538776,0.012207,0.011765
1.224605,1.539481,0.012399,0.011844
1.224896,1.540274,0.012523,0.012119
1.226045,1.542386,0.012649,0.012327
1.227214,1.544705,0.012773,0.012406
1.227722,1.546240,0.012965,0.012616
1.228680,1.547643,0.013090,0.012760
1.229703,1.550265,0.013283,0.012906
1.230089,1.551888,0.013527,0.012986
1.231308,1.553105,0.013720,0.013066
1.232608,1.554415,0.014032,0.013366
1.232938,1.557029,0.014225,0.013732
1.233484,1.557451,0.014368,0.013902
1.234776,1.558917,0.014562,0.014048
1.235697,1.561530,0.014757,0.014260
1.236280,1.562758,0.014884,0.014563
1.237091,1.564493,0.015011,0.014866
1.239202,1.567522,0.015205,0.015037
1.240506,1.569732,0.015401,0.015276
1.241146,1.571241,0.015664,0.015781
1.241784,1.573528,0.015792,0.016088
1.242590,1.575797,0.016055,0.016394
1.243888,1.578696,0.016183,0.016634
1.244524,1.581532,0.016312,0.016941
1.245169,1.583229,0.016491,0.017382
1.246503,1.586710,0.016620,0.017669
1.248250,1.590196,0.016799,0.017957
1.249681,1.592478,0.017048,0.018244
1.251891,1.595879,0.017297,0.018824
1.252875,1.599279,0.017546,0.019404
1.253670,1.599445,0.017743,0.019896
1.254392,1.602245,0.017992,0.020458
1.255724,1.604814,0.018310,0.021019
1.256675,1.608616,0.018560,0.021582
1.257638,1.610789,0.018742,0.021944
1.260087,1.613634,0.019060,0.022533
1.261196,1.616587,0.019431,0.023258
1.262270,1.619253,0.019802,0.024053
1.263682,1.622265,0.020243,0.024782
1.263870,1.625227,0.020564,0.025786
1.265362,1.627438,0.020954,0.026652
1.266412,1.631581,0.021343,0.027452
1.267090,1.633331,0.021595,0.028321
1.269441,1.635516,0.022038,0.029125
1.270099,1.638491,0.022429,0.029930
1.271760,1.642250,0.022872,0.030829
1.273556,1.644287,0.023264,0.031868
1.274146,1.646661,0.023760,0.032977
1.275141,1.648198,0.024447,0.034225
1.276188,1.649363,0.025082,0.035476
1.276739,1.653428,0.025579,0.036706
1.277906,1.656996,0.025905,0.037871
1.279730,1.660971,0.026351,0.039199
1.281713,1.662251,0.026799,0.040599
1.282893,1.665183,0.027437,0.041867
1.284519,1.667482,0.028008,0.043508
1.285160,1.671652,0.028630,0.045289
1.285667,1.674207,0.029322,0.047212
1.286594,1.676401,0.029895,0.049137
1.287814,1.679513,0.030519,0.051203
1.288855,1.681571,0.031283,0.053274
1.289765,1.684177,0.032099,0.055421
1.292119,1.688579,0.032814,0.057712
1.293670,1.689868,0.033460,0.060032
1.294037,1.693055,0.034280,0.062635
1.294699,1.695747,0.035310,0.065244
1.295846,1.695974,0.036323,0.068161
1.297401,1.697300,0.037459,0.071344
1.298006,1.700187,0.038545,0.074697
1.299738,1.703676,0.039685,0.078127
1.300949,1.706183,0.040948,0.081637
1.301978,1.708168,0.042282,0.085223
1.303594,1.710880,0.043740,0.089337
1.304978,1.712745,0.045201,0.093532
1.306173,1.716049,0.046803,0.098114
1.307366,1.717589,0.048442,0.102989
1.308526,1.720854,0.050030,0.107486
1.310186,1.723662,0.051865,0.112228
1.311329,1.725053,0.053578,0.117478
1.312296,1.728599,0.055364,0.122906
1.313602,1.731661,0.057081,0.128700
1.314455,1.733209,0.058992,0.134864
1.315605,1.736890,0.061101,0.141068
1.316269,1.739463,0.063265,0.147570
1.316363,1.741550,0.065555,0.154540
1.318254,1.743398,0.067917,0.162026
1.321092,1.746498,0.070477,0.169981
1.322440,1.748092,0.073164,0.177954
1.323379,1.750352,0.075976,0.186617
1.324351,1.752353,0.078969,0.195755
1.325012,1.754343,0.082036,0.205418
1.326019,1.757919,0.085495,0.216403
1.327767,1.761908,0.089083,0.227915
1.328663,1.764920,0.093047,0.240203
1.329794,1.767547,0.097086,0.252257
1.331982,1.769425,0.099053,0.257959
1.333700,1.771576,0.101177,0.263751
1.335438,1.775594,0.103099,0.269832
1.336107,1.777524,0.105199,0.276283
1.337065,1.780815,0.107342,0.282886
1.338059,1.783834,0.109633,0.289568
1.338993,1.786748,0.111893,0.296631
