Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.385301,1.326581,0.005007,0.002336
1.386518,1.327358,0.005212,0.002481
1.387511,1.328014,0.005461,0.002565
1.388351,1.329949,0.005666,0.002757
1.389373,1.331259,0.005760,0.002796
1.390263,1.333516,0.005854,0.002870
1.390868,1.335607,0.005949,0.003135
1.391122,1.335784,0.006077,0.003245
1.391607,1.336706,0.006171,0.003354
1.392161,1.337432,0.006266,0.003393
1.393710,1.338434,0.006360,0.003503
1.395692,1.339456,0.006366,0.003613
1.396665,1.340612,0.006405,0.003760
1.398339,1.341697,0.006524,0.003953
1.398720,1.342878,0.006653,0.003993
1.400394,1.345773,0.006659,0.003961
1.401359,1.346264,0.006699,0.003964
1.402609,1.347225,0.006784,0.004075
1.403302,1.347754,0.006869,0.004114
1.404849,1.349030,0.006874,0.004190
1.405817,1.351126,0.006959,0.004158
1.406381,1.352058,0.007044,0.004125
1.408006,1.353743,0.007130,0.004238
1.408900,1.355424,0.007295,0.004350
1.409560,1.356903,0.007380,0.004463
1.410828,1.358057,0.007420,0.004466
1.411911,1.358457,0.007460,0.004506
1.413420,1.359301,0.007592,0.004619
1.413885,1.361791,0.007599,0.004769
1.416072,1.363035,0.007686,0.004919
1.417026,1.364752,0.007886,0.005069
1.418429,1.365996,0.008099,0.005305
1.419409,1.367509,0.008221,0.005505
1.420568,1.368981,0.008263,0.005778
1.421493,1.369675,0.008557,0.006052
1.424018,1.371580,0.008805,0.006362
1.424815,1.373095,0.009020,0.006636
1.425733,1.374504,0.009269,0.006874
1.427410,1.375611,0.009357,0.007112
1.428080,1.377332,0.009607,0.007351
1.429071,1.379386,0.009903,0.007662
1.431299,1.380850,0.010164,0.008012
1.432071,1.383387,0.010206,0.008362
1.433197,1.384416,0.010294,0.008565
1.433579,1.385320,0.010430,0.008731
1.435272,1.386890,0.010565,0.008972
1.436895,1.388262,0.010655,0.009288
1.439237,1.389629,0.010792,0.009517
1.439914,1.391486,0.011009,0.009797
1.442363,1.393493,0.011053,0.010115
1.443412,1.394520,0.011063,0.010396
1.444082,1.395601,0.011154,0.010678
1.445236,1.398102,0.011211,0.010959
1.445814,1.398764,0.011512,0.011278
1.446676,1.400106,0.011768,0.011597
1.447303,1.401906,0.011989,0.011917
1.449071,1.403659,0.012198,0.012275
1.450328,1.404544,0.012500,0.012596
1.453048,1.405733,0.012884,0.013105
1.454592,1.407893,0.013270,0.013651
1.456926,1.409053,0.013575,0.014160
1.457913,1.411059,0.013926,0.014597
1.458269,1.411487,0.014314,0.015271
1.459814,1.412070,0.014831,0.015935
1.461108,1.413527,0.015479,0.016525
1.461527,1.415126,0.016034,0.017153
1.462300,1.415608,0.016506,0.017818
1.463084,1.417571,0.017014,0.018573
1.463779,1.420097,0.017454,0.019292
1.465005,1.420828,0.017943,0.020011
1.465968,1.422844,0.018502,0.020844
1.468603,1.423623,0.019109,0.021679
1.469565,1.424720,0.019764,0.022515
1.471390,1.426485,0.020253,0.023239
1.474326,1.427482,0.020732,0.024204
1.476389,1.430367,0.021389,0.025246
1.476787,1.430901,0.022084,0.026278
1.477837,1.433667,0.022744,0.027363
1.478573,1.434969,0.023275,0.028374
1.479806,1.435926,0.023879,0.029538
1.479754,1.435963,0.024711,0.030793
1.480569,1.437084,0.025711,0.032164
1.483227,1.438564,0.026712,0.033563
1.484277,1.440522,0.027751,0.035053
1.484898,1.441480,0.028708,0.036659
1.487461,1.442096,0.029714,0.038396
1.487949,1.443291,0.030939,0.040214
1.489685,1.444141,0.032286,0.042149
1.490707,1.445493,0.033814,0.044291
1.492037,1.446075,0.035344,0.046192
1.493158,1.447981,0.036015,0.047113
1.495046,1.449354,0.036691,0.048085
1.496433,1.450270,0.037478,0.049010
1.497861,1.451582,0.038405,0.050048
1.499017,1.453243,0.039210,0.051061
1.500186,1.454941,0.039971,0.052146
1.500548,1.455351,0.040672,0.053212
