Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.339293,1.253225,0.001406,0.001160
1.338843,1.253059,0.001407,0.001160
1.339176,1.252992,0.001408,0.001161
1.340733,1.250136,0.001408,0.001221
1.343157,1.253165,0.001409,0.001217
1.343800,1.253577,0.001410,0.001264
1.344417,1.253578,0.001411,0.001257
1.344706,1.253550,0.001412,0.001218
1.345593,1.253817,0.001487,0.001218
1.346054,1.253853,0.001530,0.001264
1.347872,1.254202,0.001574,0.001232
1.348866,1.254196,0.001576,0.001188
1.350035,1.254372,0.001577,0.001222
1.350789,1.254630,0.001537,0.001366
1.352204,1.256667,0.001539,0.001401
1.354067,1.257554,0.001540,0.001402
1.355448,1.257747,0.001542,0.001369
1.356380,1.258153,0.001544,0.001336
1.357765,1.258407,0.001545,0.001292
1.358551,1.258644,0.001547,0.001293
1.358946,1.258720,0.001591,0.001249
1.359941,1.258841,0.001635,0.001216
1.361176,1.259191,0.001680,0.001216
1.362283,1.260276,0.001608,0.001296
1.363007,1.261611,0.001609,0.001297
1.364451,1.262199,0.001644,0.001253
1.365096,1.262457,0.001721,0.001220
1.366811,1.262291,0.001766,0.001299
1.367260,1.262794,0.001767,0.001334
1.368206,1.262660,0.001845,0.001301
1.368930,1.262545,0.001889,0.001302
1.369397,1.263285,0.002010,0.001336
1.371269,1.263992,0.002012,0.001415
1.371704,1.264163,0.002013,0.001461
1.372156,1.265389,0.002058,0.001428
1.373126,1.266162,0.002137,0.001508
1.373682,1.266877,0.002172,0.001542
1.375918,1.267128,0.002130,0.001655
1.376083,1.267207,0.002176,0.001578
1.376918,1.267540,0.002254,0.001579
1.377768,1.267977,0.002300,0.001625
1.379987,1.269003,0.002347,0.001659
1.380804,1.269694,0.002306,0.001660
1.382303,1.271136,0.002307,0.001661
1.382709,1.270949,0.002354,0.001662
1.383256,1.272569,0.002434,0.001709
1.383840,1.272892,0.002393,0.001709
1.384042,1.273503,0.002395,0.001710
1.384571,1.273751,0.002474,0.001745
1.385036,1.274155,0.002554,0.001826
1.386488,1.274617,0.002590,0.001793
1.387727,1.275749,0.002560,0.001839
1.390253,1.275904,0.002606,0.001806
1.390418,1.276315,0.002686,0.001807
1.390737,1.276641,0.002733,0.001762
1.391307,1.277775,0.002770,0.001718
1.391526,1.277554,0.002730,0.001718
1.392149,1.278353,0.002776,0.001754
1.393083,1.278907,0.002900,0.001721
1.393457,1.279212,0.002982,0.001722
1.394495,1.280826,0.003019,0.001677
1.396521,1.281576,0.003101,0.001723
1.397492,1.282328,0.003259,0.001759
1.398080,1.283039,0.003419,0.001726
