Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003679,0.004783
1.000898,0.999672,0.003876,0.004820
1.001990,1.000361,0.003914,0.004850
1.002923,1.000471,0.003873,0.004876
1.006095,1.004736,0.004009,0.004898
1.008332,1.005397,0.004031,0.004917
1.011122,1.005834,0.004051,0.004934
1.013242,1.006114,0.004152,0.004989
1.015148,1.006516,0.004163,0.005050
1.017403,1.006966,0.004302,0.005150
1.020198,1.007640,0.004400,0.005158
1.022036,1.008225,0.004508,0.005207
1.024418,1.010041,0.004701,0.005255
1.024422,1.010847,0.004884,0.005358
1.028817,1.011858,0.005121,0.005513
1.031205,1.013096,0.005400,0.005655
1.032049,1.013938,0.005547,0.005704
1.036169,1.017212,0.005816,0.005807
1.037668,1.017738,0.006142,0.005910
1.041839,1.020465,0.006375,0.006014
1.045127,1.022958,0.006691,0.006212
1.048187,1.024955,0.006965,0.006356
1.053055,1.027402,0.007201,0.006420
1.055895,1.029875,0.007575,0.006619
1.060308,1.031377,0.007770,0.006779
1.062976,1.033453,0.008008,0.006979
1.066955,1.035829,0.008333,0.007139
1.071579,1.038341,0.008530,0.007245
1.073188,1.039280,0.008834,0.007393
1.081004,1.042488,0.009035,0.007541
1.084931,1.045227,0.009150,0.007705
1.088048,1.047234,0.009414,0.007908
1.089549,1.048194,0.009771,0.008168
1.093618,1.050802,0.010039,0.008373
1.101544,1.053369,0.010356,0.008633
1.106761,1.056690,0.010718,0.008800
1.109327,1.058751,0.011079,0.008965
1.115445,1.061375,0.011444,0.009268
1.118085,1.061821,0.011857,0.009478
1.125238,1.066256,0.012316,0.009687
1.131941,1.068743,0.013023,0.009953
1.133856,1.069955,0.013687,0.010261
1.142300,1.074103,0.014490,0.010680
1.143567,1.075214,0.015334,0.011145
1.152490,1.078057,0.016394,0.011569
1.156791,1.081159,0.017643,0.012037
1.159139,1.082307,0.019090,0.012702
1.164621,1.085456,0.020690,0.013414
1.167419,1.086237,0.022826,0.014323
1.173883,1.089170,0.025179,0.015279
1.177381,1.091525,0.028083,0.016535
1.184000,1.094766,0.031980,0.018305
1.189814,1.096631,0.036739,0.020379
1.190426,1.097779,0.038270,0.021028
1.200051,1.102330,0.039979,0.021775
1.204807,1.103250,0.041662,0.022575
1.209643,1.106431,0.043646,0.023461
1.216644,1.109065,0.045881,0.024439
1.217774,1.109841,0.048294,0.025396
1.229101,1.113646,0.051097,0.026669
