Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.122026,1.270295,0.003142,0.002523
1.121583,1.270191,0.003244,0.002569
1.122184,1.270138,0.003327,0.002503
1.122617,1.270416,0.003298,0.002354
1.122904,1.270574,0.003275,0.002273
1.123155,1.270679,0.003256,0.002325
1.123686,1.270962,0.003282,0.002419
1.124056,1.270968,0.003336,0.002535
1.125017,1.271024,0.003300,0.002502
1.125057,1.271341,0.003304,0.002423
1.125645,1.271518,0.003307,0.002528
1.126106,1.271709,0.003341,0.002495
1.127409,1.271989,0.003385,0.002531
1.128202,1.272046,0.003389,0.002452
1.128718,1.272516,0.003392,0.002487
1.129280,1.273104,0.003467,0.002454
1.129708,1.274029,0.003512,0.002502
1.130447,1.274295,0.003517,0.002573
1.130841,1.274567,0.003520,0.002644
1.131670,1.275141,0.003564,0.002970
1.132183,1.275165,0.003639,0.002972
1.133138,1.275918,0.003715,0.002928
1.133861,1.276138,0.003720,0.003000
1.134517,1.276308,0.003723,0.003152
1.134771,1.276668,0.003768,0.003201
1.135450,1.276925,0.003885,0.003202
1.135592,1.277385,0.003962,0.003239
1.136524,1.277620,0.003997,0.003357
1.137268,1.278032,0.004042,0.003511
1.137809,1.278761,0.004087,0.003629
1.138437,1.279859,0.004133,0.003713
1.139386,1.280782,0.004138,0.003668
1.140072,1.282231,0.004111,0.003669
1.140696,1.283332,0.004115,0.003706
1.141729,1.284440,0.004119,0.003568
1.142635,1.284870,0.004165,0.003617
1.142673,1.285282,0.004171,0.003666
1.142960,1.286042,0.004102,0.003598
1.143113,1.286162,0.004106,0.003635
1.143638,1.287434,0.004141,0.003673
1.144495,1.287964,0.004178,0.003757
1.144799,1.289127,0.004110,0.003841
1.145976,1.290409,0.004042,0.003844
1.147602,1.291447,0.004046,0.003811
1.148498,1.291788,0.004082,0.003849
1.148880,1.292349,0.004161,0.003957
1.149531,1.293644,0.004198,0.004113
1.150562,1.295003,0.004160,0.004197
1.151372,1.295772,0.004206,0.004317
1.151873,1.296523,0.004284,0.004319
1.152303,1.297203,0.004364,0.004357
1.153094,1.298505,0.004369,0.004395
