Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.122026,1.270295,0.003996,0.002724
1.121958,1.270393,0.004068,0.002827
1.122269,1.270469,0.004126,0.002736
1.122658,1.270241,0.004119,0.002820
1.122881,1.270251,0.004200,0.002890
1.123011,1.270522,0.004235,0.002950
1.123223,1.270853,0.004297,0.002952
1.123440,1.273440,0.004281,0.002953
1.123582,1.274519,0.004353,0.002958
1.124526,1.275725,0.004496,0.003112
1.125198,1.276159,0.004498,0.003162
1.125032,1.276673,0.004471,0.003247
1.125416,1.277024,0.004513,0.003367
1.125489,1.277607,0.004545,0.003487
1.125523,1.278445,0.004578,0.003678
1.125664,1.280448,0.004581,0.003717
1.125577,1.280982,0.004583,0.003756
1.125674,1.281799,0.004586,0.003947
1.126063,1.282114,0.004659,0.003951
1.126194,1.282318,0.004631,0.003908
1.126739,1.282408,0.004634,0.003983
1.126732,1.284016,0.004677,0.004105
1.126736,1.285713,0.004649,0.004227
1.126826,1.286563,0.004692,0.004302
1.126954,1.287527,0.004665,0.004343
1.126951,1.288358,0.004779,0.004454
1.126958,1.288745,0.004811,0.004495
1.126903,1.289582,0.004844,0.004571
1.126423,1.290906,0.004847,0.004576
1.126741,1.291876,0.004819,0.004617
1.126438,1.292843,0.004822,0.004658
1.125971,1.293837,0.004784,0.004699
1.125565,1.294770,0.004786,0.004740
1.125704,1.295798,0.004830,0.004780
1.125825,1.297440,0.004904,0.004868
1.125583,1.298458,0.005008,0.004837
1.125408,1.300397,0.004869,0.004806
1.125352,1.301094,0.004901,0.004775
1.124983,1.301934,0.004935,0.004781
1.125296,1.302378,0.004938,0.004786
1.125386,1.303819,0.004900,0.004756
1.125314,1.305263,0.005015,0.004761
1.125516,1.306613,0.004987,0.004694
1.124996,1.308069,0.005102,0.004772
1.124916,1.309805,0.005207,0.004742
1.124797,1.310771,0.005241,0.004857
1.124460,1.311927,0.005212,0.004863
1.124617,1.313186,0.005287,0.004869
1.124297,1.315771,0.005321,0.004910
1.123829,1.316529,0.005283,0.004988
1.124049,1.317841,0.005184,0.005066
1.123390,1.319567,0.005258,0.005218
1.123232,1.321308,0.005373,0.005297
1.122940,1.322198,0.005417,0.005339
1.123182,1.324177,0.005379,0.005381
1.122794,1.326160,0.005352,0.005424
1.122598,1.327177,0.005355,0.005503
1.122732,1.328089,0.005388,0.005619
1.122714,1.329195,0.005392,0.005662
1.122604,1.331343,0.005364,0.005667
1.122601,1.332527,0.005409,0.005712
1.122647,1.334203,0.005514,0.005829
1.122678,1.336096,0.005548,0.005873
1.122240,1.337632,0.005552,0.006027
1.122250,1.339218,0.005669,0.006071
1.122544,1.340714,0.005671,0.006040
1.122910,1.342516,0.005747,0.006010
1.123124,1.344020,0.005822,0.006053
1.123714,1.345517,0.005857,0.006134
1.123534,1.347679,0.005901,0.006215
1.123666,1.349593,0.006008,0.006259
1.124025,1.351724,0.006084,0.006228
1.124139,1.352648,0.006159,0.006235
1.124352,1.354265,0.006235,0.006242
1.124266,1.355948,0.006312,0.006398
1.124401,1.356748,0.006429,0.006406
1.125052,1.358221,0.006589,0.006451
1.125058,1.361267,0.006676,0.006572
1.125681,1.362651,0.006763,0.006580
1.125898,1.363776,0.006767,0.006700
1.126073,1.365209,0.006957,0.006858
1.126454,1.367071,0.007075,0.006942
1.126961,1.369713,0.007121,0.006987
1.128219,1.371836,0.007209,0.007032
1.127996,1.374278,0.007327,0.007116
1.128875,1.376431,0.007414,0.007276
1.129496,1.377928,0.007460,0.007435
1.130104,1.379600,0.007506,0.007556
1.130511,1.381719,0.007468,0.007640
1.130897,1.382604,0.007514,0.007686
1.131120,1.386038,0.007518,0.007694
1.131912,1.387946,0.007480,0.007741
1.132330,1.389856,0.007485,0.007711
1.132627,1.390725,0.007489,0.007758
1.133589,1.394093,0.007535,0.007767
1.135089,1.395557,0.007539,0.007852
1.135901,1.396776,0.007575,0.007989
1.136106,1.399004,0.007611,0.008164
1.137242,1.401036,0.007615,0.008302
1.137481,1.404292,0.007620,0.008350
1.137878,1.408057,0.007698,0.008412
1.138580,1.409726,0.007734,0.008512
1.139413,1.411466,0.007781,0.008611
1.140623,1.413851,0.007869,0.008749
1.141584,1.416166,0.007873,0.008849
1.142362,1.418538,0.007877,0.008988
1.142724,1.420473,0.007956,0.009127
1.143423,1.422999,0.007992,0.009265
1.144303,1.426159,0.007996,0.009366
1.145262,1.428726,0.008032,0.009466
1.146286,1.431986,0.008037,0.009567
1.145714,1.433567,0.008084,0.009617
1.146938,1.434757,0.008088,0.009628
1.147691,1.438232,0.008093,0.009638
1.148241,1.440439,0.008129,0.009740
1.149162,1.443274,0.008134,0.009829
1.149980,1.444511,0.008138,0.009919
1.151635,1.447237,0.008175,0.009970
1.152059,1.449580,0.008179,0.010060
1.152874,1.452438,0.008216,0.010190
1.153307,1.455045,0.008295,0.010320
1.154115,1.456695,0.008342,0.010411
1.155256,1.460728,0.008315,0.010461
1.156042,1.463691,0.008351,0.010471
1.156841,1.466450,0.008399,0.010562
1.157680,1.468094,0.008435,0.010693
1.158693,1.470617,0.008472,0.010824
1.159157,1.472455,0.008477,0.010994
1.161046,1.475132,0.008481,0.011205
1.160991,1.476112,0.008529,0.011417
1.161859,1.478537,0.008566,0.011550
1.162643,1.480721,0.008646,0.011763
1.163361,1.482771,0.008726,0.012015
1.163933,1.485313,0.008838,0.012229
1.164792,1.487584,0.008993,0.012443
1.165501,1.490114,0.009106,0.012618
1.166711,1.491851,0.009262,0.012793
1.167945,1.494512,0.009568,0.013088
1.168516,1.496476,0.009810,0.013423
1.169186,1.498378,0.009966,0.013678
1.170414,1.500650,0.010165,0.013907
1.171116,1.501559,0.010333,0.014083
1.172278,1.503642,0.010575,0.014313
1.173529,1.505671,0.010850,0.014545
1.174050,1.507868,0.011006,0.014777
1.174939,1.510552,0.011174,0.015090
1.176386,1.512645,0.011374,0.015405
1.176395,1.513904,0.011575,0.015761
1.177828,1.514432,0.011775,0.016118
1.178213,1.517805,0.011944,0.016393
1.179527,1.521417,0.012113,0.016792
1.180541,1.522789,0.012347,0.017150
1.181374,1.524734,0.012550,0.017509
1.181950,1.526936,0.012818,0.017952
1.182257,1.529186,0.013096,0.018450
1.183183,1.531974,0.013375,0.019018
1.184401,1.535121,0.013611,0.019599
1.186116,1.537970,0.013923,0.020084
1.186457,1.539328,0.014235,0.020612
1.187845,1.544931,0.014634,0.021225
1.188649,1.547059,0.014990,0.021797
1.190422,1.546857,0.015423,0.022371
1.191045,1.550002,0.015933,0.022961
1.192204,1.553532,0.016410,0.023634
1.193684,1.554176,0.016921,0.024474
1.193742,1.557684,0.017432,0.025192
1.194758,1.558847,0.017956,0.026160
1.194995,1.561402,0.018512,0.027269
