Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.122026,1.270295,0.003289,0.001705
1.121954,1.270209,0.003258,0.001670
1.122340,1.270356,0.003232,0.001694
1.122489,1.270633,0.003267,0.001714
1.122734,1.270904,0.003295,0.001875
1.123082,1.271451,0.003274,0.001838
1.123269,1.271756,0.003255,0.001806
1.123872,1.272127,0.003280,0.001814
1.124065,1.272508,0.003283,0.001642
1.124461,1.272805,0.003286,0.001643
1.125094,1.273304,0.003289,0.001749
1.125297,1.273734,0.003291,0.001785
1.125466,1.274787,0.003324,0.001822
1.125471,1.275862,0.003327,0.001789
1.125811,1.276966,0.003330,0.001929
1.126708,1.277765,0.003373,0.001896
1.126693,1.278789,0.003416,0.001932
1.126902,1.279178,0.003530,0.001969
1.127054,1.279855,0.003533,0.002088
1.127424,1.280447,0.003496,0.002091
1.127661,1.280617,0.003539,0.002197
1.128139,1.281456,0.003582,0.002304
1.127919,1.283813,0.003616,0.002341
1.129086,1.285103,0.003578,0.002518
1.128788,1.286247,0.003581,0.002708
1.129680,1.286772,0.003624,0.002711
1.129456,1.287212,0.003739,0.002713
1.129544,1.288209,0.003784,0.002869
1.129773,1.288756,0.003787,0.003024
1.129875,1.289594,0.003831,0.003026
1.130422,1.290248,0.003864,0.003133
1.130497,1.292618,0.003898,0.003171
1.130728,1.293580,0.003830,0.003256
1.131598,1.295016,0.003792,0.003259
1.131337,1.295803,0.003836,0.003297
1.132176,1.297895,0.003911,0.003347
1.132498,1.298514,0.003986,0.003398
1.132574,1.299453,0.003959,0.003519
1.132889,1.299593,0.003961,0.003605
1.133128,1.300538,0.003995,0.003608
1.133704,1.301599,0.004071,0.003694
1.134256,1.303016,0.004075,0.003816
1.134490,1.304491,0.004006,0.003784
1.134884,1.306262,0.003968,0.003823
1.135169,1.307546,0.004002,0.003945
1.135444,1.309061,0.004079,0.003996
1.135673,1.309996,0.004155,0.004118
1.136646,1.311292,0.004117,0.004157
1.137246,1.312627,0.004161,0.004197
1.138162,1.314315,0.004195,0.004200
1.138882,1.315456,0.004230,0.004239
1.139258,1.316778,0.004193,0.004279
1.139583,1.318364,0.004154,0.004282
1.140221,1.319113,0.004230,0.004286
1.141573,1.320699,0.004275,0.004326
1.142326,1.321865,0.004311,0.004329
1.142695,1.322975,0.004241,0.004333
1.143285,1.324812,0.004202,0.004336
1.143956,1.326338,0.004278,0.004340
1.144988,1.327856,0.004324,0.004344
1.145423,1.329413,0.004328,0.004383
1.146316,1.330530,0.004259,0.004387
1.147044,1.331521,0.004262,0.004391
1.147907,1.333182,0.004297,0.004358
1.148750,1.334682,0.004269,0.004398
1.149588,1.335491,0.004242,0.004438
1.150812,1.337486,0.004213,0.004442
1.152522,1.339467,0.004290,0.004446
1.154252,1.340628,0.004336,0.004486
1.155070,1.342542,0.004414,0.004527
1.155973,1.344108,0.004419,0.004567
1.156564,1.345819,0.004379,0.004571
1.157915,1.347722,0.004424,0.004574
1.158916,1.349272,0.004470,0.004615
1.159274,1.350185,0.004549,0.004655
1.160231,1.350954,0.004479,0.004696
1.161473,1.352236,0.004408,0.004700
1.162417,1.353446,0.004485,0.004703
1.163816,1.355626,0.004606,0.004780
1.164580,1.358091,0.004791,0.004859
1.165358,1.360178,0.004753,0.004863
1.166429,1.361349,0.004863,0.004867
1.167484,1.363423,0.005017,0.004871
1.169893,1.364531,0.005171,0.004949
1.170895,1.366841,0.005208,0.004954
1.172264,1.369215,0.005181,0.004958
1.173325,1.370655,0.005258,0.004961
1.174263,1.372056,0.005369,0.005002
1.176010,1.373908,0.005481,0.005081
1.176613,1.376510,0.005604,0.005160
1.177998,1.378535,0.005845,0.005164
1.178983,1.379532,0.006074,0.005168
1.179456,1.380762,0.006229,0.005246
1.181026,1.381310,0.006353,0.005363
1.181693,1.383056,0.006445,0.005368
1.182718,1.385059,0.006687,0.005334
1.183777,1.387842,0.006811,0.005375
1.185017,1.389296,0.006816,0.005454
1.186349,1.390222,0.006866,0.005497
1.186927,1.391404,0.006871,0.005502
1.188190,1.393134,0.007028,0.005619
1.189599,1.394995,0.007271,0.005699
1.190561,1.397613,0.007439,0.005778
1.191890,1.399501,0.007532,0.005821
1.192659,1.400385,0.007538,0.005789
1.194425,1.401379,0.007545,0.005793
1.195375,1.402793,0.007638,0.005834
1.196180,1.404978,0.007731,0.005877
1.197880,1.407788,0.007738,0.005921
1.198559,1.409554,0.007744,0.005964
1.198934,1.411278,0.007751,0.006043
1.199931,1.411543,0.007801,0.006162
1.201207,1.412829,0.007894,0.006243
1.201882,1.414344,0.007901,0.006324
1.203584,1.415627,0.007995,0.006571
1.204928,1.417215,0.008045,0.006576
1.205942,1.417973,0.008052,0.006695
1.207402,1.420482,0.008059,0.006905
1.208355,1.422111,0.007977,0.007025
1.208924,1.423865,0.007984,0.007273
1.210966,1.425806,0.007991,0.007558
1.212410,1.428417,0.008031,0.007843
1.214275,1.429368,0.008115,0.008053
1.215416,1.430666,0.008155,0.008136
1.216112,1.431391,0.008162,0.008308
1.217187,1.432504,0.008169,0.008557
1.218044,1.433230,0.008286,0.008729
1.219085,1.434968,0.008404,0.008902
1.221576,1.437175,0.008445,0.008999
1.221084,1.437886,0.008451,0.009006
1.223616,1.439774,0.008492,0.009179
1.224495,1.441515,0.008610,0.009314
1.225150,1.443259,0.008728,0.009322
1.226556,1.443941,0.008857,0.009381
1.227252,1.444578,0.008864,0.009389
1.228854,1.446629,0.008949,0.009397
1.229536,1.449079,0.009035,0.009405
1.231806,1.449817,0.009077,0.009491
1.233965,1.451205,0.009084,0.009550
1.234970,1.452383,0.009091,0.009558
1.236216,1.454959,0.009131,0.009605
1.237250,1.456847,0.009185,0.009768
1.238965,1.459915,0.009272,0.009854
1.239913,1.461440,0.009324,0.009862
1.241163,1.462461,0.009365,0.009909
1.242487,1.463340,0.009496,0.009995
1.243592,1.464287,0.009549,0.010160
1.245016,1.465236,0.009682,0.010246
1.247536,1.468216,0.009938,0.010332
1.248243,1.469945,0.010263,0.010537
1.249142,1.472830,0.010475,0.010662
1.250489,1.473381,0.010608,0.010828
1.251673,1.474286,0.010741,0.010955
1.253096,1.475412,0.010999,0.011278
