Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.778603,1.521767,0.003142,0.002523
1.777901,1.521642,0.003244,0.002569
1.778854,1.521579,0.003327,0.002503
1.779540,1.521912,0.003298,0.002354
1.779995,1.522101,0.003275,0.002273
1.780394,1.522227,0.003256,0.002325
1.781235,1.522566,0.003282,0.002419
1.781821,1.522573,0.003336,0.002535
1.783344,1.522640,0.003300,0.002502
1.783408,1.523020,0.003304,0.002423
1.784341,1.523231,0.003307,0.002528
1.785071,1.523461,0.003341,0.002495
1.787136,1.523796,0.003385,0.002531
1.788393,1.523865,0.003389,0.002452
1.789212,1.524427,0.003392,0.002487
1.790102,1.525132,0.003467,0.002454
1.790781,1.526240,0.003512,0.002502
1.791952,1.526559,0.003517,0.002573
1.792577,1.526884,0.003520,0.002644
1.793891,1.527572,0.003564,0.002970
1.794703,1.527601,0.003639,0.002972
1.796217,1.528503,0.003715,0.002928
1.797364,1.528766,0.003720,0.003000
1.798404,1.528971,0.003723,0.003152
1.798807,1.529401,0.003768,0.003201
1.799883,1.529709,0.003885,0.003202
1.800108,1.530260,0.003962,0.003239
1.801585,1.530542,0.003997,0.003357
1.802764,1.531035,0.004042,0.003511
1.803622,1.531909,0.004087,0.003629
1.804618,1.533224,0.004133,0.003713
1.806122,1.534330,0.004138,0.003668
1.807209,1.536065,0.004111,0.003669
1.808199,1.537385,0.004115,0.003706
1.809836,1.538712,0.004119,0.003568
1.811271,1.539227,0.004165,0.003617
1.811332,1.539721,0.004171,0.003666
1.811787,1.540631,0.004102,0.003598
1.812029,1.540775,0.004106,0.003635
1.812862,1.542298,0.004141,0.003673
1.814221,1.542933,0.004178,0.003757
1.814703,1.544326,0.004110,0.003841
1.816568,1.545862,0.004042,0.003844
1.819145,1.547106,0.004046,0.003811
1.820566,1.547515,0.004082,0.003849
1.821172,1.548187,0.004161,0.003957
1.822204,1.549739,0.004198,0.004113
1.823839,1.551366,0.004160,0.004197
1.825123,1.552287,0.004206,0.004317
1.825916,1.553186,0.004284,0.004319
1.826598,1.554001,0.004364,0.004357
1.827852,1.555561,0.004369,0.004395
1.829387,1.556198,0.004373,0.004397
1.831576,1.557373,0.004451,0.004399
1.833141,1.558761,0.004530,0.004402
1.834437,1.559726,0.004536,0.004404
1.836354,1.560332,0.004615,0.004406
1.837141,1.562623,0.004619,0.004409
1.838300,1.563740,0.004698,0.004411
1.839178,1.565719,0.004777,0.004414
1.841504,1.565829,0.004784,0.004417
1.842910,1.567756,0.004683,0.004420
1.845574,1.569312,0.004804,0.004529
1.847468,1.571362,0.004916,0.004604
1.848624,1.572058,0.005030,0.004606
1.850893,1.573874,0.005037,0.004608
1.852327,1.575026,0.005075,0.004611
1.854704,1.576890,0.005229,0.004613
1.855684,1.577280,0.005310,0.004616
1.858731,1.579372,0.005391,0.004654
1.861483,1.580298,0.005517,0.004692
1.863092,1.581972,0.005598,0.004695
1.865518,1.583357,0.005830,0.004697
1.867291,1.584431,0.005944,0.004736
1.867737,1.585898,0.005994,0.004810
1.871315,1.587559,0.006033,0.004741
1.872434,1.589259,0.006267,0.004816
1.874802,1.589778,0.006469,0.004784
1.877522,1.591577,0.006639,0.004750
1.880021,1.593248,0.006690,0.004825
1.882636,1.594630,0.006818,0.004864
1.884685,1.596333,0.006989,0.004866
1.887163,1.596866,0.007160,0.004905
1.889260,1.599882,0.007331,0.005016
1.891259,1.600862,0.007427,0.005091
1.894010,1.602214,0.007479,0.005130
1.896484,1.604775,0.007574,0.005205
1.899666,1.605551,0.007670,0.005244
1.902356,1.606218,0.007766,0.005319
1.905025,1.607333,0.007895,0.005322
1.906399,1.608018,0.007991,0.005325
1.910879,1.609778,0.008043,0.005256
1.912312,1.611057,0.008052,0.005259
1.913331,1.612277,0.007972,0.005334
1.915288,1.614262,0.007981,0.005301
1.919388,1.615488,0.007989,0.005304
1.921095,1.616650,0.007998,0.005379
1.924860,1.618194,0.008007,0.005492
1.929111,1.619452,0.008016,0.005495
1.931543,1.620592,0.008026,0.005425
1.933573,1.621207,0.008035,0.005502
1.935780,1.622288,0.008045,0.005468
1.937755,1.623705,0.008054,0.005581
1.941430,1.625837,0.008063,0.005621
1.945316,1.627698,0.008072,0.005624
1.948266,1.628945,0.008081,0.005626
1.950884,1.629729,0.008090,0.005629
1.953712,1.631551,0.008133,0.005706
1.956111,1.631990,0.008310,0.005746
1.958169,1.632633,0.008363,0.005859
1.960644,1.633872,0.008372,0.005862
1.963626,1.635044,0.008461,0.005902
1.966272,1.637325,0.008584,0.005869
1.968377,1.638594,0.008672,0.005872
1.972245,1.640012,0.008681,0.005912
1.973591,1.641153,0.008725,0.005879
1.976147,1.642056,0.008814,0.005992
1.978438,1.643906,0.008938,0.005996
1.983135,1.645200,0.008981,0.006074
1.986023,1.646377,0.008991,0.006151
1.987879,1.647223,0.009035,0.006264
1.990563,1.647887,0.009159,0.006341
1.992624,1.650210,0.009295,0.006382
1.995879,1.651114,0.009259,0.006349
1.998014,1.652239,0.009269,0.006389
2.000783,1.654296,0.009358,0.006578
2.003147,1.655541,0.009404,0.006692
2.003999,1.656942,0.009461,0.006844
2.007046,1.658417,0.009472,0.006959
2.007624,1.658389,0.009597,0.007111
2.011321,1.659774,0.009769,0.007226
2.014693,1.660487,0.009861,0.007304
