Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.778603,1.521767,0.003996,0.002724
1.778496,1.521884,0.004068,0.002827
1.778989,1.521976,0.004126,0.002736
1.779605,1.521702,0.004119,0.002820
1.779959,1.521714,0.004200,0.002890
1.780165,1.522039,0.004235,0.002950
1.780501,1.522435,0.004297,0.002952
1.780844,1.525534,0.004281,0.002953
1.781069,1.526828,0.004353,0.002958
1.782567,1.528272,0.004496,0.003112
1.783631,1.528792,0.004498,0.003162
1.783369,1.529407,0.004471,0.003247
1.783977,1.529828,0.004513,0.003367
1.784093,1.530526,0.004545,0.003487
1.784146,1.531530,0.004578,0.003678
1.784370,1.533930,0.004581,0.003717
1.784232,1.534570,0.004583,0.003756
1.784387,1.535548,0.004586,0.003947
1.785002,1.535925,0.004659,0.003951
1.785211,1.536170,0.004631,0.003908
1.786074,1.536277,0.004634,0.003983
1.786063,1.538204,0.004677,0.004105
1.786069,1.540237,0.004649,0.004227
1.786213,1.541255,0.004692,0.004302
1.786415,1.542410,0.004665,0.004343
1.786410,1.543406,0.004779,0.004454
1.786422,1.543869,0.004811,0.004495
1.786335,1.544871,0.004844,0.004571
1.785573,1.546458,0.004847,0.004576
1.786077,1.547621,0.004819,0.004617
1.785596,1.548779,0.004822,0.004658
1.784857,1.549969,0.004784,0.004699
1.784214,1.551087,0.004786,0.004740
1.784434,1.552319,0.004830,0.004780
1.784625,1.554286,0.004904,0.004868
1.784242,1.555505,0.005008,0.004837
1.783964,1.557828,0.004869,0.004806
1.783875,1.558662,0.004901,0.004775
1.783291,1.559669,0.004935,0.004781
1.783786,1.560200,0.004938,0.004786
1.783930,1.561927,0.004900,0.004756
1.783816,1.563657,0.005015,0.004761
1.784136,1.565274,0.004987,0.004694
1.783311,1.567019,0.005102,0.004772
1.783184,1.569099,0.005207,0.004742
1.782996,1.570256,0.005241,0.004857
1.782462,1.571640,0.005212,0.004863
1.782711,1.573149,0.005287,0.004869
1.782203,1.576246,0.005321,0.004910
1.781461,1.577154,0.005283,0.004988
1.781811,1.578726,0.005184,0.005066
1.780765,1.580793,0.005258,0.005218
1.780516,1.582878,0.005373,0.005297
1.780052,1.583945,0.005417,0.005339
1.780436,1.586315,0.005379,0.005381
1.779820,1.588691,0.005352,0.005424
1.779511,1.589909,0.005355,0.005503
1.779722,1.591002,0.005388,0.005619
1.779693,1.592327,0.005392,0.005662
1.779520,1.594900,0.005364,0.005667
1.779514,1.596318,0.005409,0.005712
1.779588,1.598326,0.005514,0.005829
1.779637,1.600594,0.005548,0.005873
1.778943,1.602435,0.005552,0.006027
1.778958,1.604334,0.005669,0.006071
1.779425,1.606127,0.005671,0.006040
1.780005,1.608285,0.005747,0.006010
1.780344,1.610087,0.005822,0.006053
1.781280,1.611880,0.005857,0.006134
1.780993,1.614470,0.005901,0.006215
1.781203,1.616762,0.006008,0.006259
1.781772,1.619316,0.006084,0.006228
1.781953,1.620423,0.006159,0.006235
1.782291,1.622359,0.006235,0.006242
1.782154,1.624376,0.006312,0.006398
1.782368,1.625334,0.006429,0.006406
1.783400,1.627099,0.006589,0.006451
1.783410,1.630748,0.006676,0.006572
1.784398,1.632406,0.006763,0.006580
1.784741,1.633754,0.006767,0.006700
1.785018,1.635471,0.006957,0.006858
1.785622,1.637701,0.007075,0.006942
1.786426,1.640866,0.007121,0.006987
1.788420,1.643409,0.007209,0.007032
1.788067,1.646334,0.007327,0.007116
1.789460,1.648914,0.007414,0.007276
1.790445,1.650707,0.007460,0.007435
1.791408,1.652710,0.007506,0.007556
1.792054,1.655249,0.007468,0.007640
1.792666,1.656309,0.007514,0.007686
1.793019,1.660423,0.007518,0.007694
1.794275,1.662708,0.007480,0.007741
1.794937,1.664997,0.007485,0.007711
1.795408,1.666037,0.007489,0.007758
1.796933,1.670073,0.007535,0.007767
1.799310,1.671826,0.007539,0.007852
1.800598,1.673286,0.007575,0.007989
1.800923,1.675955,0.007611,0.008164
1.802723,1.678390,0.007615,0.008302
1.803102,1.682290,0.007620,0.008350
1.803731,1.686800,0.007698,0.008412
1.804844,1.688800,0.007734,0.008512
1.806165,1.690885,0.007781,0.008611
1.808083,1.693741,0.007869,0.008749
1.809605,1.696515,0.007873,0.008849
