Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.778603,1.521767,0.003289,0.001705
1.778489,1.521664,0.003258,0.001670
1.779101,1.521840,0.003232,0.001694
1.779338,1.522172,0.003267,0.001714
1.779726,1.522496,0.003295,0.001875
1.780278,1.523152,0.003274,0.001838
1.780573,1.523517,0.003255,0.001806
1.781530,1.523962,0.003280,0.001814
1.781836,1.524418,0.003283,0.001642
1.782463,1.524773,0.003286,0.001643
1.783467,1.525372,0.003289,0.001749
1.783789,1.525887,0.003291,0.001785
1.784056,1.527148,0.003324,0.001822
1.784064,1.528436,0.003327,0.001789
1.784603,1.529758,0.003330,0.001929
1.786024,1.530715,0.003373,0.001896
1.786002,1.531942,0.003416,0.001932
1.786333,1.532409,0.003530,0.001969
1.786574,1.533219,0.003533,0.002088
1.787160,1.533928,0.003496,0.002091
1.787536,1.534132,0.003539,0.002197
1.788294,1.535137,0.003582,0.002304
1.787944,1.537961,0.003616,0.002341
1.789795,1.539506,0.003578,0.002518
1.789322,1.540876,0.003581,0.002708
1.790737,1.541505,0.003624,0.002711
1.790382,1.542033,0.003739,0.002713
1.790520,1.543227,0.003784,0.002869
1.790884,1.543882,0.003787,0.003024
1.791045,1.544887,0.003831,0.003026
1.791912,1.545670,0.003864,0.003133
1.792032,1.548510,0.003898,0.003171
1.792397,1.549661,0.003830,0.003256
1.793777,1.551381,0.003792,0.003259
1.793363,1.552324,0.003836,0.003297
1.794693,1.554831,0.003911,0.003347
1.795203,1.555572,0.003986,0.003398
1.795325,1.556697,0.003959,0.003519
1.795824,1.556865,0.003961,0.003605
1.796202,1.557997,0.003995,0.003608
1.797114,1.559268,0.004071,0.003694
1.797990,1.560966,0.004075,0.003816
1.798361,1.562732,0.004006,0.003784
1.798985,1.564854,0.003968,0.003823
1.799437,1.566392,0.004002,0.003945
1.799874,1.568208,0.004079,0.003996
1.800237,1.569327,0.004155,0.004118
1.801779,1.570879,0.004117,0.004157
1.802729,1.572479,0.004161,0.004197
1.804182,1.574501,0.004195,0.004200
1.805324,1.575868,0.004230,0.004239
1.805920,1.577452,0.004193,0.004279
1.806434,1.579352,0.004154,0.004282
1.807445,1.580249,0.004230,0.004286
1.809588,1.582149,0.004275,0.004326
1.810782,1.583546,0.004311,0.004329
1.811367,1.584875,0.004241,0.004333
1.812303,1.587076,0.004202,0.004336
1.813366,1.588905,0.004278,0.004340
1.815003,1.590723,0.004324,0.004344
1.815691,1.592588,0.004328,0.004383
1.817107,1.593926,0.004259,0.004387
1.818261,1.595113,0.004262,0.004391
1.819629,1.597103,0.004297,0.004358
1.820965,1.598900,0.004269,0.004398
1.822294,1.599869,0.004242,0.004438
1.824235,1.602259,0.004213,0.004442
1.826944,1.604632,0.004290,0.004446
1.829687,1.606023,0.004336,0.004486
1.830984,1.608316,0.004414,0.004527
1.832415,1.610192,0.004419,0.004567
1.833353,1.612242,0.004379,0.004571
1.835494,1.614521,0.004424,0.004574
1.837080,1.616379,0.004470,0.004615
1.837649,1.617472,0.004549,0.004655
1.839165,1.618393,0.004479,0.004696
1.841134,1.619929,0.004408,0.004700
1.842630,1.621378,0.004485,0.004703
1.844848,1.623990,0.004606,0.004780
1.846059,1.626944,0.004791,0.004859
1.847292,1.629444,0.004753,0.004863
1.848989,1.630846,0.004863,0.004867
1.850662,1.633331,0.005017,0.004871
1.854481,1.634658,0.005171,0.004949
1.856068,1.637425,0.005208,0.004954
1.858239,1.640269,0.005181,0.004958
1.859922,1.641994,0.005258,0.004961
1.861408,1.643673,0.005369,0.005002
1.864177,1.645892,0.005481,0.005081
1.865133,1.649008,0.005604,0.005160
1.867328,1.651435,0.005845,0.005164
1.868889,1.652629,0.006074,0.005168
1.869639,1.654102,0.006229,0.005246
1.872129,1.654759,0.006353,0.005363
1.873186,1.656850,0.006445,0.005368
1.874811,1.659250,0.006687,0.005334
1.876489,1.662583,0.006811,0.005375
1.878456,1.664325,0.006816,0.005454
1.880566,1.665436,0.006866,0.005497
1.881483,1.666850,0.006871,0.005502
1.883485,1.668924,0.007028,0.005619
1.885718,1.671152,0.007271,0.005699
1.887243,1.674289,0.007439,0.005778
1.889349,1.676551,0.007532,0.005821
1.890569,1.677609,0.007538,0.005789
1.893368,1.678800,0.007545,0.005793
1.894875,1.680494,0.007638,0.005834
1.896150,1.683112,0.007731,0.005877
1.898846,1.686478,0.007738,0.005921
1.899921,1.688594,0.007744,0.005964
1.900516,1.690659,0.007751,0.006043
1.902097,1.690977,0.007801,0.006162
1.904119,1.692517,0.007894,0.006243
1.905189,1.694332,0.007901,0.006324
1.907887,1.695869,0.007995,0.006571
1.910017,1.697771,0.008045,0.006576
1.911624,1.698679,0.008052,0.006695
1.913939,1.701685,0.008059,0.006905
1.915450,1.703637,0.007977,0.007025
1.916352,1.705738,0.007984,0.007273
1.919588,1.708063,0.007991,0.007558
1.921878,1.711191,0.008031,0.007843
1.924834,1.712331,0.008115,0.008053
1.926642,1.713885,0.008155,0.008136
1.927745,1.714754,0.008162,0.008308
1.929450,1.716088,0.008169,0.008557
1.930809,1.716957,0.008286,0.008729
1.932458,1.719039,0.008404,0.008902
1.936408,1.721683,0.008445,0.008999
1.935627,1.722535,0.008451,0.009006
1.939640,1.724796,0.008492,0.009179
1.941034,1.726883,0.008610,0.009314
1.942073,1.728972,0.008728,0.009322
1.944301,1.729789,0.008857,0.009381
1.945404,1.730552,0.008864,0.009389
1.947945,1.733009,0.008949,0.009397
1.949025,1.735943,0.009035,0.009405
1.952624,1.736827,0.009077,0.009491
1.956047,1.738491,0.009084,0.009550
1.957639,1.739902,0.009091,0.009558
1.959613,1.742988,0.009131,0.009605
1.961253,1.745249,0.009185,0.009768
1.963972,1.748925,0.009272,0.009854
1.965475,1.750751,0.009324,0.009862
1.967456,1.751974,0.009365,0.009909
1.969555,1.753027,0.009496,0.009995
1.971307,1.754163,0.009549,0.010160
1.973563,1.755299,0.009682,0.010246
1.977557,1.758868,0.009938,0.010332
1.978679,1.760941,0.010263,0.010537
1.980104,1.764396,0.010475,0.010662
1.982240,1.765057,0.010608,0.010828
1.984116,1.766141,0.010741,0.010955
1.986372,1.767490,0.010999,0.011278
1.990557,1.769627,0.011290,0.011523
1.991945,1.770971,0.011503,0.011769
1.994688,1.773550,0.011592,0.011858
1.997200,1.776320,0.011693,0.012064
2.000882,1.779531,0.011906,0.012349
2.002697,1.778897,0.012199,0.012595
2.004521,1.781398,0.012368,0.012841
2.006620,1.783094,0.012537,0.013010
2.010684,1.785849,0.012627,0.013217
2.012837,1.785735,0.012672,0.013464
2.016754,1.788447,0.012729,0.013647
2.015245,1.790200,0.012900,0.014028
2.018512,1.790329,0.013151,0.014409
