Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.191405,1.264276,0.002368,0.000563
1.191567,1.263582,0.002299,0.000601
1.191303,1.261265,0.002354,0.000414
1.191302,1.259164,0.002399,0.000409
1.189989,1.256527,0.002385,0.000406
1.189365,1.256106,0.002421,0.000528
1.188529,1.255356,0.002486,0.000594
1.188194,1.254845,0.002469,0.000615
1.188217,1.254288,0.002428,0.000832
1.188654,1.254222,0.002472,0.000978
1.189585,1.255005,0.002431,0.001016
1.190079,1.255521,0.002432,0.001055
1.191139,1.255886,0.002433,0.001128
1.191355,1.258583,0.002477,0.001237
1.191710,1.259597,0.002553,0.001239
1.191886,1.260618,0.002554,0.001240
1.192022,1.261981,0.002630,0.001352
1.192238,1.264046,0.002557,0.001460
1.192463,1.264763,0.002558,0.001645
1.192616,1.265207,0.002559,0.001793
1.193075,1.266087,0.002561,0.001758
1.193347,1.266535,0.002531,0.001908
1.193747,1.267242,0.002532,0.002056
1.194348,1.268318,0.002576,0.002096
1.194493,1.270383,0.002610,0.002098
1.195230,1.271605,0.002686,0.002063
1.195666,1.272141,0.002655,0.002103
1.196317,1.272363,0.002656,0.002253
1.196935,1.273271,0.002658,0.002329
1.197267,1.274170,0.002703,0.002443
1.197556,1.275071,0.002704,0.002519
1.197995,1.276161,0.002630,0.002522
1.198952,1.277320,0.002664,0.002634
1.199421,1.278168,0.002698,0.002600
1.200684,1.278074,0.002774,0.002603
1.201016,1.278505,0.002776,0.002680
1.202288,1.278667,0.002702,0.002609
1.203035,1.279770,0.002746,0.002575
1.203353,1.280711,0.002780,0.002578
1.203705,1.281376,0.002782,0.002618
1.204561,1.282324,0.002708,0.002695
1.205375,1.283564,0.002709,0.002660
1.205637,1.283911,0.002754,0.002626
1.206046,1.284839,0.002831,0.002629
1.206263,1.285377,0.002790,0.002595
1.206443,1.285525,0.002759,0.002724
1.207502,1.285837,0.002793,0.002803
1.208070,1.287164,0.002870,0.002844
1.209030,1.287395,0.002915,0.002847
1.209424,1.288631,0.002960,0.002888
1.209820,1.289324,0.002994,0.003018
1.210458,1.290190,0.003104,0.003097
1.210754,1.290992,0.003182,0.003100
1.211317,1.292026,0.003260,0.003141
1.212171,1.292697,0.003262,0.003182
1.212229,1.293721,0.003306,0.003262
1.212518,1.294100,0.003492,0.003303
1.212803,1.294920,0.003603,0.003383
1.213430,1.295753,0.003638,0.003514
1.213676,1.297133,0.003640,0.003556
1.213934,1.297876,0.003794,0.003561
1.214437,1.298348,0.003915,0.003617
1.215333,1.298779,0.003993,0.003697
1.214455,1.299854,0.004072,0.003829
1.215526,1.300588,0.004195,0.003833
1.216517,1.301348,0.004317,0.003786
1.216338,1.302170,0.004440,0.003842
1.216742,1.303145,0.004562,0.003975
1.217217,1.304057,0.004686,0.004069
1.217322,1.305456,0.004885,0.004073
1.217688,1.305196,0.005084,0.004077
1.218263,1.306443,0.005207,0.004250
1.218491,1.307804,0.005331,0.004306
1.218681,1.309141,0.005454,0.004259
1.219202,1.310543,0.005654,0.004302
1.218986,1.311285,0.005810,0.004307
1.219339,1.312384,0.005934,0.004312
1.219049,1.313763,0.006058,0.004408
1.219239,1.315298,0.006138,0.004413
1.219349,1.315691,0.006174,0.004509
1.219274,1.316885,0.006254,0.004566
1.219334,1.318119,0.006335,0.004571
1.219889,1.318831,0.006371,0.004524
1.219221,1.319803,0.006375,0.004609
1.219522,1.321285,0.006379,0.004705
1.219608,1.322427,0.006415,0.004801
1.220343,1.323696,0.006419,0.004808
1.220924,1.325377,0.006467,0.004972
1.221119,1.327192,0.006470,0.005189
1.221267,1.328695,0.006474,0.005445
1.221806,1.330234,0.006522,0.005610
1.222050,1.331330,0.006636,0.005775
1.222113,1.333794,0.006762,0.005981
1.222954,1.335084,0.006766,0.006186
1.223037,1.336799,0.006769,0.006351
1.223042,1.337756,0.006851,0.006517
1.223381,1.340856,0.007010,0.006683
1.223600,1.342686,0.007092,0.006942
1.223769,1.345361,0.007095,0.007150
1.223289,1.346515,0.007177,0.007397
1.223495,1.347283,0.007304,0.007484
1.223777,1.348688,0.007464,0.007612
1.223856,1.350155,0.007468,0.007620
1.224809,1.352037,0.007516,0.007709
1.224617,1.354189,0.007598,0.007677
1.225988,1.357056,0.007714,0.007806
1.226095,1.358175,0.007842,0.007936
1.226210,1.360637,0.007846,0.007986
1.226048,1.363390,0.008085,0.008117
1.226216,1.364628,0.008324,0.008165
1.226593,1.366905,0.008564,0.008391
1.226556,1.369706,0.008614,0.008440
1.226875,1.371294,0.008821,0.008571
1.226717,1.373553,0.009105,0.008581
1.226992,1.376263,0.009312,0.008768
1.228530,1.377871,0.009396,0.008980
1.229668,1.379959,0.009525,0.009208
1.229863,1.382321,0.009799,0.009518
1.229905,1.382929,0.010074,0.009830
1.230478,1.385095,0.010360,0.010140
1.230520,1.387904,0.010523,0.010246
1.231137,1.389620,0.010642,0.010476
1.231501,1.392187,0.010884,0.010748
1.232039,1.394843,0.011047,0.010938
1.232658,1.397308,0.011302,0.011375
1.233580,1.400588,0.011433,0.011594
1.234484,1.402491,0.011755,0.011948
1.234597,1.404558,0.012078,0.012222
1.235315,1.406854,0.012368,0.012662
1.235012,1.409251,0.012691,0.012966
1.235752,1.412678,0.013139,0.013463
1.236267,1.415503,0.013509,0.013907
1.236630,1.417794,0.014004,0.014269
1.237069,1.419891,0.014578,0.014632
1.238015,1.422444,0.015029,0.015036
1.239335,1.424966,0.015525,0.015650
1.238994,1.425925,0.016101,0.016308
1.239416,1.428906,0.016666,0.016982
