Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.191405,1.264276,0.001009,0.000561
1.191315,1.264103,0.001020,0.000538
1.190507,1.264051,0.001029,0.000521
1.188984,1.263191,0.001094,0.000358
1.186264,1.261364,0.001149,0.000268
1.185324,1.260924,0.001195,0.000275
1.184866,1.260735,0.001235,0.000320
1.184566,1.260546,0.001227,0.000323
1.184735,1.260405,0.001271,0.000252
1.185554,1.260684,0.001346,0.000179
1.186142,1.261139,0.001495,0.000107
1.187872,1.261288,0.001538,0.000108
1.188214,1.261339,0.001582,0.000072
1.188663,1.261488,0.001626,-0.000000
1.189356,1.261508,0.001627,0.000036
1.190912,1.261697,0.001629,0.000037
1.191320,1.261741,0.001672,0.000110
1.192307,1.261948,0.001716,0.000110
1.192984,1.262247,0.001718,0.000182
1.193435,1.262817,0.001719,0.000218
1.194736,1.265422,0.001721,0.000255
1.195986,1.265552,0.001722,0.000256
1.196671,1.265782,0.001766,0.000183
1.196988,1.266099,0.001768,0.000183
1.197205,1.266389,0.001769,0.000292
1.197450,1.266363,0.001771,0.000329
1.197482,1.266157,0.001772,0.000292
1.198291,1.266431,0.001806,0.000256
1.198667,1.266712,0.001808,0.000255
1.199257,1.268200,0.001809,0.000329
1.200186,1.269559,0.001811,0.000293
1.200446,1.269219,0.001812,0.000257
1.201373,1.269475,0.001813,0.000147
1.201692,1.269359,0.001815,0.000258
1.202099,1.269064,0.001816,0.000443
1.202467,1.270769,0.001818,0.000481
1.202970,1.271561,0.001819,0.000407
1.203239,1.272181,0.001821,0.000407
1.203908,1.272795,0.001822,0.000555
1.204751,1.273143,0.001857,0.000593
1.204959,1.273601,0.001935,0.000668
1.205549,1.274721,0.001969,0.000705
1.205927,1.276064,0.001938,0.000630
1.206127,1.276719,0.001940,0.000667
1.206016,1.277351,0.002018,0.000631
1.206257,1.277538,0.002096,0.000743
1.206932,1.278247,0.002131,0.000781
1.207533,1.278711,0.002132,0.000893
1.208140,1.279847,0.002134,0.000856
1.208085,1.281339,0.002168,0.000784
1.208484,1.280951,0.002247,0.000785
1.208686,1.281761,0.002282,0.000860
1.209351,1.282366,0.002283,0.001010
1.210678,1.282901,0.002318,0.001011
1.211892,1.284750,0.002364,0.001088
1.212744,1.286037,0.002366,0.001127
1.213020,1.286602,0.002335,0.001278
1.213477,1.287953,0.002337,0.001466
1.213643,1.288514,0.002371,0.001541
1.213920,1.289870,0.002407,0.001618
1.214302,1.291504,0.002410,0.001657
1.214550,1.292909,0.002378,0.001734
1.214285,1.293502,0.002413,0.001886
1.215403,1.293814,0.002526,0.002001
1.216021,1.295048,0.002651,0.002078
1.216296,1.296154,0.002654,0.002118
1.217368,1.297964,0.002622,0.002232
1.217932,1.298886,0.002702,0.002310
1.218520,1.300609,0.002827,0.002350
1.218804,1.302119,0.002863,0.002352
1.218694,1.302922,0.002821,0.002392
1.219203,1.304370,0.002822,0.002394
1.219605,1.305952,0.002902,0.002472
1.220498,1.307362,0.003028,0.002587
1.220820,1.308620,0.003076,0.002627
1.221368,1.309689,0.003078,0.002630
1.222130,1.311314,0.003080,0.002632
1.222719,1.312337,0.003161,0.002634
1.223224,1.313437,0.003242,0.002636
1.223766,1.315353,0.003280,0.002638
1.224560,1.317779,0.003282,0.002679
1.225185,1.318647,0.003442,0.002681
1.225906,1.320325,0.003604,0.002683
1.226515,1.321355,0.003641,0.002686
1.226317,1.322616,0.003814,0.002688
1.226676,1.323401,0.004100,0.002690
1.227776,1.325071,0.004385,0.002692
1.228510,1.326755,0.004502,0.002733
1.229566,1.328728,0.004585,0.002735
1.230353,1.330729,0.004713,0.002776
1.230881,1.332381,0.004955,0.002779
1.231334,1.333168,0.005276,0.002820
1.232263,1.335329,0.005405,0.002900
1.233121,1.336768,0.005455,0.002941
1.233403,1.339101,0.005504,0.002943
1.234852,1.340173,0.005713,0.002945
1.236074,1.342002,0.005877,0.003026
1.236720,1.343421,0.005962,0.003106
1.237131,1.344299,0.006092,0.003239
1.237590,1.345441,0.006132,0.003280
1.238455,1.348103,0.006137,0.003322
1.238879,1.349286,0.006177,0.003402
1.239970,1.351918,0.006308,0.003536
1.240772,1.354479,0.006393,0.003669
1.242477,1.355733,0.006433,0.003632
1.242652,1.356716,0.006439,0.003634
1.242743,1.357730,0.006444,0.003676
1.243345,1.359990,0.006530,0.003771
1.244355,1.361675,0.006615,0.003814
1.245541,1.363804,0.006701,0.003855
1.247061,1.366383,0.006741,0.003897
1.248097,1.368492,0.006793,0.003953
1.249194,1.369588,0.006880,0.004088
1.249721,1.370704,0.006885,0.004092
1.251006,1.373378,0.006891,0.004095
1.251564,1.374581,0.006943,0.004190
1.252565,1.376422,0.007030,0.004286
1.252615,1.378228,0.007164,0.004370
1.254724,1.380106,0.007217,0.004414
1.255401,1.381169,0.007223,0.004668
1.256983,1.382330,0.007310,0.004922
1.257388,1.385060,0.007444,0.005098
1.258625,1.386981,0.007579,0.005262
1.259340,1.388638,0.007584,0.005518
1.260932,1.390285,0.007590,0.005813
1.262005,1.392095,0.007725,0.006109
1.263302,1.393487,0.007895,0.006313
1.264502,1.396325,0.007949,0.006438
1.264661,1.397678,0.008084,0.006642
1.266740,1.399851,0.008337,0.006939
1.268042,1.401163,0.008591,0.007184
1.269771,1.402659,0.008763,0.007389
1.269129,1.403589,0.008888,0.007475
1.272596,1.407211,0.009143,0.007641
1.272403,1.408365,0.009444,0.007767
1.272440,1.410141,0.009700,0.007974
1.273543,1.411196,0.009909,0.008235
1.274704,1.413552,0.010165,0.008283
1.275623,1.414985,0.010503,0.008289
1.276512,1.415548,0.010806,0.008336
1.278848,1.417820,0.011015,0.008464
1.280338,1.420928,0.011142,0.008592
1.281430,1.422109,0.011352,0.008720
1.282985,1.422699,0.011562,0.008848
