Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003142,0.002523
0.999605,0.999918,0.003244,0.002569
1.000141,0.999876,0.003327,0.002503
1.000527,1.000095,0.003298,0.002354
1.000782,1.000219,0.003275,0.002273
1.001007,1.000302,0.003256,0.002325
1.001480,1.000525,0.003282,0.002419
1.001809,1.000529,0.003336,0.002535
1.002665,1.000574,0.003300,0.002502
1.002701,1.000823,0.003304,0.002423
1.003226,1.000962,0.003307,0.002528
1.003636,1.001113,0.003341,0.002495
1.004798,1.001333,0.003385,0.002531
1.005504,1.001378,0.003389,0.002452
1.005965,1.001748,0.003392,0.002487
1.006465,1.002211,0.003467,0.002454
1.006847,1.002939,0.003512,0.002502
1.007505,1.003149,0.003517,0.002573
1.007857,1.003362,0.003520,0.002644
1.008595,1.003814,0.003564,0.002970
1.009052,1.003834,0.003639,0.002972
1.009903,1.004426,0.003715,0.002928
1.010548,1.004599,0.003720,0.003000
1.011133,1.004733,0.003723,0.003152
1.011359,1.005016,0.003768,0.003201
1.011964,1.005219,0.003885,0.003202
1.012091,1.005581,0.003962,0.003239
1.012921,1.005766,0.003997,0.003357
1.013584,1.006090,0.004042,0.003511
1.014067,1.006664,0.004087,0.003629
1.014626,1.007528,0.004133,0.003713
1.015472,1.008255,0.004138,0.003668
1.016083,1.009396,0.004111,0.003669
1.016640,1.010263,0.004115,0.003706
1.017560,1.011135,0.004119,0.003568
1.018367,1.011474,0.004165,0.003617
1.018402,1.011798,0.004171,0.003666
1.018657,1.012396,0.004102,0.003598
1.018793,1.012490,0.004106,0.003635
1.019261,1.013492,0.004141,0.003673
1.020026,1.013909,0.004178,0.003757
1.020297,1.014824,0.004110,0.003841
1.021345,1.015833,0.004042,0.003844
1.022794,1.016651,0.004046,0.003811
1.023593,1.016920,0.004082,0.003849
1.023934,1.017361,0.004161,0.003957
1.024514,1.018381,0.004198,0.004113
1.025433,1.019450,0.004160,0.004197
1.026155,1.020055,0.004206,0.004317
1.026601,1.020646,0.004284,0.004319
1.026985,1.021182,0.004364,0.004357
1.027689,1.022207,0.004369,0.004395
1.028553,1.022625,0.004373,0.004397
1.029784,1.023397,0.004451,0.004399
1.030664,1.024310,0.004530,0.004402
1.031392,1.024944,0.004536,0.004404
1.032470,1.025342,0.004615,0.004406
1.032912,1.026848,0.004619,0.004409
1.033564,1.027581,0.004698,0.004411
1.034058,1.028882,0.004777,0.004414
1.035365,1.028955,0.004784,0.004417
1.036156,1.030221,0.004683,0.004420
1.037654,1.031243,0.004804,0.004529
1.038719,1.032590,0.004916,0.004604
1.039369,1.033047,0.005030,0.004606
1.040644,1.034241,0.005037,0.004608
1.041451,1.034998,0.005075,0.004611
1.042787,1.036223,0.005229,0.004613
1.043338,1.036479,0.005310,0.004616
1.045051,1.037854,0.005391,0.004654
1.046598,1.038463,0.005517,0.004692
1.047503,1.039562,0.005598,0.004695
1.048867,1.040473,0.005830,0.004697
1.049864,1.041178,0.005944,0.004736
1.050115,1.042142,0.005994,0.004810
1.052126,1.043234,0.006033,0.004741
1.052755,1.044351,0.006267,0.004816
1.054087,1.044692,0.006469,0.004784
1.055616,1.045874,0.006639,0.004750
1.057021,1.046972,0.006690,0.004825
1.058491,1.047880,0.006818,0.004864
1.059643,1.048999,0.006989,0.004866
1.061037,1.049349,0.007160,0.004905
1.062216,1.051331,0.007331,0.005016
1.063340,1.051976,0.007427,0.005091
1.064886,1.052864,0.007479,0.005130
1.066277,1.054547,0.007574,0.005205
1.068066,1.055057,0.007670,0.005244
1.069578,1.055495,0.007766,0.005319
1.071079,1.056228,0.007895,0.005322
1.071852,1.056678,0.007991,0.005325
1.074370,1.057834,0.008043,0.005256
1.075176,1.058675,0.008052,0.005259
1.075750,1.059476,0.007972,0.005334
1.076850,1.060781,0.007981,0.005301
1.079155,1.061587,0.007989,0.005304
1.080115,1.062350,0.007998,0.005379
1.082231,1.063365,0.008007,0.005492
1.084621,1.064191,0.008016,0.005495
1.085989,1.064941,0.008026,0.005425
1.087130,1.065345,0.008035,0.005502
1.088371,1.066055,0.008045,0.005468
1.089481,1.066987,0.008054,0.005581
1.091547,1.068387,0.008063,0.005621
1.093732,1.069610,0.008072,0.005624
1.095391,1.070430,0.008081,0.005626
1.096863,1.070945,0.008090,0.005629
1.098453,1.072142,0.008133,0.005706
1.099802,1.072431,0.008310,0.005746
1.100959,1.072853,0.008363,0.005859
1.102351,1.073667,0.008372,0.005862
1.104027,1.074437,0.008461,0.005902
1.105515,1.075936,0.008584,0.005869
1.106698,1.076770,0.008672,0.005872
1.108873,1.077702,0.008681,0.005912
1.109630,1.078452,0.008725,0.005879
1.111067,1.079045,0.008814,0.005992
1.112355,1.080261,0.008938,0.005996
1.114996,1.081111,0.008981,0.006074
1.116619,1.081885,0.008991,0.006151
1.117663,1.082441,0.009035,0.006264
1.119172,1.082877,0.009159,0.006341
1.120331,1.084404,0.009295,0.006382
1.122161,1.084998,0.009259,0.006349
1.123361,1.085737,0.009269,0.006389
1.124918,1.087089,0.009358,0.006578
1.126247,1.087907,0.009404,0.006692
1.126726,1.088827,0.009461,0.006844
1.128439,1.089797,0.009472,0.006959
1.128764,1.089778,0.009597,0.007111
1.130843,1.090688,0.009769,0.007226
1.132739,1.091157,0.009861,0.007304
1.134488,1.092078,0.010000,0.007469
1.135743,1.092917,0.010265,0.007561
1.136579,1.093673,0.010566,0.007726
1.138008,1.095263,0.010832,0.007879
1.140131,1.096468,0.010926,0.008044
1.142272,1.097658,0.010938,0.008173
1.144697,1.098755,0.011206,0.008326
1.145240,1.099219,0.011507,0.008454
1.147082,1.100439,0.011729,0.008496
1.148056,1.100704,0.011869,0.008501
1.149611,1.101223,0.011963,0.008555
1.152538,1.102659,0.012186,0.008647
1.154196,1.102831,0.012373,0.008739
1.155911,1.104143,0.012433,0.008831
1.156903,1.104789,0.012575,0.008960
1.157288,1.104929,0.012636,0.008915
1.159546,1.105667,0.012686,0.008920
1.161153,1.106239,0.012700,0.008963
1.162362,1.107333,0.012750,0.009093
1.164958,1.108666,0.012893,0.009098
1.166691,1.109256,0.013072,0.009103
1.168195,1.109773,0.013123,0.009158
1.170184,1.110831,0.013257,0.009277
1.171608,1.112047,0.013439,0.009521
1.173363,1.113159,0.013619,0.009726
1.175681,1.113634,0.013931,0.009883
1.177806,1.114509,0.014280,0.010114
1.179933,1.115541,0.014546,0.010384
1.181857,1.116195,0.014811,0.010578
1.183707,1.116450,0.015077,0.010811
1.185696,1.117352,0.015427,0.011131
1.187398,1.117771,0.015791,0.011439
1.191246,1.118086,0.016190,0.011710
1.191423,1.118681,0.016554,0.011944
1.195428,1.119683,0.017003,0.012303
1.196961,1.120105,0.017670,0.012739
1.198197,1.121645,0.018289,0.013250
1.200423,1.122841,0.018826,0.013687
1.202355,1.124655,0.019364,0.013935
1.204125,1.125646,0.020036,0.014411
1.207318,1.126076,0.020663,0.014849
1.209008,1.126836,0.021121,0.015416
1.212209,1.127591,0.021785,0.015855
1.214508,1.128080,0.022174,0.016123
1.216049,1.129206,0.022566,0.016344
1.217472,1.129622,0.022917,0.016602
1.219850,1.130600,0.023264,0.016854
1.221057,1.130934,0.023679,0.017156
1.222861,1.131927,0.024183,0.017523
1.226287,1.132663,0.024651,0.017887
