Lambda11(-),Lambda22(-),Sigma11(MPa),Sigma22(MPa)
1.000000,1.000000,0.000000,0.000000
1.000000,1.000000,0.003996,0.002724
0.999940,1.000077,0.004068,0.002827
1.000217,1.000137,0.004126,0.002736
1.000563,0.999957,0.004119,0.002820
1.000763,0.999965,0.004200,0.002890
1.000878,1.000178,0.004235,0.002950
1.001067,1.000439,0.004297,0.002952
1.001260,1.002475,0.004281,0.002953
1.001387,1.003325,0.004353,0.002958
1.002229,1.004274,0.004496,0.003112
1.002827,1.004616,0.004498,0.003162
1.002679,1.005020,0.004471,0.003247
1.003021,1.005297,0.004513,0.003367
1.003086,1.005756,0.004545,0.003487
1.003116,1.006415,0.004578,0.003678
1.003242,1.007992,0.004581,0.003717
1.003165,1.008413,0.004583,0.003756
1.003252,1.009056,0.004586,0.003947
1.003598,1.009303,0.004659,0.003951
1.003715,1.009465,0.004631,0.003908
1.004201,1.009535,0.004634,0.003983
1.004194,1.010801,0.004677,0.004105
1.004198,1.012137,0.004649,0.004227
1.004279,1.012806,0.004692,0.004302
1.004392,1.013565,0.004665,0.004343
1.004390,1.014219,0.004779,0.004454
1.004396,1.014524,0.004811,0.004495
1.004347,1.015182,0.004844,0.004571
1.003919,1.016225,0.004847,0.004576
1.004202,1.016989,0.004819,0.004617
1.003932,1.017750,0.004822,0.004658
1.003516,1.018532,0.004784,0.004699
1.003154,1.019267,0.004786,0.004740
1.003278,1.020076,0.004830,0.004780
1.003386,1.021369,0.004904,0.004868
1.003170,1.022170,0.005008,0.004837
1.003014,1.023697,0.004869,0.004806
1.002964,1.024245,0.004901,0.004775
1.002636,1.024907,0.004935,0.004781
1.002914,1.025256,0.004938,0.004786
1.002995,1.026390,0.004900,0.004756
1.002931,1.027527,0.005015,0.004761
1.003111,1.028590,0.004987,0.004694
1.002647,1.029736,0.005102,0.004772
1.002576,1.031103,0.005207,0.004742
1.002470,1.031863,0.005241,0.004857
1.002170,1.032773,0.005212,0.004863
1.002310,1.033765,0.005287,0.004869
1.002024,1.035799,0.005321,0.004910
1.001607,1.036396,0.005283,0.004988
1.001804,1.037429,0.005184,0.005066
1.001216,1.038787,0.005258,0.005218
1.001075,1.040158,0.005373,0.005297
1.000814,1.040859,0.005417,0.005339
1.001030,1.042416,0.005379,0.005381
1.000684,1.043978,0.005352,0.005424
1.000510,1.044778,0.005355,0.005503
1.000629,1.045496,0.005388,0.005619
1.000613,1.046367,0.005392,0.005662
1.000516,1.048058,0.005364,0.005667
1.000512,1.048990,0.005409,0.005712
1.000554,1.050309,0.005514,0.005829
1.000581,1.051799,0.005548,0.005873
1.000191,1.053009,0.005552,0.006027
1.000199,1.054257,0.005669,0.006071
1.000462,1.055435,0.005671,0.006040
1.000788,1.056854,0.005747,0.006010
1.000979,1.058037,0.005822,0.006053
1.001505,1.059216,0.005857,0.006134
1.001344,1.060918,0.005901,0.006215
1.001462,1.062424,0.006008,0.006259
1.001782,1.064102,0.006084,0.006228
1.001884,1.064829,0.006159,0.006235
1.002074,1.066102,0.006235,0.006242
1.001997,1.067427,0.006312,0.006398
1.002117,1.068057,0.006429,0.006406
1.002697,1.069217,0.006589,0.006451
1.002702,1.071615,0.006676,0.006572
1.003258,1.072704,0.006763,0.006580
1.003451,1.073590,0.006767,0.006700
1.003607,1.074718,0.006957,0.006858
1.003946,1.076184,0.007075,0.006942
1.004398,1.078263,0.007121,0.006987
1.005520,1.079935,0.007209,0.007032
1.005321,1.081857,0.007327,0.007116
1.006104,1.083552,0.007414,0.007276
1.006658,1.084730,0.007460,0.007435
1.007199,1.086047,0.007506,0.007556
1.007562,1.087715,0.007468,0.007640
1.007907,1.088411,0.007514,0.007686
1.008105,1.091115,0.007518,0.007694
1.008811,1.092616,0.007480,0.007741
1.009183,1.094120,0.007485,0.007711
1.009449,1.094804,0.007489,0.007758
1.010306,1.097456,0.007535,0.007767
1.011642,1.098608,0.007539,0.007852
1.012366,1.099568,0.007575,0.007989
1.012549,1.101322,0.007611,0.008164
1.013561,1.102922,0.007615,0.008302
1.013774,1.105485,0.007620,0.008350
1.014128,1.108448,0.007698,0.008412
1.014754,1.109762,0.007734,0.008512
1.015496,1.111132,0.007781,0.008611
1.016575,1.113009,0.007869,0.008749
1.017431,1.114832,0.007873,0.008849
1.018124,1.116699,0.007877,0.008988
1.018447,1.118223,0.007956,0.009127
1.019070,1.120211,0.007992,0.009265
1.019854,1.122699,0.007996,0.009366
1.020709,1.124719,0.008032,0.009466
1.021622,1.127286,0.008037,0.009567
1.021112,1.128530,0.008084,0.009617
1.022203,1.129467,0.008088,0.009628
1.022874,1.132202,0.008093,0.009638
1.023364,1.133940,0.008129,0.009740
1.024185,1.136172,0.008134,0.009829
1.024914,1.137145,0.008138,0.009919
1.026389,1.139291,0.008175,0.009970
1.026767,1.141136,0.008179,0.010060
1.027494,1.143386,0.008216,0.010190
1.027879,1.145438,0.008295,0.010320
1.028599,1.146738,0.008342,0.010411
1.029616,1.149912,0.008315,0.010461
1.030317,1.152245,0.008351,0.010471
1.031029,1.154416,0.008399,0.010562
1.031777,1.155710,0.008435,0.010693
1.032680,1.157697,0.008472,0.010824
1.033093,1.159143,0.008477,0.010994
1.034776,1.161251,0.008481,0.011205
1.034727,1.162022,0.008529,0.011417
1.035501,1.163932,0.008566,0.011550
1.036200,1.165651,0.008646,0.011763
1.036840,1.167265,0.008726,0.012015
1.037350,1.169265,0.008838,0.012229
1.038115,1.171054,0.008993,0.012443
1.038747,1.173045,0.009106,0.012618
1.039826,1.174412,0.009262,0.012793
1.040926,1.176507,0.009568,0.013088
1.041434,1.178054,0.009810,0.013423
1.042031,1.179551,0.009966,0.013678
1.043126,1.181340,0.010165,0.013907
1.043752,1.182055,0.010333,0.014083
1.044787,1.183695,0.010575,0.014313
1.045902,1.185292,0.010850,0.014545
1.046366,1.187021,0.011006,0.014777
1.047159,1.189134,0.011174,0.015090
1.048448,1.190782,0.011374,0.015405
1.048457,1.191773,0.011575,0.015761
1.049733,1.192189,0.011775,0.016118
1.050076,1.194844,0.011944,0.016393
1.051247,1.197688,0.012113,0.016792
1.052151,1.198767,0.012347,0.017150
1.052894,1.200299,0.012550,0.017509
1.053407,1.202032,0.012818,0.017952
1.053681,1.203803,0.013096,0.018450
1.054506,1.205998,0.013375,0.019018
1.055592,1.208475,0.013611,0.019599
1.057120,1.210719,0.013923,0.020084
1.057424,1.211787,0.014235,0.020612
1.058661,1.216198,0.014634,0.021225
1.059378,1.217874,0.014990,0.021797
1.060957,1.217714,0.015423,0.022371
1.061513,1.220190,0.015933,0.022961
1.062546,1.222969,0.016410,0.023634
1.063865,1.223476,0.016921,0.024474
1.063916,1.226238,0.017432,0.025192
1.064822,1.227153,0.017956,0.026160
1.065034,1.229164,0.018512,0.027269
1.065994,1.230882,0.018993,0.028423
1.066915,1.232043,0.019584,0.029565
1.067960,1.233055,0.020295,0.030766
1.068733,1.234776,0.021051,0.032263
1.069987,1.237753,0.021808,0.033986
1.071013,1.240322,0.022797,0.035796
1.071535,1.242505,0.023787,0.037524
1.072718,1.244051,0.024246,0.038339
1.073052,1.246489,0.024649,0.039180
1.074162,1.247597,0.025023,0.040090
